id,name,new_date,hour,load_kW,pv_kW,demand_kWh,supply_kWh,minute_new,monthnew,yearnew,net_kWh,status,source
5979,h1,2022-01-14,15,21.93,14.51,6.52,0,0,1,2022,-6.52,D,50kW
5989,h1,2022-01-14,16,22.81,8.28,12.51,0,0,1,2022,-12.51,D,50kW
5997,h1,2022-01-14,17,25.52,2.43,19.94,0,0,1,2022,-19.94,D,50kW
6011,h1,2022-01-14,18,1.8,-0.05,16.27,0,0,1,2022,-16.27,D,50kW
6016,h1,2022-01-14,19,11.37,0.01,12.04,0,0,1,2022,-12.04,D,50kW
6024,h1,2022-01-14,20,9.42,0.01,10.67,0,0,1,2022,-10.67,D,50kW
6033,h1,2022-01-14,21,8.88,0.01,9.08,0,0,1,2022,-9.08,D,50kW
6043,h1,2022-01-14,22,6.82,0.01,7,0,0,1,2022,-7,D,50kW
6056,h1,2022-01-14,23,9.43,0.01,7.02,0,0,1,2022,-7.02,D,50kW
6069,h1,2022-01-15,1,6.59,0.01,6.59,0,0,1,2022,-6.59,D,50kW
6079,h1,2022-01-15,2,4.24,0.01,6.57,0,0,1,2022,-6.57,D,50kW
6087,h1,2022-01-15,3,8.39,0.01,6.09,0,0,1,2022,-6.09,D,50kW
6100,h1,2022-01-15,4,4.07,0.01,5.94,0,0,1,2022,-5.94,D,50kW
6105,h1,2022-01-15,5,6.81,0.01,5.87,0,0,1,2022,-5.87,D,50kW
6114,h1,2022-01-15,6,3.47,0.01,5.7,0,0,1,2022,-5.7,D,50kW
6123,h1,2022-01-15,7,4.98,0.11,4.83,0,0,1,2022,-4.83,D,50kW
6133,h1,2022-01-15,8,4.05,3.77,3.95,0.01,0,1,2022,-3.94,D,50kW
6142,h1,2022-01-15,9,11.18,10.53,2.56,0.33,0,1,2022,-2.23,D,50kW
6151,h1,2022-01-15,10,24.37,16.57,0.01,5.79,0,1,2022,5.78,S,50kW
6160,h1,2022-01-15,11,34.71,20.91,0,9.88,0,1,2022,9.88,S,50kW
6169,h1,2022-01-15,12,28.85,21.2,0,10.17,0,1,2022,10.17,S,50kW
6178,h1,2022-01-15,13,33.12,23.05,0,8.86,0,1,2022,8.86,S,50kW
6190,h1,2022-01-15,14,31.43,18.76,0,7.98,0,1,2022,7.98,S,50kW
6196,h1,2022-01-15,15,16.49,14.47,0.02,4.6,0,1,2022,4.58,S,50kW
6205,h1,2022-01-15,16,8.68,8.27,1.65,0.88,0,1,2022,-0.77,D,50kW
6214,h1,2022-01-15,17,10.38,2.6,6.72,0,0,1,2022,-6.72,D,50kW
6225,h1,2022-01-15,18,0,-0.05,11.05,0,0,1,2022,-11.05,D,50kW
6231,h1,2022-01-15,19,9.05,0.01,12.82,0,0,1,2022,-12.82,D,50kW
6241,h1,2022-01-15,20,6.66,0.01,10.78,0,0,1,2022,-10.78,D,50kW
6249,h1,2022-01-15,21,8.3,0.01,8.02,0,0,1,2022,-8.02,D,50kW
6259,h1,2022-01-15,22,4.29,0.01,7.31,0,0,1,2022,-7.31,D,50kW
6269,h1,2022-01-15,23,6.84,0.01,7.41,0,0,1,2022,-7.41,D,50kW
6286,h1,2022-01-16,1,7.35,0.01,6.64,0,0,1,2022,-6.64,D,50kW
6295,h1,2022-01-16,2,7.24,0.01,6.42,0,0,1,2022,-6.42,D,50kW
6303,h1,2022-01-16,3,6.82,0.01,6.11,0,0,1,2022,-6.11,D,50kW
6312,h1,2022-01-16,4,5.63,0.01,5.93,0,0,1,2022,-5.93,D,50kW
6321,h1,2022-01-16,5,3.93,0.01,6.2,0,0,1,2022,-6.2,D,50kW
6330,h1,2022-01-16,6,3.03,0.01,5.94,0,0,1,2022,-5.94,D,50kW
6339,h1,2022-01-16,7,5.1,0.01,4.84,0,0,1,2022,-4.84,D,50kW
6349,h1,2022-01-16,8,5.87,3.54,3.35,0,0,1,2022,-3.35,D,50kW
6358,h1,2022-01-16,9,13.61,9.98,1.21,1.11,0,1,2022,-0.1,D,50kW
6366,h1,2022-01-16,10,26.18,16.81,0.01,6.47,0,1,2022,6.46,S,50kW
6376,h1,2022-01-16,11,33.55,20.34,0,11.19,0,1,2022,11.19,S,50kW
6385,h1,2022-01-16,12,34.73,21.39,0,9.75,0,1,2022,9.75,S,50kW
6394,h1,2022-01-16,13,38.11,21.06,0,10.33,0,1,2022,10.33,S,50kW
6403,h1,2022-01-16,14,23.68,18.92,0,8.22,0,1,2022,8.22,S,50kW
6411,h1,2022-01-16,15,16.94,15.04,0.06,4.2,0,1,2022,4.14,S,50kW
6420,h1,2022-01-16,16,12.87,8.51,1.36,0.92,0,1,2022,-0.44,D,50kW
6429,h1,2022-01-16,17,9.47,2.6,5.58,0.03,0,1,2022,-5.55,D,50kW
6441,h1,2022-01-16,18,0,-0.04,10.48,0,0,1,2022,-10.48,D,50kW
6448,h1,2022-01-16,19,14.33,0.01,11.04,0,0,1,2022,-11.04,D,50kW
6457,h1,2022-01-16,20,8.36,0.01,9.77,0,0,1,2022,-9.77,D,50kW
6465,h1,2022-01-16,21,8.11,0.01,7.93,0,0,1,2022,-7.93,D,50kW
6475,h1,2022-01-16,22,7.14,0.01,7.13,0,0,1,2022,-7.13,D,50kW
6487,h1,2022-01-16,23,9.29,0.01,7.1,0,0,1,2022,-7.1,D,50kW
6502,h1,2022-01-17,1,3.93,0.01,6.81,0,0,1,2022,-6.81,D,50kW
6510,h1,2022-01-17,2,6.34,0.01,6.72,0,0,1,2022,-6.72,D,50kW
6521,h1,2022-01-17,3,4.26,0.01,6.51,0,0,1,2022,-6.51,D,50kW
6528,h1,2022-01-17,4,3.5,0.01,6.44,0,0,1,2022,-6.44,D,50kW
6538,h1,2022-01-17,5,4.21,0.01,6.16,0,0,1,2022,-6.16,D,50kW
6547,h1,2022-01-17,6,8.49,0.01,6.03,0,0,1,2022,-6.03,D,50kW
6555,h1,2022-01-17,7,0,-0.01,5.64,0,0,1,2022,-5.64,D,50kW
6564,h1,2022-01-17,8,9.61,3.25,4.69,0,0,1,2022,-4.69,D,50kW
6573,h1,2022-01-17,9,16.53,8.86,6.56,0,0,1,2022,-6.56,D,50kW
6582,h1,2022-01-17,10,21.52,15.29,10.98,0,0,1,2022,-10.98,D,50kW
6592,h1,2022-01-17,11,23.31,18.53,9.16,0,0,1,2022,-9.16,D,50kW
6600,h1,2022-01-17,12,36.39,20.52,16.34,0,0,1,2022,-16.34,D,50kW
6610,h1,2022-01-17,13,35.56,19.39,18.47,0,0,1,2022,-18.47,D,50kW
6619,h1,2022-01-17,14,43.87,18.15,24.09,0,0,1,2022,-24.09,D,50kW
6627,h1,2022-01-17,15,34.98,13.71,27.25,0,0,1,2022,-27.25,D,50kW
6637,h1,2022-01-17,16,25.5,7.91,20.37,0,0,1,2022,-20.37,D,50kW
6645,h1,2022-01-17,17,34.3,2.47,21.21,0,0,1,2022,-21.21,D,50kW
6655,h1,2022-01-17,18,2.3,-0.03,28.03,0,0,1,2022,-28.03,D,50kW
6664,h1,2022-01-17,19,10.36,0.01,15.46,0,0,1,2022,-15.46,D,50kW
6672,h1,2022-01-17,20,4.31,0.01,9.37,0,0,1,2022,-9.37,D,50kW
6681,h1,2022-01-17,21,7.49,0.01,8.03,0,0,1,2022,-8.03,D,50kW
6690,h1,2022-01-17,22,9.84,0.01,7.46,0,0,1,2022,-7.46,D,50kW
6704,h1,2022-01-17,23,7.98,0.01,7.33,0,0,1,2022,-7.33,D,50kW
6717,h1,2022-01-18,1,4.8,0.01,6.96,0,0,1,2022,-6.96,D,50kW
6727,h1,2022-01-18,2,4.55,0.01,6.83,0,0,1,2022,-6.83,D,50kW
6735,h1,2022-01-18,3,5.16,0.01,6.99,0,0,1,2022,-6.99,D,50kW
6744,h1,2022-01-18,4,4.96,0.01,6.69,0,0,1,2022,-6.69,D,50kW
6754,h1,2022-01-18,5,10.26,0.01,6.7,0,0,1,2022,-6.7,D,50kW
6762,h1,2022-01-18,6,5.8,0.01,6.2,0,0,1,2022,-6.2,D,50kW
6771,h1,2022-01-18,7,0,-0.03,5.56,0,0,1,2022,-5.56,D,50kW
6780,h1,2022-01-18,8,7.17,1.55,5.63,0,0,1,2022,-5.63,D,50kW
6790,h1,2022-01-18,9,16.63,4.42,8.71,0,0,1,2022,-8.71,D,50kW
6799,h1,2022-01-18,10,26.14,15.61,9.95,0.03,0,1,2022,-9.92,D,50kW
6808,h1,2022-01-18,11,28.41,20.44,12.65,0,0,1,2022,-12.65,D,50kW
6816,h1,2022-01-18,12,28.94,21.28,13.14,0,0,1,2022,-13.14,D,50kW
6825,h1,2022-01-18,13,32.64,19.96,11.85,0,0,1,2022,-11.85,D,50kW
6834,h1,2022-01-18,14,29.95,17.88,14.56,0,0,1,2022,-14.56,D,50kW
6844,h1,2022-01-18,15,34.37,14.31,20.89,0,0,1,2022,-20.89,D,50kW
6852,h1,2022-01-18,16,31.63,7.89,25.28,0,0,1,2022,-25.28,D,50kW
6862,h1,2022-01-18,17,31.81,2.78,24.83,0,0,1,2022,-24.83,D,50kW
6873,h1,2022-01-18,18,0,-0.02,21.43,0,0,1,2022,-21.43,D,50kW
6879,h1,2022-01-18,19,9.92,0.01,16.66,0,0,1,2022,-16.66,D,50kW
6888,h1,2022-01-18,20,10.09,0.01,9.11,0,0,1,2022,-9.11,D,50kW
6898,h1,2022-01-18,21,9.24,0.01,7.46,0,0,1,2022,-7.46,D,50kW
6906,h1,2022-01-18,22,6.78,0.01,7.03,0,0,1,2022,-7.03,D,50kW
6917,h1,2022-01-18,23,8.13,0.01,7.32,0,0,1,2022,-7.32,D,50kW
6934,h1,2022-01-19,1,5.93,0.01,7.08,0,0,1,2022,-7.08,D,50kW
6943,h1,2022-01-19,2,4.42,0.01,6.88,0,0,1,2022,-6.88,D,50kW
6951,h1,2022-01-19,3,4.24,0.01,6.57,0,0,1,2022,-6.57,D,50kW
6961,h1,2022-01-19,4,7.49,0.01,6.19,0,0,1,2022,-6.19,D,50kW
6970,h1,2022-01-19,5,4.15,0.01,6.29,0,0,1,2022,-6.29,D,50kW
6979,h1,2022-01-19,6,6.88,0.01,5.88,0,0,1,2022,-5.88,D,50kW
6988,h1,2022-01-19,7,2.77,0.03,5.42,0,0,1,2022,-5.42,D,50kW
6999,h1,2022-01-19,8,6.89,1.76,4.38,0,0,1,2022,-4.38,D,50kW
7006,h1,2022-01-19,9,24.43,6.28,11.53,0,0,1,2022,-11.53,D,50kW
7015,h1,2022-01-19,10,22.2,17.18,10.95,0.02,0,1,2022,-10.93,D,50kW
7024,h1,2022-01-19,11,31.97,20.25,7.99,0.04,0,1,2022,-7.95,D,50kW
7032,h1,2022-01-19,12,32.29,20.93,8.18,0.05,0,1,2022,-8.13,D,50kW
7042,h1,2022-01-19,13,24.11,20.63,5.26,0.06,0,1,2022,-5.2,D,50kW
7051,h1,2022-01-19,14,34.53,16.29,8.82,0.01,0,1,2022,-8.81,D,50kW
7060,h1,2022-01-19,15,34.15,14.59,15.55,0,0,1,2022,-15.55,D,50kW
7069,h1,2022-01-19,16,25.63,8.27,21.54,0,0,1,2022,-21.54,D,50kW
7080,h1,2022-01-19,17,16.85,2.72,22.26,0,0,1,2022,-22.26,D,50kW
7087,h1,2022-01-19,18,0,-0.03,12.53,0,0,1,2022,-12.53,D,50kW
7096,h1,2022-01-20,11,34.36,20.07,12.12,0,0,1,2022,-12.12,D,50kW
7105,h1,2022-01-20,12,35,21.11,15.59,0,0,1,2022,-15.59,D,50kW
7113,h1,2022-01-20,13,38.9,21.86,16.24,0,0,1,2022,-16.24,D,50kW
7123,h1,2022-01-20,14,40.13,11.19,19.03,0,0,1,2022,-19.03,D,50kW
7132,h1,2022-01-24,8,6.62,4.19,3.24,0,0,1,2022,-3.24,D,50kW
7147,h1,2022-01-24,9,19.9,11.12,7.01,0.06,0,1,2022,-6.95,D,50kW
7157,h1,2022-01-24,10,22.41,18.91,5.5,0.09,0,1,2022,-5.41,D,50kW
7159,h1,2022-01-24,22,5.04,0.01,2.66,0,0,1,2022,-2.66,D,50kW
7168,h1,2022-01-24,23,5.13,0.01,8.34,0,0,1,2022,-8.34,D,50kW
7186,h1,2022-01-25,1,7.77,0.01,7.66,0,0,1,2022,-7.66,D,50kW
7194,h1,2022-01-25,2,7.82,0.01,7.21,0,0,1,2022,-7.21,D,50kW
7204,h1,2022-01-25,3,4.75,0.01,7.01,0,0,1,2022,-7.01,D,50kW
7212,h1,2022-01-25,4,6.23,0.01,7,0,0,1,2022,-7,D,50kW
7222,h1,2022-01-25,5,8.07,0.01,6.65,0,0,1,2022,-6.65,D,50kW
7230,h1,2022-01-25,6,4.83,0.01,6.54,0,0,1,2022,-6.54,D,50kW
7240,h1,2022-01-25,8,8.89,4.41,4.9,0,0,1,2022,-4.9,D,50kW
7248,h1,2022-01-25,9,25.36,11.2,4.47,0.11,0,1,2022,-4.36,D,50kW
7258,h1,2022-01-25,10,36.26,17.85,13.17,0,0,1,2022,-13.17,D,50kW
7266,h1,2022-01-25,11,32.72,20.62,11.06,0,0,1,2022,-11.06,D,50kW
7285,h1,2022-01-25,16,39.56,9.68,14.98,0,0,1,2022,-14.98,D,50kW
7294,h1,2022-01-25,17,34.84,3.1,32.64,0,0,1,2022,-32.64,D,50kW
7303,h1,2022-01-25,18,19.13,0.09,19.38,0,0,1,2022,-19.38,D,50kW
7311,h1,2022-01-25,19,19.86,0.01,17.48,0,0,1,2022,-17.48,D,50kW
7320,h1,2022-01-25,20,13.03,0.01,10.92,0,0,1,2022,-10.92,D,50kW
7330,h1,2022-01-25,21,4.67,0.01,7.58,0,0,1,2022,-7.58,D,50kW
7338,h1,2022-01-25,22,4.42,0.01,7.4,0,0,1,2022,-7.4,D,50kW
7348,h1,2022-01-25,23,3.95,0.01,6.32,0,0,1,2022,-6.32,D,50kW
7366,h1,2022-01-26,1,3.54,0.01,5.93,0,0,1,2022,-5.93,D,50kW
7375,h1,2022-01-26,2,7.97,0.01,5.88,0,0,1,2022,-5.88,D,50kW
7383,h1,2022-01-26,3,4.79,0.01,5.88,0,0,1,2022,-5.88,D,50kW
7392,h1,2022-01-26,4,3.38,0.01,5.59,0,0,1,2022,-5.59,D,50kW
7401,h1,2022-01-26,5,3.36,0.01,5.6,0,0,1,2022,-5.6,D,50kW
7410,h1,2022-01-26,6,5.18,0.01,5.4,0,0,1,2022,-5.4,D,50kW
7420,h1,2022-01-26,7,3.66,0.05,4.79,0,0,1,2022,-4.79,D,50kW
7428,h1,2022-01-26,8,5.72,4.54,4.23,0.03,0,1,2022,-4.2,D,50kW
7438,h1,2022-01-26,9,22.48,11.65,6.46,0.11,0,1,2022,-6.35,D,50kW
7451,h1,2022-01-26,10,25.74,17.94,11.95,0,0,1,2022,-11.95,D,50kW
7456,h1,2022-01-26,11,33.31,20.88,9.76,0,0,1,2022,-9.76,D,50kW
7464,h1,2022-01-26,12,34.43,21.31,10.39,0,0,1,2022,-10.39,D,50kW
7474,h1,2022-01-26,13,36.67,21.61,9.95,0,0,1,2022,-9.95,D,50kW
7483,h1,2022-01-26,14,46.3,19.27,25.93,0,0,1,2022,-25.93,D,50kW
7492,h1,2022-01-26,15,47.91,15.39,31.72,0,0,1,2022,-31.72,D,50kW
7501,h1,2022-01-26,16,51.86,9.59,33.17,0,0,1,2022,-33.17,D,50kW
7510,h1,2022-01-26,17,18.6,2.98,31.68,0,0,1,2022,-31.68,D,50kW
7518,h1,2022-01-26,18,14.11,0.2,16.42,0,0,1,2022,-16.42,D,50kW
7528,h1,2022-01-26,19,10.22,0.01,14.19,0,0,1,2022,-14.19,D,50kW
7536,h1,2022-01-26,20,6.93,0.01,11.23,0,0,1,2022,-11.23,D,50kW
7546,h1,2022-01-26,21,7.47,0.01,9.27,0,0,1,2022,-9.27,D,50kW
7555,h1,2022-01-26,22,5.8,0.01,9.21,0,0,1,2022,-9.21,D,50kW
7563,h1,2022-01-26,23,8.39,0.01,8.18,0,0,1,2022,-8.18,D,50kW
7582,h1,2022-01-27,1,4.78,0.01,7.42,0,0,1,2022,-7.42,D,50kW
7590,h1,2022-01-27,2,8.29,0.01,7.01,0,0,1,2022,-7.01,D,50kW
7599,h1,2022-01-27,3,6.92,0.01,6.64,0,0,1,2022,-6.64,D,50kW
7609,h1,2022-01-27,4,3.81,0.01,5.9,0,0,1,2022,-5.9,D,50kW
7619,h1,2022-01-27,5,7.36,0.01,5.75,0,0,1,2022,-5.75,D,50kW
7626,h1,2022-01-27,6,6.11,0.01,5.22,0,0,1,2022,-5.22,D,50kW
7635,h1,2022-01-27,7,2.13,-0.02,5.1,0,0,1,2022,-5.1,D,50kW
7644,h1,2022-01-27,8,6.32,4.16,5,0,0,1,2022,-5,D,50kW
7654,h1,2022-01-27,9,18.9,11.38,5.5,0.01,0,1,2022,-5.49,D,50kW
7663,h1,2022-01-27,10,39.68,19.76,15.71,0,0,1,2022,-15.71,D,50kW
7671,h1,2022-01-27,11,44.24,20.54,20.68,0,0,1,2022,-20.68,D,50kW
7681,h1,2022-01-27,12,39.95,21.84,13.56,0,0,1,2022,-13.56,D,50kW
7690,h1,2022-01-27,13,32.83,20.66,11.71,0.01,0,1,2022,-11.7,D,50kW
7698,h1,2022-01-27,14,50.56,19.27,20.62,0,0,1,2022,-20.62,D,50kW
7707,h1,2022-01-27,15,54.4,15.71,28.32,0,0,1,2022,-28.32,D,50kW
7717,h1,2022-01-27,16,55.36,9.59,34.85,0,0,1,2022,-34.85,D,50kW
7725,h1,2022-01-27,17,23.04,3.12,32.71,0,0,1,2022,-32.71,D,50kW
7735,h1,2022-01-27,18,17.73,0.06,21.34,0,0,1,2022,-21.34,D,50kW
7744,h1,2022-01-27,19,9.87,0.01,17.36,0,0,1,2022,-17.36,D,50kW
7752,h1,2022-01-27,20,12.54,0.01,10.19,0,0,1,2022,-10.19,D,50kW
7761,h1,2022-01-27,21,4.94,0.01,8.87,0,0,1,2022,-8.87,D,50kW
7771,h1,2022-01-27,22,8.81,0.01,8.33,0,0,1,2022,-8.33,D,50kW
7779,h1,2022-01-28,5,7.02,0.01,1.05,0,0,1,2022,-1.05,D,50kW
7788,h1,2022-01-28,6,8.15,0.01,5.5,0,0,1,2022,-5.5,D,50kW
7798,h1,2022-01-28,7,6.16,0.01,5,0,0,1,2022,-5,D,50kW
7806,h1,2022-01-28,8,9.85,3.53,4.85,0,0,1,2022,-4.85,D,50kW
7815,h1,2022-01-28,9,19.72,10.32,4.11,0,0,1,2022,-4.11,D,50kW
7824,h1,2022-01-28,10,17.77,17.75,9.43,0.03,0,1,2022,-9.4,D,50kW
7833,h1,2022-01-28,11,29.84,20.04,5.77,0.37,0,1,2022,-5.4,D,50kW
7842,h1,2022-01-28,12,24.98,21.58,8.54,0.17,0,1,2022,-8.37,D,50kW
7852,h1,2022-01-28,13,27.1,21.07,8.94,0,0,1,2022,-8.94,D,50kW
7861,h1,2022-01-28,14,33.15,19.44,12.29,0,0,1,2022,-12.29,D,50kW
7870,h1,2022-01-28,15,32.64,16.08,14.87,0,0,1,2022,-14.87,D,50kW
7878,h1,2022-01-28,16,30.05,9.79,21.45,0,0,1,2022,-21.45,D,50kW
7888,h1,2022-01-28,17,28.29,3.2,31.53,0,0,1,2022,-31.53,D,50kW
7900,h1,2022-01-28,18,12.16,0.17,17.68,0,0,1,2022,-17.68,D,50kW
7906,h1,2022-01-28,19,13.77,0.01,12.5,0,0,1,2022,-12.5,D,50kW
7914,h1,2022-01-28,20,5.66,0.01,10.9,0,0,1,2022,-10.9,D,50kW
7924,h1,2022-01-28,21,8.72,0.01,7.91,0,0,1,2022,-7.91,D,50kW
7932,h1,2022-01-29,8,5.4,5.09,4.74,0,0,1,2022,-4.74,D,50kW
7941,h1,2022-01-29,9,13.11,10.77,1.17,0.63,0,1,2022,-0.54,D,50kW
7951,h1,2022-01-29,10,26.61,17.52,0,5.03,0,1,2022,5.03,S,50kW
7960,h1,2022-01-29,11,33.88,20.86,0,7.77,0,1,2022,7.77,S,50kW
7969,h1,2022-01-29,12,31.95,21.72,0,9.77,0,1,2022,9.77,S,50kW
7977,h1,2022-01-29,13,30.04,20.75,0,10.37,0,1,2022,10.37,S,50kW
7989,h1,2022-01-29,14,25.75,20.55,0,8.42,0,1,2022,8.42,S,50kW
7997,h1,2022-01-29,15,24.01,17.72,0,7.7,0,1,2022,7.7,S,50kW
8004,h1,2022-01-29,16,14.15,14.14,0.99,3.06,0,1,2022,2.07,S,50kW
8014,h1,2022-01-29,17,15.66,7.73,4.78,0.09,0,1,2022,-4.69,D,50kW
8024,h1,2022-01-29,18,14.64,1.22,11.09,0,0,1,2022,-11.09,D,50kW
8031,h1,2022-01-29,19,13.48,0.01,13.38,0,0,1,2022,-13.38,D,50kW
8043,h1,2022-01-29,20,15.76,0.01,14.07,0,0,1,2022,-14.07,D,50kW
8049,h1,2022-01-29,21,9.41,0.01,11.95,0,0,1,2022,-11.95,D,50kW
8059,h1,2022-01-29,22,12.29,0.01,10.19,0,0,1,2022,-10.19,D,50kW
8071,h1,2022-01-29,23,7.81,0.01,10,0,0,1,2022,-10,D,50kW
8089,h1,2022-01-30,1,6.93,0.01,7.05,0,0,1,2022,-7.05,D,50kW
8096,h1,2022-01-30,2,6.37,0.01,7.09,0,0,1,2022,-7.09,D,50kW
8103,h1,2022-01-30,3,6.86,0.01,6.6,0,0,1,2022,-6.6,D,50kW
8116,h1,2022-01-30,4,4.37,0.01,6.43,0,0,1,2022,-6.43,D,50kW
8123,h1,2022-01-30,5,7.15,0.01,6.07,0,0,1,2022,-6.07,D,50kW
8130,h1,2022-01-30,6,8.3,0.01,11.04,0,0,1,2022,-11.04,D,50kW
8139,h1,2022-01-30,7,3.1,0.06,5.26,0,0,1,2022,-5.26,D,50kW
8149,h1,2022-01-30,8,5.18,4.97,3.53,0.07,0,1,2022,-3.46,D,50kW
8158,h1,2022-01-30,9,21.7,12.65,0.14,2.77,0,1,2022,2.63,S,50kW
8167,h1,2022-01-30,10,32.26,19.84,0,8.73,0,1,2022,8.73,S,50kW
8177,h1,2022-01-30,11,32.77,22.74,0,13.04,0,1,2022,13.04,S,50kW
8188,h1,2022-01-30,12,31.54,24.27,0,12.61,0,1,2022,12.61,S,50kW
8195,h1,2022-01-30,13,32.37,23.52,0,11.63,0,1,2022,11.63,S,50kW
8204,h1,2022-01-30,14,23.59,19.9,2.91,1.35,0,1,2022,-1.56,D,50kW
8211,h1,2022-01-30,15,23.94,16.66,5.77,0.06,0,1,2022,-5.71,D,50kW
8221,h1,2022-01-30,16,19.54,10.07,10.86,0,0,1,2022,-10.86,D,50kW
8229,h1,2022-01-30,17,8.02,4.17,8.91,0,0,1,2022,-8.91,D,50kW
8240,h1,2022-01-30,18,13.12,0.57,8.61,0,0,1,2022,-8.61,D,50kW
8247,h1,2022-01-30,19,12.35,0.01,10.89,0,0,1,2022,-10.89,D,50kW
8256,h1,2022-01-30,20,7.42,0.01,9.57,0,0,1,2022,-9.57,D,50kW
8267,h1,2022-01-30,21,7.38,0.01,8.16,0,0,1,2022,-8.16,D,50kW
8277,h1,2022-01-30,22,8.76,0.01,7.56,0,0,1,2022,-7.56,D,50kW
8291,h1,2022-01-30,23,7.22,0.01,7.37,0,0,1,2022,-7.37,D,50kW
8302,h1,2022-01-31,1,7.89,0.01,8.03,0,0,1,2022,-8.03,D,50kW
8311,h1,2022-01-31,2,8.89,0.01,7.9,0,0,1,2022,-7.9,D,50kW
8320,h1,2022-01-31,3,7.32,0.01,6.44,0,0,1,2022,-6.44,D,50kW
8328,h1,2022-01-31,4,5.85,0.01,5.78,0,0,1,2022,-5.78,D,50kW
8337,h1,2022-01-31,5,6.62,0.01,5.56,0,0,1,2022,-5.56,D,50kW
8347,h1,2022-01-31,6,5.71,0.01,5.54,0,0,1,2022,-5.54,D,50kW
8360,h1,2022-01-31,7,8.69,0.01,5.25,0,0,1,2022,-5.25,D,50kW
8365,h1,2022-01-31,8,4.55,1.81,5.62,0,0,1,2022,-5.62,D,50kW
8373,h1,2022-01-31,9,12.72,6.9,2.44,0.11,0,1,2022,-2.33,D,50kW
8383,h1,2022-01-31,10,31,18.58,13.02,0,0,1,2022,-13.02,D,50kW
8391,h1,2022-01-31,11,31.81,21.47,7.99,0.01,0,1,2022,-7.98,D,50kW
8400,h1,2022-01-31,12,24.19,22.53,7.44,0,0,1,2022,-7.44,D,50kW
8409,h1,2022-01-31,13,55.88,23.23,24.45,0,0,1,2022,-24.45,D,50kW
8420,h1,2022-01-31,14,49.27,20.46,21.72,0,0,1,2022,-21.72,D,50kW
8427,h1,2022-01-31,15,55.7,18.58,31.94,0,0,1,2022,-31.94,D,50kW
8436,h1,2022-01-31,16,41.73,12.77,27.85,0,0,1,2022,-27.85,D,50kW
8448,h1,2022-01-31,17,41.98,6.98,31.2,0,0,1,2022,-31.2,D,50kW
8456,h1,2022-01-31,18,28.78,1.7,25.15,0,0,1,2022,-25.15,D,50kW
8463,h1,2022-01-31,19,14.15,0.01,17.05,0,0,1,2022,-17.05,D,50kW
8473,h1,2022-01-31,20,13.4,0.01,11.56,0,0,1,2022,-11.56,D,50kW
8483,h1,2022-01-31,21,4.56,0.01,8.67,0,0,1,2022,-8.67,D,50kW
8490,h1,2022-01-31,22,4.18,0.01,6.49,0,0,1,2022,-6.49,D,50kW
8500,h1,2022-01-31,23,7.16,0.01,6.14,0,0,1,2022,-6.14,D,50kW
8520,h1,2022-02-01,1,4.81,0.01,6.39,0,0,2,2022,-6.39,D,50kW
8527,h1,2022-02-01,2,10.36,0.01,6.18,0,0,2,2022,-6.18,D,50kW
8536,h1,2022-02-01,3,6.4,0.01,5.64,0,0,2,2022,-5.64,D,50kW
8544,h1,2022-02-01,4,7.36,0.01,5.78,0,0,2,2022,-5.78,D,50kW
8553,h1,2022-02-01,5,3.42,0.01,5.63,0,0,2,2022,-5.63,D,50kW
8562,h1,2022-02-01,6,4.55,0.01,5.57,0,0,2,2022,-5.57,D,50kW
8571,h1,2022-02-01,7,7.47,0.03,13.33,0,0,2,2022,-13.33,D,50kW
8581,h1,2022-02-01,8,15.67,4.17,4.51,0,0,2,2022,-4.51,D,50kW
8590,h1,2022-02-01,9,27.4,11.15,8.29,0,0,2,2022,-8.29,D,50kW
8602,h1,2022-02-01,10,37.7,7.21,26.54,0,0,2,2022,-26.54,D,50kW
8608,h1,2022-02-01,11,50.5,7.17,26.85,0,0,2,2022,-26.85,D,50kW
8619,h1,2022-02-01,12,49.66,30.2,30.09,0,0,2,2022,-30.09,D,50kW
8627,h1,2022-02-01,13,55.78,25.32,24.76,0,0,2,2022,-24.76,D,50kW
8638,h1,2022-02-01,14,52.48,21.34,28.63,0,0,2,2022,-28.63,D,50kW
8643,h1,2022-02-01,15,52.72,18.2,31.72,0,0,2,2022,-31.72,D,50kW
8653,h1,2022-02-01,16,46.53,14.24,34.62,0,0,2,2022,-34.62,D,50kW
8662,h1,2022-02-01,17,46.02,7.94,39.85,0,0,2,2022,-39.85,D,50kW
8670,h1,2022-02-01,18,31.33,2.01,33.73,0,0,2,2022,-33.73,D,50kW
8679,h1,2022-02-01,19,12.94,0.01,22.3,0,0,2,2022,-22.3,D,50kW
8690,h1,2022-02-01,20,8.51,0.01,12.36,0,0,2,2022,-12.36,D,50kW
8702,h1,2022-02-01,21,9.38,0.01,9.6,0,0,2,2022,-9.6,D,50kW
8706,h1,2022-02-01,22,6.94,0.01,7.52,0,0,2,2022,-7.52,D,50kW
8719,h1,2022-02-01,23,7.61,0.01,7.03,0,0,2,2022,-7.03,D,50kW
8733,h1,2022-02-02,1,8.1,0.01,6.84,0,0,2,2022,-6.84,D,50kW
8743,h1,2022-02-02,2,4.8,0.01,6.74,0,0,2,2022,-6.74,D,50kW
8754,h1,2022-02-02,3,10.45,0.01,6.41,0,0,2,2022,-6.41,D,50kW
