date,hour,demand(kWh),supply(kWh),Wind,Condition,humidity(%),temperature(°C),dew_point(°C),time_idx,group,wind_direction,weather_condition,hour_group,holiday,weekend,workday
2022-03-10,12,16.18,0.0,WSW,Mostly Cloudy,74.0,30.0,25.0,3710,a,6,4.0,0,1,1,1
2022-03-10,13,16.33,0.02,VAR,Rain,89.0,27.22,25.0,3711,a,0,9.0,1,1,1,1
2022-03-10,16,22.64,0.0,W,Partly Cloudy,74.0,30.0,25.0,3712,a,7,5.0,1,1,1,1
2022-03-10,17,33.97,0.0,S,Light Rain,94.0,27.22,26.11,3713,a,17,6.0,1,1,1,1
2022-03-10,18,28.71,0.0,VAR,Fair,94.0,25.0,23.89,3714,a,0,0.0,1,1,1,1
2022-04-10,8,5.6,0.0,VAR,Fair,94.0,26.11,25.0,3715,a,0,0.0,0,1,0,0
2022-04-10,11,21.1,0.0,VAR,Fair,70.0,30.0,23.89,3716,a,0,0.0,0,1,0,0
2022-04-10,12,17.34,0.0,VAR,Fair,66.0,31.11,23.89,3717,a,0,0.0,0,1,0,0
2022-07-11,17,28.83,0.0,W,Fair,45.0,30.0,17.22,3718,a,7,0.0,1,1,1,1
2022-04-10,13,18.53,0.0,VAR,Fair,62.0,31.11,22.78,3719,a,0,0.0,1,1,0,0
2022-04-10,17,34.25,0.0,E,T-Storm,74.0,30.0,25.0,3720,a,12,11.0,1,1,0,0
2022-07-11,18,17.34,0.0,VAR,Fair,61.0,27.22,18.89,3721,a,0,0.0,1,1,1,1
2022-07-11,19,8.03,0.0,CALM,Fair,83.0,23.89,21.11,3722,a,9,0.0,1,1,1,1
2022-07-11,20,7.04,0.0,CALM,Fair,88.0,22.78,21.11,3723,a,9,0.0,1,1,1,1
2022-07-11,21,7.03,0.0,ENE,Fair,88.0,22.78,21.11,3724,a,2,0.0,1,1,1,1
2022-07-11,22,7.04,0.0,CALM,Fair,100.0,22.22,22.22,3725,a,9,0.0,1,1,1,1
2022-04-10,18,27.68,0.0,VAR,Partly Cloudy,89.0,27.78,26.11,3726,a,0,5.0,1,1,0,0
2022-04-10,21,8.73,0.0,VAR,Fair,84.0,27.22,23.89,3727,a,0,0.0,1,1,0,0
2022-04-10,22,8.69,0.0,CALM,Fair,89.0,27.22,25.0,3728,a,9,0.0,1,1,0,0
2022-04-10,14,19.64,0.0,VAR,T-Storm,55.0,32.22,22.22,3729,a,0,11.0,1,1,0,0
2022-04-10,9,10.12,0.0,VAR,Fair,84.0,27.78,25.0,3730,a,0,0.0,0,1,0,0
2022-04-10,10,16.61,0.0,VAR,Fair,74.0,28.89,23.89,3731,a,0,0.0,0,1,0,0
2022-05-10,9,13.23,0.15,VAR,Fair,74.0,28.89,23.89,3732,a,0,0.0,0,0,1,0
2022-05-10,10,17.83,0.04,N,Fair,70.0,30.0,23.89,3733,a,10,0.0,0,0,1,0
2022-05-10,12,9.68,0.13,VAR,Fair,75.0,31.11,26.11,3734,a,0,0.0,0,0,1,0
2022-05-10,13,15.23,0.0,WNW,Fair,66.0,32.22,25.0,3735,a,5,0.0,1,0,1,0
2022-08-11,5,6.02,0.0,N,Fair,100.0,21.11,21.11,3736,a,10,0.0,0,1,1,1
2022-05-10,14,18.61,0.0,W,T-Storm,59.0,32.78,23.89,3737,a,7,11.0,1,0,1,0
2022-05-10,15,35.08,0.0,VAR,Light Rain with Thunder,89.0,26.11,23.89,3738,a,0,,1,0,1,0
2022-05-10,17,27.37,0.0,VAR,Fair,83.0,25.0,22.22,3739,a,0,0.0,1,0,1,0
2022-05-10,19,10.02,0.0,VAR,Fair,94.0,25.0,23.89,3740,a,0,0.0,1,0,1,0
2022-05-10,22,7.9,0.0,N,Fair,94.0,25.0,23.89,3741,a,10,0.0,1,0,1,0
2022-06-10,9,9.76,0.76,VAR,Fair,89.0,27.78,26.11,3742,a,0,0.0,0,1,1,1
2022-06-10,10,20.88,0.0,VAR,Fair,74.0,30.0,25.0,3743,a,0,0.0,0,1,1,1
2022-06-10,11,20.72,0.0,VAR,Mostly Cloudy,66.0,31.11,23.89,3744,a,0,4.0,0,1,1,1
2022-06-10,12,24.57,0.0,E,Light Rain,94.0,27.22,26.11,3745,a,12,6.0,0,1,1,1
2022-06-10,13,36.22,0.0,VAR,Mostly Cloudy,94.0,27.22,26.11,3746,a,0,4.0,1,1,1,1
2022-06-10,14,32.55,0.0,NW,Fair,94.0,27.78,27.22,3747,a,11,0.0,1,1,1,1
2022-06-10,15,33.36,0.0,W,Fair,84.0,28.89,26.11,3748,a,7,0.0,1,1,1,1
2022-06-10,16,33.73,0.0,ESE,Partly Cloudy,84.0,28.89,26.11,3749,a,1,5.0,1,1,1,1
2022-06-10,17,35.63,0.0,SE,Partly Cloudy,89.0,27.22,25.0,3750,a,4,5.0,1,1,1,1
2022-06-10,18,17.06,0.0,SE,Fair,100.0,26.11,26.11,3751,a,4,0.0,1,1,1,1
2022-06-10,19,8.89,0.0,SE,Fair,100.0,26.11,26.11,3752,a,4,0.0,1,1,1,1
2022-08-11,6,5.76,0.0,CALM,Fair,100.0,18.89,18.89,3753,a,9,0.0,0,1,1,1
2022-07-10,9,15.46,0.0,VAR,Fair,84.0,28.89,26.11,3754,a,0,0.0,0,1,0,0
2022-07-10,10,16.72,0.0,N,Fair,74.0,30.0,25.0,3755,a,10,0.0,0,1,0,0
2022-07-10,13,38.27,0.0,VAR,Fair,59.0,32.78,23.89,3756,a,0,0.0,1,1,0,0
2022-07-10,14,39.42,0.0,ESE,Fair,59.0,32.78,23.89,3757,a,1,0.0,1,1,0,0
2022-07-10,15,32.89,0.0,SSE,Fair,59.0,32.78,23.89,3758,a,13,0.0,1,1,0,0
2022-07-10,16,28.58,0.0,WNW,Fair,66.0,32.22,25.0,3759,a,5,0.0,1,1,0,0
2022-07-10,17,34.67,0.0,VAR,Light Rain with Thunder,70.0,31.11,25.0,3760,a,0,,1,1,0,0
2022-07-10,18,13.69,0.0,SW,Light Rain,100.0,23.89,23.89,3761,a,14,6.0,1,1,0,0
2022-07-10,21,7.56,0.0,SW,Fair,100.0,25.0,25.0,3762,a,14,0.0,1,1,0,0
2022-07-10,22,7.97,0.0,S,Partly Cloudy,100.0,25.0,25.0,3763,a,17,5.0,1,1,0,0
2022-08-10,7,3.75,0.0,VAR,Fair,94.0,26.11,25.0,3764,a,0,0.0,0,1,1,1
2022-08-10,8,1.25,0.55,VAR,Fair,89.0,27.22,25.0,3765,a,0,0.0,0,1,1,1
2022-08-10,9,0.01,7.76,VAR,Fair,79.0,28.89,25.0,3766,a,0,0.0,0,1,1,1
2022-08-10,10,1.27,8.33,VAR,Fair,70.0,30.0,23.89,3767,a,0,0.0,0,1,1,1
2022-08-10,11,1.76,6.1,VAR,Fair,66.0,31.11,23.89,3768,a,0,0.0,0,1,1,1
2022-08-10,12,0.52,10.43,W,Partly Cloudy,70.0,31.11,25.0,3769,a,7,5.0,0,1,1,1
2022-08-10,13,0.06,11.9,W,T-Storm,74.0,30.0,25.0,3770,a,7,11.0,1,1,1,1
2022-08-10,14,0.38,11.52,VAR,Heavy T-Storm,100.0,22.78,22.78,3771,a,0,,1,1,1,1
2022-08-10,15,0.25,4.56,WNW,Fair,100.0,25.0,25.0,3772,a,5,0.0,1,1,1,1
2022-08-10,17,6.16,0.3,ENE,Fair,89.0,27.22,25.0,3773,a,2,0.0,1,1,1,1
2022-08-10,18,7.44,0.0,VAR,Fair,89.0,27.22,25.0,3774,a,0,0.0,1,1,1,1
2022-08-10,19,7.75,0.0,CALM,Fair,94.0,26.11,25.0,3775,a,9,0.0,1,1,1,1
2022-08-10,20,7.5,0.0,CALM,Fair,89.0,27.22,25.0,3776,a,9,0.0,1,1,1,1
2022-08-10,22,6.76,0.0,ESE,Mostly Cloudy,94.0,27.22,26.11,3777,a,1,4.0,1,1,1,1
2022-09-10,6,5.76,0.0,VAR,Fair,100.0,25.0,25.0,3778,a,0,0.0,0,1,0,0
2022-09-10,8,1.41,0.22,VAR,Fair,94.0,26.11,25.0,3779,a,0,0.0,0,1,0,0
2022-09-10,9,0.01,5.66,VAR,Fair,84.0,27.78,25.0,3780,a,0,0.0,0,1,0,0
2022-09-10,10,0.0,12.23,N,Fair,74.0,30.0,25.0,3781,a,10,0.0,0,1,0,0
2022-09-10,11,0.0,11.19,N,Fair,70.0,30.0,23.89,3782,a,10,0.0,0,1,0,0
2022-09-10,13,0.03,9.37,VAR,Fair,59.0,32.22,22.78,3783,a,0,0.0,1,1,0,0
2022-09-10,14,0.1,6.49,VAR,Fair,62.0,32.22,23.89,3784,a,0,0.0,1,1,0,0
2022-09-10,16,1.75,0.3,W,Fair,70.0,31.11,25.0,3785,a,7,0.0,1,1,0,0
2022-09-10,17,5.09,0.0,VAR,Light Rain with Thunder,94.0,25.0,23.89,3786,a,0,,1,1,0,0
2022-09-10,18,9.3,0.0,VAR,Fair,100.0,25.0,25.0,3787,a,0,0.0,1,1,0,0
2022-09-10,19,8.98,0.0,VAR,Partly Cloudy,100.0,26.11,26.11,3788,a,0,5.0,1,1,0,0
2022-09-10,21,6.54,0.0,VAR,Fair,100.0,25.0,25.0,3789,a,0,0.0,1,1,0,0
2022-09-10,22,6.46,0.0,CALM,Partly Cloudy,100.0,25.0,25.0,3790,a,9,5.0,1,1,0,0
2022-08-11,7,4.83,0.0,N,Fair,100.0,21.11,21.11,3791,a,10,0.0,0,1,1,1
2022-10-10,5,6.4,0.0,CALM,Fair,100.0,25.0,25.0,3792,a,9,0.0,0,1,1,1
2022-10-10,6,5.75,0.0,CALM,Fair,100.0,25.0,25.0,3793,a,9,0.0,0,1,1,1
2022-10-10,7,5.22,0.0,VAR,Mostly Cloudy,94.0,26.11,25.0,3794,a,0,4.0,0,1,1,1
2022-10-10,8,4.22,0.0,W,Mostly Cloudy,94.0,26.11,25.0,3795,a,7,4.0,0,1,1,1
2022-10-10,9,10.74,0.03,CALM,Fair,89.0,27.22,25.0,3796,a,9,0.0,0,1,1,1
2022-10-10,10,22.2,0.0,VAR,Fair,84.0,27.78,25.0,3797,a,0,0.0,0,1,1,1
2022-10-10,11,31.06,0.0,VAR,Fair,70.0,30.0,23.89,3798,a,0,0.0,0,1,1,1
2022-10-10,12,34.75,0.0,VAR,Fair,66.0,31.11,23.89,3799,a,0,0.0,0,1,1,1
2022-10-10,13,34.92,0.0,NE,Partly Cloudy,62.0,32.22,23.89,3800,a,3,5.0,1,1,1,1
2022-10-10,14,33.14,0.0,VAR,Fair,59.0,32.22,22.78,3801,a,0,0.0,1,1,1,1
2022-10-10,15,33.66,0.0,SE,Partly Cloudy,52.0,32.78,22.22,3802,a,4,5.0,1,1,1,1
2022-10-10,16,38.59,0.0,N,Fair,62.0,31.11,22.78,3803,a,10,0.0,1,1,1,1
2022-10-10,17,42.16,0.0,CALM,Partly Cloudy,66.0,31.11,23.89,3804,a,9,5.0,1,1,1,1
2022-10-10,18,21.3,0.0,WSW,Mostly Cloudy,74.0,30.0,25.0,3805,a,6,4.0,1,1,1,1
2022-10-10,19,13.54,0.0,VAR,Fair,84.0,27.78,25.0,3806,a,0,0.0,1,1,1,1
2022-10-10,20,8.6,0.0,VAR,Fair,79.0,27.78,23.89,3807,a,0,0.0,1,1,1,1
2022-10-10,21,6.67,0.0,VAR,Fair,79.0,27.22,22.78,3808,a,0,0.0,1,1,1,1
2022-10-10,22,7.06,0.0,VAR,Fair,79.0,27.22,22.78,3809,a,0,0.0,1,1,1,1
2022-08-11,8,0.85,1.11,CALM,Fair,78.0,25.0,21.11,3810,a,9,0.0,0,1,1,1
2022-08-11,9,3.45,1.05,VAR,Fair,69.0,26.11,20.0,3811,a,0,0.0,0,1,1,1
2022-08-11,10,9.01,0.03,E,Fair,58.0,28.89,20.0,3812,a,12,0.0,0,1,1,1
2022-11-10,5,6.57,0.0,CALM,Fair,94.0,23.89,22.78,3813,a,9,0.0,0,1,1,1
2022-11-10,6,5.51,0.0,VAR,Fair,94.0,23.89,22.78,3814,a,0,0.0,0,1,1,1
2022-11-10,7,4.8,0.0,NNW,Fair,89.0,25.0,22.78,3815,a,8,0.0,0,1,1,1
2022-11-10,8,1.41,0.4,VAR,Fair,70.0,27.78,22.22,3816,a,0,0.0,0,1,1,1
2022-11-10,9,11.06,0.24,VAR,Fair,66.0,27.78,21.11,3817,a,0,0.0,0,1,1,1
2022-08-11,11,5.35,0.0,S,Fair,51.0,30.0,18.89,3818,a,17,0.0,0,1,1,1
2022-11-10,10,22.06,0.0,VAR,Fair,55.0,30.0,20.0,3819,a,0,0.0,0,1,1,1
2022-11-10,11,19.3,0.0,ESE,Fair,55.0,31.11,21.11,3820,a,1,0.0,0,1,1,1
2022-11-10,12,17.48,0.03,SE,Mostly Cloudy,52.0,31.11,20.0,3821,a,4,4.0,0,1,1,1
2022-11-10,13,27.08,0.0,SSW,Fair,52.0,31.11,20.0,3822,a,16,0.0,1,1,1,1
2022-11-10,14,22.55,0.0,VAR,Fair,52.0,31.11,20.0,3823,a,0,0.0,1,1,1,1
2022-11-10,15,24.56,0.0,SSW,Fair,55.0,31.11,21.11,3824,a,16,0.0,1,1,1,1
2022-11-10,16,26.36,0.0,SSE,Fair,55.0,31.11,21.11,3825,a,13,0.0,1,1,1,1
2022-11-10,17,30.28,0.0,S,Fair,55.0,31.11,21.11,3826,a,17,0.0,1,1,1,1
2022-11-10,18,22.3,0.0,SSW,Fair,66.0,28.89,22.22,3827,a,16,0.0,1,1,1,1
2022-11-10,19,9.11,0.0,CALM,Fair,84.0,27.22,23.89,3828,a,9,0.0,1,1,1,1
2022-11-10,20,7.86,0.0,CALM,Fair,89.0,26.11,23.89,3829,a,9,0.0,1,1,1,1
2022-11-10,21,7.43,0.0,CALM,Fair,89.0,26.11,23.89,3830,a,9,0.0,1,1,1,1
2022-11-10,22,7.39,0.0,CALM,Fair,89.0,26.11,23.89,3831,a,9,0.0,1,1,1,1
2022-11-10,23,7.22,0.0,E,Fair,94.0,25.0,23.89,3832,a,12,0.0,1,1,1,1
2022-08-11,12,11.34,0.0,W,Fair,52.0,31.11,20.0,3833,a,7,0.0,0,1,1,1
2022-08-11,13,20.1,0.0,S,Fair,46.0,31.11,17.78,3834,a,17,0.0,1,1,1,1
2022-08-11,14,25.28,0.0,VAR,Fair,43.0,32.22,17.78,3835,a,0,0.0,1,1,1,1
2022-12-10,5,6.64,0.0,E,Fair,100.0,23.89,23.89,3836,a,12,0.0,0,0,0,0
2022-12-10,6,5.92,0.0,CALM,Fair,100.0,23.89,23.89,3837,a,9,0.0,0,0,0,0
2022-12-10,7,4.61,0.0,VAR,Fair,100.0,25.0,25.0,3838,a,0,0.0,0,0,0,0
2022-12-10,8,1.1,0.59,VAR,Fair,84.0,27.22,23.89,3839,a,0,0.0,0,0,0,0
2022-12-10,9,3.51,1.12,VAR,Fair,79.0,27.78,23.89,3840,a,0,0.0,0,0,0,0
2022-12-10,10,19.28,0.0,VAR,Fair,70.0,30.0,23.89,3841,a,0,0.0,0,0,0,0
2022-12-10,11,21.91,0.07,W,Mostly Cloudy,66.0,30.0,22.78,3842,a,7,4.0,0,0,0,0
2022-12-10,12,32.72,0.11,W,Mostly Cloudy,66.0,30.0,22.78,3843,a,7,4.0,0,0,0,0
2022-12-10,13,20.33,0.0,WNW,Mostly Cloudy,62.0,30.0,22.22,3844,a,5,4.0,1,0,0,0
2022-12-10,14,21.23,0.0,W,Partly Cloudy,58.0,31.11,22.22,3845,a,7,5.0,1,0,0,0
2022-10-13,5,10.1,0.0,CALM,Mostly Cloudy,100.0,23.89,23.89,3846,a,9,4.0,0,1,1,1
2022-10-13,18,10.75,0.0,SE,Fair,84.0,27.78,25.0,3847,a,4,0.0,1,1,1,1
2022-08-11,15,26.97,0.0,S,Fair,40.0,32.22,17.22,3848,a,17,0.0,1,1,1,1
2022-10-13,11,16.8,0.01,VAR,Mostly Cloudy,66.0,31.11,23.89,3849,a,0,4.0,0,1,1,1
2022-10-13,12,3.67,1.68,VAR,Mostly Cloudy,66.0,31.11,23.89,3850,a,0,4.0,0,1,1,1
2022-10-13,16,15.35,0.0,E,Fair,84.0,28.89,26.11,3851,a,12,0.0,1,1,1,1
2022-10-13,17,14.99,0.0,SE,Fair,84.0,27.78,25.0,3852,a,4,0.0,1,1,1,1
2022-10-14,12,0.02,12.12,S,Fair,55.0,32.22,22.22,3853,a,17,0.0,0,1,1,1
2022-10-14,16,0.64,3.45,WNW,Fair,59.0,32.22,22.78,3854,a,5,0.0,1,1,1,1
2022-10-14,17,3.14,0.13,S,Fair,62.0,31.11,22.78,3855,a,17,0.0,1,1,1,1
2022-10-14,18,6.19,0.0,SSW,Fair,66.0,30.0,22.78,3856,a,16,0.0,1,1,1,1
2022-10-14,8,2.92,0.23,E,Fair,89.0,26.11,23.89,3857,a,12,0.0,0,1,1,1
2022-10-14,6,6.06,0.0,E,Fair,100.0,23.89,23.89,3858,a,12,0.0,0,1,1,1
2022-10-17,7,4.49,0.0,VAR,Fair,94.0,23.89,22.78,3859,a,0,0.0,0,1,1,1
2022-10-17,17,30.31,0.0,W,Fair,43.0,30.0,16.11,3860,a,7,0.0,1,1,1,1
2022-10-18,9,5.16,1.51,VAR,Fair,62.0,27.78,20.0,3861,a,0,0.0,0,1,1,1
2022-10-18,12,27.24,0.0,VAR,Fair,40.0,32.22,17.22,3862,a,0,0.0,0,1,1,1
2022-10-21,12,11.94,0.0,N,Fair,49.0,31.11,18.89,3863,a,10,0.0,0,1,1,1
2022-10-21,9,4.79,1.5,ENE,Fair,58.0,27.78,18.89,3864,a,2,0.0,0,1,1,1
2022-10-21,14,25.33,0.0,NE,Fair,49.0,31.11,18.89,3865,a,3,0.0,1,1,1,1
2022-10-21,16,22.49,0.0,W,Fair,55.0,31.11,21.11,3866,a,7,0.0,1,1,1,1
2022-08-11,16,27.84,0.0,W,Fair,43.0,32.22,17.78,3867,a,7,0.0,1,1,1,1
2022-10-21,19,10.22,0.0,VAR,Fair,74.0,27.78,22.78,3868,a,0,0.0,1,1,1,1
2022-10-22,5,6.64,0.0,CALM,Fair,94.0,23.89,22.78,3869,a,9,0.0,0,1,0,0
2022-10-22,6,6.43,0.0,VAR,Fair,89.0,25.0,22.78,3870,a,0,0.0,0,1,0,0
2022-10-22,10,0.0,11.61,VAR,Fair,58.0,31.11,22.22,3871,a,0,0.0,0,1,0,0
2022-10-22,12,1.57,0.24,VAR,Mostly Cloudy,58.0,31.11,22.22,3872,a,0,4.0,0,1,0,0
2022-10-22,13,3.47,2.91,CALM,Mostly Cloudy,55.0,32.22,22.22,3873,a,9,4.0,1,1,0,0
2022-10-22,14,3.88,0.87,CALM,Fair,58.0,31.11,22.22,3874,a,9,0.0,1,1,0,0
2022-10-22,16,4.0,0.71,VAR,Fair,62.0,31.11,22.78,3875,a,0,0.0,1,1,0,0
2022-10-23,5,6.22,0.0,CALM,Fair,78.0,25.0,21.11,3876,a,9,0.0,0,0,0,0
2022-10-23,6,5.67,0.0,CALM,Fair,78.0,25.0,21.11,3877,a,9,0.0,0,0,0,0
2022-10-23,10,0.0,9.08,VAR,Fair,52.0,31.11,20.0,3878,a,0,0.0,0,0,0,0
2022-10-23,11,0.03,2.52,VAR,Fair,43.0,32.22,17.78,3879,a,0,0.0,0,0,0,0
2022-10-23,13,0.05,13.5,WSW,Fair,49.0,32.22,20.0,3880,a,6,0.0,1,0,0,0
2022-10-23,18,10.3,0.0,W,Fair,55.0,30.0,20.0,3881,a,7,0.0,1,0,0,0
2022-10-24,5,6.22,0.0,CALM,Fair,100.0,23.89,23.89,3882,a,9,0.0,0,0,1,0
2022-08-11,17,34.78,0.0,W,Fair,48.0,30.0,17.78,3883,a,7,0.0,1,1,1,1
2022-10-24,7,4.39,0.0,VAR,Fair,89.0,25.0,22.78,3884,a,0,0.0,0,0,1,0
2022-10-24,8,0.45,1.78,VAR,Fair,70.0,27.22,21.11,3885,a,0,0.0,0,0,1,0
2022-10-24,10,0.0,13.17,VAR,Fair,46.0,31.11,17.78,3886,a,0,0.0,0,0,1,0
2022-10-24,12,0.0,13.57,SSW,Fair,43.0,32.22,17.78,3887,a,16,0.0,0,0,1,0
2022-10-24,14,0.0,8.0,VAR,Fair,41.0,32.78,17.78,3888,a,0,0.0,1,0,1,0
2022-10-24,18,9.28,0.0,CALM,Fair,70.0,27.78,22.22,3889,a,9,0.0,1,0,1,0
2022-10-24,20,8.32,0.0,CALM,Fair,89.0,26.11,23.89,3890,a,9,0.0,1,0,1,0
2022-10-25,6,6.15,0.0,CALM,Fair,100.0,22.78,22.78,3891,a,9,0.0,0,1,1,1
2022-10-25,10,28.84,0.0,VAR,Fair,55.0,31.11,21.11,3892,a,0,0.0,0,1,1,1
2022-10-25,11,33.08,0.0,VAR,Fair,49.0,32.22,20.0,3893,a,0,0.0,0,1,1,1
2022-10-25,12,29.73,0.0,VAR,Fair,43.0,32.78,18.89,3894,a,0,0.0,0,1,1,1
2022-10-25,14,32.81,0.0,WNW,Fair,49.0,32.78,21.11,3895,a,5,0.0,1,1,1,1
2022-10-25,16,28.94,0.0,W,Fair,46.0,32.78,20.0,3896,a,7,0.0,1,1,1,1
2022-10-25,18,17.19,0.0,CALM,Fair,66.0,28.89,22.22,3897,a,9,0.0,1,1,1,1
2022-10-25,22,7.4,0.0,CALM,Fair,100.0,26.11,26.11,3898,a,9,0.0,1,1,1,1
2022-10-26,9,12.37,0.07,VAR,Fair,66.0,28.89,22.22,3899,a,0,0.0,0,1,1,1
2022-08-11,18,19.39,0.0,CALM,Fair,69.0,26.11,20.0,3900,a,9,0.0,1,1,1,1
2022-08-11,19,7.47,0.0,VAR,Fair,78.0,25.0,21.11,3901,a,0,0.0,1,1,1,1
2022-08-11,20,6.67,0.0,CALM,Fair,94.0,22.78,22.22,3902,a,9,0.0,1,1,1,1
2022-08-11,21,7.92,0.0,ENE,Fair,100.0,22.78,22.78,3903,a,2,0.0,1,1,1,1
2022-08-11,22,7.25,0.0,VAR,Fair,100.0,22.78,22.78,3904,a,0,0.0,1,1,1,1
2022-09-11,5,5.76,0.0,CALM,Fair,83.0,21.11,17.78,3905,a,9,0.0,0,1,0,0
2022-09-11,6,5.56,0.0,VAR,Fair,83.0,21.11,17.78,3906,a,0,0.0,0,1,0,0
2022-09-11,7,4.83,0.0,VAR,Fair,88.0,21.11,18.89,3907,a,0,0.0,0,1,0,0
2022-10-26,10,26.61,0.0,VAR,Fair,66.0,28.89,22.22,3908,a,0,0.0,0,1,1,1
2022-10-26,11,23.0,0.0,VAR,Fair,58.0,31.11,22.22,3909,a,0,0.0,0,1,1,1
2022-10-26,12,17.02,0.0,VAR,Fair,52.0,32.78,22.22,3910,a,0,0.0,0,1,1,1
2022-10-26,13,32.91,0.0,VAR,Fair,46.0,32.78,20.0,3911,a,0,0.0,1,1,1,1
2022-10-26,14,30.0,0.0,VAR,Fair,44.0,33.89,20.0,3912,a,0,0.0,1,1,1,1
2022-10-26,15,26.21,0.0,VAR,Fair,41.0,33.89,18.89,3913,a,0,0.0,1,1,1,1
2022-10-26,17,30.84,0.0,N,Fair,52.0,32.22,21.11,3914,a,10,0.0,1,1,1,1
2022-10-26,18,19.06,0.0,CALM,Fair,74.0,28.89,23.89,3915,a,9,0.0,1,1,1,1
2022-10-26,20,9.75,0.0,VAR,Fair,84.0,27.22,23.89,3916,a,0,0.0,1,1,1,1
2022-10-26,21,9.58,0.0,CALM,Fair,94.0,26.11,25.0,3917,a,9,0.0,1,1,1,1
2022-10-26,22,9.36,0.0,N,Fair,94.0,26.11,25.0,3918,a,10,0.0,1,1,1,1
2022-10-27,9,14.08,0.05,VAR,Fair,66.0,30.0,22.78,3919,a,0,0.0,0,1,1,1
2022-10-27,11,23.5,0.0,VAR,Partly Cloudy,52.0,32.22,21.11,3920,a,0,5.0,0,1,1,1
2022-10-27,15,36.8,0.0,WNW,Fair,74.0,28.89,23.89,3921,a,5,0.0,1,1,1,1
2022-10-27,17,23.45,0.0,W,Fair,84.0,27.78,25.0,3922,a,7,0.0,1,1,1,1
2022-10-27,18,23.12,0.0,NW,Partly Cloudy,79.0,27.78,23.89,3923,a,11,5.0,1,1,1,1
2022-10-27,21,11.64,0.0,VAR,Fair,94.0,26.11,25.0,3924,a,0,0.0,1,1,1,1
2022-10-27,22,10.52,0.0,VAR,Fair,94.0,26.11,25.0,3925,a,0,0.0,1,1,1,1
2022-09-11,8,0.94,0.87,VAR,Fair,73.0,23.89,18.89,3926,a,0,0.0,0,1,0,0
2022-10-28,5,6.51,0.0,CALM,Fair,100.0,25.0,25.0,3927,a,9,0.0,0,1,1,1
2022-10-28,6,6.3,0.0,VAR,Fair,100.0,25.0,25.0,3928,a,0,0.0,0,1,1,1
2022-10-28,9,6.52,1.06,ENE,Fair,66.0,30.0,22.78,3929,a,2,0.0,0,1,1,1
2022-10-28,10,15.09,0.0,VAR,Fair,58.0,31.11,22.22,3930,a,0,0.0,0,1,1,1
2022-10-28,11,14.41,0.0,E,Fair,49.0,32.22,20.0,3931,a,12,0.0,0,1,1,1
2022-10-28,12,15.06,0.0,VAR,Fair,46.0,32.78,20.0,3932,a,0,0.0,0,1,1,1
2022-10-28,13,17.56,0.0,ESE,Fair,44.0,33.89,20.0,3933,a,1,0.0,1,1,1,1
2022-10-28,14,21.7,0.0,SE,Fair,41.0,33.89,18.89,3934,a,4,0.0,1,1,1,1
2022-10-28,15,38.69,0.0,SE,Fair,41.0,33.89,18.89,3935,a,4,0.0,1,1,1,1
2022-10-28,16,34.39,0.0,VAR,Fair,41.0,33.89,18.89,3936,a,0,0.0,1,1,1,1
2022-10-28,17,28.42,0.0,VAR,Fair,58.0,31.11,22.22,3937,a,0,0.0,1,1,1,1
2022-10-28,18,25.91,0.0,SW,Fair,58.0,31.11,22.22,3938,a,14,0.0,1,1,1,1
2022-10-28,19,17.16,0.0,VAR,Fair,79.0,27.78,23.89,3939,a,0,0.0,1,1,1,1
2022-09-11,9,7.11,1.27,VAR,Fair,65.0,26.11,18.89,3940,a,0,0.0,0,1,0,0
2022-10-28,20,13.01,0.0,CALM,Fair,89.0,26.11,23.89,3941,a,9,0.0,1,1,1,1
2022-10-28,21,13.27,0.0,CALM,Fair,94.0,26.11,25.0,3942,a,9,0.0,1,1,1,1
2022-10-28,22,12.25,0.0,VAR,Fair,89.0,26.11,23.89,3943,a,0,0.0,1,1,1,1
2022-09-11,10,21.72,0.0,E,Fair,48.0,28.89,17.22,3944,a,12,0.0,0,1,0,0
2022-01-10,13,0.18,9.55,S,Mostly Cloudy,70.0,31.11,25.0,3945,a,17,4.0,1,1,1,1
2022-02-10,13,0.03,11.4,ESE,Partly Cloudy,66.0,31.11,23.89,3946,a,1,5.0,1,1,1,1
2022-02-10,12,0.21,8.12,SE,Mostly Cloudy,74.0,30.0,25.0,3947,a,4,4.0,0,1,1,1
2022-02-10,18,8.81,0.0,N,Fair,84.0,27.78,25.0,3948,a,10,0.0,1,1,1,1
2022-02-10,19,9.47,0.0,VAR,Partly Cloudy,84.0,27.78,25.0,3949,a,0,5.0,1,1,1,1
2022-09-11,11,23.19,0.0,VAR,Fair,40.0,31.11,16.11,3950,a,0,0.0,0,1,0,0
2022-09-11,12,38.06,0.0,VAR,Fair,38.0,31.11,15.0,3951,a,0,0.0,0,1,0,0
2022-09-11,13,9.25,0.0,VAR,Fair,33.0,32.22,13.89,3952,a,0,0.0,1,1,0,0
2022-10-29,5,6.17,0.0,CALM,Fair,94.0,22.22,21.11,3953,a,9,0.0,0,1,0,0
2022-10-29,6,5.63,0.0,ENE,Fair,94.0,22.22,21.11,3954,a,2,0.0,0,1,0,0
2022-10-29,7,4.42,0.0,VAR,Fair,83.0,23.89,21.11,3955,a,0,0.0,0,1,0,0
