,datetime,nat_demand,date,newdate,newtime,y,m,d
29470,2018-05-14 23:00:00,1045.203,2018-05-14 23:00:00,2018-05-14,23:00:00,2018,5,14
29471,2018-05-15 00:00:00,999.1186,2018-05-15 00:00:00,2018-05-15,00:00:00,2018,5,15
29472,2018-05-15 01:00:00,958.9019,2018-05-15 01:00:00,2018-05-15,01:00:00,2018,5,15
29473,2018-05-15 02:00:00,937.8049,2018-05-15 02:00:00,2018-05-15,02:00:00,2018,5,15
29474,2018-05-15 03:00:00,936.8177,2018-05-15 03:00:00,2018-05-15,03:00:00,2018,5,15
29475,2018-05-15 04:00:00,929.0295,2018-05-15 04:00:00,2018-05-15,04:00:00,2018,5,15
29476,2018-05-15 05:00:00,963.7798,2018-05-15 05:00:00,2018-05-15,05:00:00,2018,5,15
29477,2018-05-15 06:00:00,957.1647,2018-05-15 06:00:00,2018-05-15,06:00:00,2018,5,15
29478,2018-05-15 07:00:00,1091.7888,2018-05-15 07:00:00,2018-05-15,07:00:00,2018,5,15
29479,2018-05-15 08:00:00,1250.5647,2018-05-15 08:00:00,2018-05-15,08:00:00,2018,5,15
29480,2018-05-15 09:00:00,1350.4701,2018-05-15 09:00:00,2018-05-15,09:00:00,2018,5,15
29481,2018-05-15 10:00:00,1447.9128,2018-05-15 10:00:00,2018-05-15,10:00:00,2018,5,15
29482,2018-05-15 11:00:00,1489.3702,2018-05-15 11:00:00,2018-05-15,11:00:00,2018,5,15
29483,2018-05-15 12:00:00,1481.5079,2018-05-15 12:00:00,2018-05-15,12:00:00,2018,5,15
29484,2018-05-15 13:00:00,1497.8697,2018-05-15 13:00:00,2018-05-15,13:00:00,2018,5,15
29485,2018-05-15 14:00:00,1513.2627,2018-05-15 14:00:00,2018-05-15,14:00:00,2018,5,15
29486,2018-05-15 15:00:00,1474.8593,2018-05-15 15:00:00,2018-05-15,15:00:00,2018,5,15
29487,2018-05-15 16:00:00,1381.9266,2018-05-15 16:00:00,2018-05-15,16:00:00,2018,5,15
29488,2018-05-15 17:00:00,1282.3601,2018-05-15 17:00:00,2018-05-15,17:00:00,2018,5,15
29489,2018-05-15 18:00:00,1314.1051,2018-05-15 18:00:00,2018-05-15,18:00:00,2018,5,15
29490,2018-05-15 19:00:00,1343.7785,2018-05-15 19:00:00,2018-05-15,19:00:00,2018,5,15
29491,2018-05-15 20:00:00,1330.0302,2018-05-15 20:00:00,2018-05-15,20:00:00,2018,5,15
29492,2018-05-15 21:00:00,1279.3613999999998,2018-05-15 21:00:00,2018-05-15,21:00:00,2018,5,15
29493,2018-05-15 22:00:00,1219.853,2018-05-15 22:00:00,2018-05-15,22:00:00,2018,5,15
29494,2018-05-15 23:00:00,1149.7820000000002,2018-05-15 23:00:00,2018-05-15,23:00:00,2018,5,15
29495,2018-05-16 00:00:00,1082.6275,2018-05-16 00:00:00,2018-05-16,00:00:00,2018,5,16
29496,2018-05-16 01:00:00,1033.2802,2018-05-16 01:00:00,2018-05-16,01:00:00,2018,5,16
29497,2018-05-16 02:00:00,1001.7092,2018-05-16 02:00:00,2018-05-16,02:00:00,2018,5,16
29498,2018-05-16 03:00:00,981.8764,2018-05-16 03:00:00,2018-05-16,03:00:00,2018,5,16
29499,2018-05-16 04:00:00,998.0353,2018-05-16 04:00:00,2018-05-16,04:00:00,2018,5,16
29500,2018-05-16 05:00:00,988.9872,2018-05-16 05:00:00,2018-05-16,05:00:00,2018,5,16
29501,2018-05-16 06:00:00,995.3449,2018-05-16 06:00:00,2018-05-16,06:00:00,2018,5,16
29502,2018-05-16 07:00:00,1114.9742,2018-05-16 07:00:00,2018-05-16,07:00:00,2018,5,16
29503,2018-05-16 08:00:00,1303.9526999999998,2018-05-16 08:00:00,2018-05-16,08:00:00,2018,5,16
29504,2018-05-16 09:00:00,1394.619,2018-05-16 09:00:00,2018-05-16,09:00:00,2018,5,16
29505,2018-05-16 10:00:00,1482.0848,2018-05-16 10:00:00,2018-05-16,10:00:00,2018,5,16
29506,2018-05-16 11:00:00,1520.1353,2018-05-16 11:00:00,2018-05-16,11:00:00,2018,5,16
29507,2018-05-16 12:00:00,1518.4971,2018-05-16 12:00:00,2018-05-16,12:00:00,2018,5,16
29508,2018-05-16 13:00:00,1560.5283,2018-05-16 13:00:00,2018-05-16,13:00:00,2018,5,16
29509,2018-05-16 14:00:00,1536.1554,2018-05-16 14:00:00,2018-05-16,14:00:00,2018,5,16
29510,2018-05-16 15:00:00,1487.3905,2018-05-16 15:00:00,2018-05-16,15:00:00,2018,5,16
29511,2018-05-16 16:00:00,1386.8023,2018-05-16 16:00:00,2018-05-16,16:00:00,2018,5,16
29512,2018-05-16 17:00:00,1296.9246,2018-05-16 17:00:00,2018-05-16,17:00:00,2018,5,16
29513,2018-05-16 18:00:00,1325.7155,2018-05-16 18:00:00,2018-05-16,18:00:00,2018,5,16
29514,2018-05-16 19:00:00,1350.0005,2018-05-16 19:00:00,2018-05-16,19:00:00,2018,5,16
29515,2018-05-16 20:00:00,1313.3528,2018-05-16 20:00:00,2018-05-16,20:00:00,2018,5,16
29516,2018-05-16 21:00:00,1281.6803,2018-05-16 21:00:00,2018-05-16,21:00:00,2018,5,16
29517,2018-05-16 22:00:00,1225.8175,2018-05-16 22:00:00,2018-05-16,22:00:00,2018,5,16
29518,2018-05-16 23:00:00,1160.6532,2018-05-16 23:00:00,2018-05-16,23:00:00,2018,5,16
29519,2018-05-17 00:00:00,1092.7027,2018-05-17 00:00:00,2018-05-17,00:00:00,2018,5,17
29520,2018-05-17 01:00:00,1049.9358,2018-05-17 01:00:00,2018-05-17,01:00:00,2018,5,17
29521,2018-05-17 02:00:00,1018.9708,2018-05-17 02:00:00,2018-05-17,02:00:00,2018,5,17
29522,2018-05-17 03:00:00,997.8604,2018-05-17 03:00:00,2018-05-17,03:00:00,2018,5,17
29523,2018-05-17 04:00:00,980.2762,2018-05-17 04:00:00,2018-05-17,04:00:00,2018,5,17
29524,2018-05-17 05:00:00,1007.2356,2018-05-17 05:00:00,2018-05-17,05:00:00,2018,5,17
29525,2018-05-17 06:00:00,990.7733,2018-05-17 06:00:00,2018-05-17,06:00:00,2018,5,17
29526,2018-05-17 07:00:00,1111.7805999999998,2018-05-17 07:00:00,2018-05-17,07:00:00,2018,5,17
29527,2018-05-17 08:00:00,1268.826,2018-05-17 08:00:00,2018-05-17,08:00:00,2018,5,17
29528,2018-05-17 09:00:00,1375.079,2018-05-17 09:00:00,2018-05-17,09:00:00,2018,5,17
29529,2018-05-17 10:00:00,1473.7103,2018-05-17 10:00:00,2018-05-17,10:00:00,2018,5,17
29530,2018-05-17 11:00:00,1507.1842,2018-05-17 11:00:00,2018-05-17,11:00:00,2018,5,17
29531,2018-05-17 12:00:00,1516.8331,2018-05-17 12:00:00,2018-05-17,12:00:00,2018,5,17
29532,2018-05-17 13:00:00,1549.3021,2018-05-17 13:00:00,2018-05-17,13:00:00,2018,5,17
29533,2018-05-17 14:00:00,1550.9203,2018-05-17 14:00:00,2018-05-17,14:00:00,2018,5,17
29534,2018-05-17 15:00:00,1474.6292999999998,2018-05-17 15:00:00,2018-05-17,15:00:00,2018,5,17
29535,2018-05-17 16:00:00,1389.9157,2018-05-17 16:00:00,2018-05-17,16:00:00,2018,5,17
29536,2018-05-17 17:00:00,1274.4224000000002,2018-05-17 17:00:00,2018-05-17,17:00:00,2018,5,17
29537,2018-05-17 18:00:00,1319.3823000000002,2018-05-17 18:00:00,2018-05-17,18:00:00,2018,5,17
29538,2018-05-17 19:00:00,1350.2321,2018-05-17 19:00:00,2018-05-17,19:00:00,2018,5,17
29539,2018-05-17 20:00:00,1295.8534,2018-05-17 20:00:00,2018-05-17,20:00:00,2018,5,17
29540,2018-05-17 21:00:00,1255.4699,2018-05-17 21:00:00,2018-05-17,21:00:00,2018,5,17
29541,2018-05-17 22:00:00,1196.4962,2018-05-17 22:00:00,2018-05-17,22:00:00,2018,5,17
29542,2018-05-17 23:00:00,1130.0643,2018-05-17 23:00:00,2018-05-17,23:00:00,2018,5,17
29543,2018-05-18 00:00:00,1078.8761,2018-05-18 00:00:00,2018-05-18,00:00:00,2018,5,18
29544,2018-05-18 01:00:00,1029.0684,2018-05-18 01:00:00,2018-05-18,01:00:00,2018,5,18
29545,2018-05-18 02:00:00,987.3993,2018-05-18 02:00:00,2018-05-18,02:00:00,2018,5,18
29546,2018-05-18 03:00:00,972.0613,2018-05-18 03:00:00,2018-05-18,03:00:00,2018,5,18
29547,2018-05-18 04:00:00,957.3271,2018-05-18 04:00:00,2018-05-18,04:00:00,2018,5,18
29548,2018-05-18 05:00:00,981.719,2018-05-18 05:00:00,2018-05-18,05:00:00,2018,5,18
29549,2018-05-18 06:00:00,982.3646,2018-05-18 06:00:00,2018-05-18,06:00:00,2018,5,18
29550,2018-05-18 07:00:00,1099.5338,2018-05-18 07:00:00,2018-05-18,07:00:00,2018,5,18
29551,2018-05-18 08:00:00,1313.9134,2018-05-18 08:00:00,2018-05-18,08:00:00,2018,5,18
29552,2018-05-18 09:00:00,1411.9766,2018-05-18 09:00:00,2018-05-18,09:00:00,2018,5,18
29553,2018-05-18 10:00:00,1489.5158,2018-05-18 10:00:00,2018-05-18,10:00:00,2018,5,18
29554,2018-05-18 11:00:00,1500.9791,2018-05-18 11:00:00,2018-05-18,11:00:00,2018,5,18
29555,2018-05-18 12:00:00,1486.6316,2018-05-18 12:00:00,2018-05-18,12:00:00,2018,5,18
29556,2018-05-18 13:00:00,1445.9010999999998,2018-05-18 13:00:00,2018-05-18,13:00:00,2018,5,18
29557,2018-05-18 14:00:00,1406.3797,2018-05-18 14:00:00,2018-05-18,14:00:00,2018,5,18
29558,2018-05-18 15:00:00,1388.8231,2018-05-18 15:00:00,2018-05-18,15:00:00,2018,5,18
29559,2018-05-18 16:00:00,1316.9819,2018-05-18 16:00:00,2018-05-18,16:00:00,2018,5,18
29560,2018-05-18 17:00:00,1234.9014,2018-05-18 17:00:00,2018-05-18,17:00:00,2018,5,18
29561,2018-05-18 18:00:00,1241.3174,2018-05-18 18:00:00,2018-05-18,18:00:00,2018,5,18
29562,2018-05-18 19:00:00,1265.5491,2018-05-18 19:00:00,2018-05-18,19:00:00,2018,5,18
29563,2018-05-18 20:00:00,1236.6324,2018-05-18 20:00:00,2018-05-18,20:00:00,2018,5,18
29564,2018-05-18 21:00:00,1188.9549000000002,2018-05-18 21:00:00,2018-05-18,21:00:00,2018,5,18
29565,2018-05-18 22:00:00,1131.7948,2018-05-18 22:00:00,2018-05-18,22:00:00,2018,5,18
29566,2018-05-18 23:00:00,1076.6535,2018-05-18 23:00:00,2018-05-18,23:00:00,2018,5,18
29567,2018-05-19 00:00:00,1041.0887,2018-05-19 00:00:00,2018-05-19,00:00:00,2018,5,19
29568,2018-05-19 01:00:00,996.6074,2018-05-19 01:00:00,2018-05-19,01:00:00,2018,5,19
29569,2018-05-19 02:00:00,973.6621,2018-05-19 02:00:00,2018-05-19,02:00:00,2018,5,19
29570,2018-05-19 03:00:00,951.9909,2018-05-19 03:00:00,2018-05-19,03:00:00,2018,5,19
29571,2018-05-19 04:00:00,952.1149,2018-05-19 04:00:00,2018-05-19,04:00:00,2018,5,19
29572,2018-05-19 05:00:00,958.6271,2018-05-19 05:00:00,2018-05-19,05:00:00,2018,5,19
29573,2018-05-19 06:00:00,944.465,2018-05-19 06:00:00,2018-05-19,06:00:00,2018,5,19
29574,2018-05-19 07:00:00,1046.8415,2018-05-19 07:00:00,2018-05-19,07:00:00,2018,5,19
29575,2018-05-19 08:00:00,1170.4519,2018-05-19 08:00:00,2018-05-19,08:00:00,2018,5,19
29576,2018-05-19 09:00:00,1269.2159,2018-05-19 09:00:00,2018-05-19,09:00:00,2018,5,19
29577,2018-05-19 10:00:00,1340.2731,2018-05-19 10:00:00,2018-05-19,10:00:00,2018,5,19
29578,2018-05-19 11:00:00,1362.4849,2018-05-19 11:00:00,2018-05-19,11:00:00,2018,5,19
29579,2018-05-19 12:00:00,1348.8405,2018-05-19 12:00:00,2018-05-19,12:00:00,2018,5,19
29580,2018-05-19 13:00:00,1331.8592,2018-05-19 13:00:00,2018-05-19,13:00:00,2018,5,19
29581,2018-05-19 14:00:00,1318.333,2018-05-19 14:00:00,2018-05-19,14:00:00,2018,5,19
29582,2018-05-19 15:00:00,1259.0806,2018-05-19 15:00:00,2018-05-19,15:00:00,2018,5,19
29583,2018-05-19 16:00:00,1227.8935,2018-05-19 16:00:00,2018-05-19,16:00:00,2018,5,19
29584,2018-05-19 17:00:00,1207.9082,2018-05-19 17:00:00,2018-05-19,17:00:00,2018,5,19
29585,2018-05-19 18:00:00,1242.6180000000002,2018-05-19 18:00:00,2018-05-19,18:00:00,2018,5,19
29586,2018-05-19 19:00:00,1314.0004,2018-05-19 19:00:00,2018-05-19,19:00:00,2018,5,19
29587,2018-05-19 20:00:00,1283.0693,2018-05-19 20:00:00,2018-05-19,20:00:00,2018,5,19
29588,2018-05-19 21:00:00,1251.3875,2018-05-19 21:00:00,2018-05-19,21:00:00,2018,5,19
29589,2018-05-19 22:00:00,1214.2561,2018-05-19 22:00:00,2018-05-19,22:00:00,2018,5,19
29590,2018-05-19 23:00:00,1153.1578,2018-05-19 23:00:00,2018-05-19,23:00:00,2018,5,19
29591,2018-05-20 00:00:00,1098.2321,2018-05-20 00:00:00,2018-05-20,00:00:00,2018,5,20
29592,2018-05-20 01:00:00,1064.0523999999998,2018-05-20 01:00:00,2018-05-20,01:00:00,2018,5,20
29593,2018-05-20 02:00:00,1038.7727,2018-05-20 02:00:00,2018-05-20,02:00:00,2018,5,20
29594,2018-05-20 03:00:00,1012.0246,2018-05-20 03:00:00,2018-05-20,03:00:00,2018,5,20
29595,2018-05-20 04:00:00,988.978,2018-05-20 04:00:00,2018-05-20,04:00:00,2018,5,20
29596,2018-05-20 05:00:00,963.3007,2018-05-20 05:00:00,2018-05-20,05:00:00,2018,5,20
29597,2018-05-20 06:00:00,922.3043,2018-05-20 06:00:00,2018-05-20,06:00:00,2018,5,20
29598,2018-05-20 07:00:00,954.4033,2018-05-20 07:00:00,2018-05-20,07:00:00,2018,5,20
29599,2018-05-20 08:00:00,1014.2582,2018-05-20 08:00:00,2018-05-20,08:00:00,2018,5,20
29600,2018-05-20 09:00:00,1071.4744999999998,2018-05-20 09:00:00,2018-05-20,09:00:00,2018,5,20
29601,2018-05-20 10:00:00,1151.4108,2018-05-20 10:00:00,2018-05-20,10:00:00,2018,5,20
29602,2018-05-20 11:00:00,1193.5388,2018-05-20 11:00:00,2018-05-20,11:00:00,2018,5,20
29603,2018-05-20 12:00:00,1203.7921,2018-05-20 12:00:00,2018-05-20,12:00:00,2018,5,20
29604,2018-05-20 13:00:00,1223.22,2018-05-20 13:00:00,2018-05-20,13:00:00,2018,5,20
29605,2018-05-20 14:00:00,1195.1161,2018-05-20 14:00:00,2018-05-20,14:00:00,2018,5,20
29606,2018-05-20 15:00:00,1172.7621,2018-05-20 15:00:00,2018-05-20,15:00:00,2018,5,20
29607,2018-05-20 16:00:00,1137.3925000000002,2018-05-20 16:00:00,2018-05-20,16:00:00,2018,5,20
29608,2018-05-20 17:00:00,1126.9296,2018-05-20 17:00:00,2018-05-20,17:00:00,2018,5,20
29609,2018-05-20 18:00:00,1183.5776999999998,2018-05-20 18:00:00,2018-05-20,18:00:00,2018,5,20
29610,2018-05-20 19:00:00,1224.3094999999998,2018-05-20 19:00:00,2018-05-20,19:00:00,2018,5,20
29611,2018-05-20 20:00:00,1251.8676,2018-05-20 20:00:00,2018-05-20,20:00:00,2018,5,20
29612,2018-05-20 21:00:00,1232.7445,2018-05-20 21:00:00,2018-05-20,21:00:00,2018,5,20
29613,2018-05-20 22:00:00,1170.0086,2018-05-20 22:00:00,2018-05-20,22:00:00,2018,5,20
29614,2018-05-20 23:00:00,1119.6109,2018-05-20 23:00:00,2018-05-20,23:00:00,2018,5,20
29615,2018-05-21 00:00:00,1072.0099,2018-05-21 00:00:00,2018-05-21,00:00:00,2018,5,21
29616,2018-05-21 01:00:00,1035.0079999999998,2018-05-21 01:00:00,2018-05-21,01:00:00,2018,5,21
29617,2018-05-21 02:00:00,995.1087,2018-05-21 02:00:00,2018-05-21,02:00:00,2018,5,21
29618,2018-05-21 03:00:00,972.7181,2018-05-21 03:00:00,2018-05-21,03:00:00,2018,5,21
29619,2018-05-21 04:00:00,962.4204,2018-05-21 04:00:00,2018-05-21,04:00:00,2018,5,21
29620,2018-05-21 05:00:00,998.629,2018-05-21 05:00:00,2018-05-21,05:00:00,2018,5,21
29621,2018-05-21 06:00:00,1000.8536,2018-05-21 06:00:00,2018-05-21,06:00:00,2018,5,21
29622,2018-05-21 07:00:00,1164.7815999999998,2018-05-21 07:00:00,2018-05-21,07:00:00,2018,5,21
29623,2018-05-21 08:00:00,1322.0275,2018-05-21 08:00:00,2018-05-21,08:00:00,2018,5,21
29624,2018-05-21 09:00:00,1411.5388,2018-05-21 09:00:00,2018-05-21,09:00:00,2018,5,21
29625,2018-05-21 10:00:00,1471.0603,2018-05-21 10:00:00,2018-05-21,10:00:00,2018,5,21
29626,2018-05-21 11:00:00,1479.0702,2018-05-21 11:00:00,2018-05-21,11:00:00,2018,5,21
29627,2018-05-21 12:00:00,1491.4679999999998,2018-05-21 12:00:00,2018-05-21,12:00:00,2018,5,21
29628,2018-05-21 13:00:00,1513.1261000000002,2018-05-21 13:00:00,2018-05-21,13:00:00,2018,5,21
29629,2018-05-21 14:00:00,1477.7006,2018-05-21 14:00:00,2018-05-21,14:00:00,2018,5,21
29630,2018-05-21 15:00:00,1450.8816000000002,2018-05-21 15:00:00,2018-05-21,15:00:00,2018,5,21
29631,2018-05-21 16:00:00,1373.8493,2018-05-21 16:00:00,2018-05-21,16:00:00,2018,5,21
29632,2018-05-21 17:00:00,1275.5735000000002,2018-05-21 17:00:00,2018-05-21,17:00:00,2018,5,21
29633,2018-05-21 18:00:00,1295.4122,2018-05-21 18:00:00,2018-05-21,18:00:00,2018,5,21
29634,2018-05-21 19:00:00,1292.5631,2018-05-21 19:00:00,2018-05-21,19:00:00,2018,5,21
29635,2018-05-21 20:00:00,1242.5217,2018-05-21 20:00:00,2018-05-21,20:00:00,2018,5,21
29636,2018-05-21 21:00:00,1221.2462,2018-05-21 21:00:00,2018-05-21,21:00:00,2018,5,21
29637,2018-05-21 22:00:00,1129.135,2018-05-21 22:00:00,2018-05-21,22:00:00,2018,5,21
29638,2018-05-21 23:00:00,1070.3752,2018-05-21 23:00:00,2018-05-21,23:00:00,2018,5,21
29639,2018-05-22 00:00:00,1038.6649,2018-05-22 00:00:00,2018-05-22,00:00:00,2018,5,22
29640,2018-05-22 01:00:00,997.0167,2018-05-22 01:00:00,2018-05-22,01:00:00,2018,5,22
29641,2018-05-22 02:00:00,960.8545,2018-05-22 02:00:00,2018-05-22,02:00:00,2018,5,22
29642,2018-05-22 03:00:00,949.6563,2018-05-22 03:00:00,2018-05-22,03:00:00,2018,5,22
29643,2018-05-22 04:00:00,937.7679,2018-05-22 04:00:00,2018-05-22,04:00:00,2018,5,22
29644,2018-05-22 05:00:00,977.3775,2018-05-22 05:00:00,2018-05-22,05:00:00,2018,5,22
29645,2018-05-22 06:00:00,988.2619,2018-05-22 06:00:00,2018-05-22,06:00:00,2018,5,22
29646,2018-05-22 07:00:00,1092.7601,2018-05-22 07:00:00,2018-05-22,07:00:00,2018,5,22
29647,2018-05-22 08:00:00,1250.7021,2018-05-22 08:00:00,2018-05-22,08:00:00,2018,5,22
29648,2018-05-22 09:00:00,1346.2586,2018-05-22 09:00:00,2018-05-22,09:00:00,2018,5,22
29649,2018-05-22 10:00:00,1411.4344,2018-05-22 10:00:00,2018-05-22,10:00:00,2018,5,22
29650,2018-05-22 11:00:00,1447.531,2018-05-22 11:00:00,2018-05-22,11:00:00,2018,5,22
29651,2018-05-22 12:00:00,1446.8144,2018-05-22 12:00:00,2018-05-22,12:00:00,2018,5,22
29652,2018-05-22 13:00:00,1518.7004000000002,2018-05-22 13:00:00,2018-05-22,13:00:00,2018,5,22
29653,2018-05-22 14:00:00,1504.6195,2018-05-22 14:00:00,2018-05-22,14:00:00,2018,5,22
29654,2018-05-22 15:00:00,1463.6965999999998,2018-05-22 15:00:00,2018-05-22,15:00:00,2018,5,22
29655,2018-05-22 16:00:00,1391.7948,2018-05-22 16:00:00,2018-05-22,16:00:00,2018,5,22
29656,2018-05-22 17:00:00,1289.9823,2018-05-22 17:00:00,2018-05-22,17:00:00,2018,5,22
29657,2018-05-22 18:00:00,1301.6975,2018-05-22 18:00:00,2018-05-22,18:00:00,2018,5,22
29658,2018-05-22 19:00:00,1331.1717,2018-05-22 19:00:00,2018-05-22,19:00:00,2018,5,22
29659,2018-05-22 20:00:00,1292.5727000000002,2018-05-22 20:00:00,2018-05-22,20:00:00,2018,5,22
29660,2018-05-22 21:00:00,1260.9788999999998,2018-05-22 21:00:00,2018-05-22,21:00:00,2018,5,22
29661,2018-05-22 22:00:00,1183.7511000000002,2018-05-22 22:00:00,2018-05-22,22:00:00,2018,5,22
29662,2018-05-22 23:00:00,1117.1006,2018-05-22 23:00:00,2018-05-22,23:00:00,2018,5,22
29663,2018-05-23 00:00:00,1053.6554,2018-05-23 00:00:00,2018-05-23,00:00:00,2018,5,23
29664,2018-05-23 01:00:00,1026.5072,2018-05-23 01:00:00,2018-05-23,01:00:00,2018,5,23
29665,2018-05-23 02:00:00,994.0176,2018-05-23 02:00:00,2018-05-23,02:00:00,2018,5,23
29666,2018-05-23 03:00:00,969.3199,2018-05-23 03:00:00,2018-05-23,03:00:00,2018,5,23
29667,2018-05-23 04:00:00,957.2704,2018-05-23 04:00:00,2018-05-23,04:00:00,2018,5,23
29668,2018-05-23 05:00:00,963.4143,2018-05-23 05:00:00,2018-05-23,05:00:00,2018,5,23
29669,2018-05-23 06:00:00,975.2595,2018-05-23 06:00:00,2018-05-23,06:00:00,2018,5,23
29670,2018-05-23 07:00:00,1130.9864,2018-05-23 07:00:00,2018-05-23,07:00:00,2018,5,23
29671,2018-05-23 08:00:00,1315.4273999999998,2018-05-23 08:00:00,2018-05-23,08:00:00,2018,5,23
29672,2018-05-23 09:00:00,1421.1397000000002,2018-05-23 09:00:00,2018-05-23,09:00:00,2018,5,23
29673,2018-05-23 10:00:00,1483.8564,2018-05-23 10:00:00,2018-05-23,10:00:00,2018,5,23
29674,2018-05-23 11:00:00,1524.7871,2018-05-23 11:00:00,2018-05-23,11:00:00,2018,5,23
29675,2018-05-23 12:00:00,1556.1763,2018-05-23 12:00:00,2018-05-23,12:00:00,2018,5,23
29676,2018-05-23 13:00:00,1584.295,2018-05-23 13:00:00,2018-05-23,13:00:00,2018,5,23
29677,2018-05-23 14:00:00,1599.5101,2018-05-23 14:00:00,2018-05-23,14:00:00,2018,5,23
29678,2018-05-23 15:00:00,1544.9266,2018-05-23 15:00:00,2018-05-23,15:00:00,2018,5,23
29679,2018-05-23 16:00:00,1448.886,2018-05-23 16:00:00,2018-05-23,16:00:00,2018,5,23
29680,2018-05-23 17:00:00,1345.7695,2018-05-23 17:00:00,2018-05-23,17:00:00,2018,5,23
29681,2018-05-23 18:00:00,1349.8489,2018-05-23 18:00:00,2018-05-23,18:00:00,2018,5,23
29682,2018-05-23 19:00:00,1373.241,2018-05-23 19:00:00,2018-05-23,19:00:00,2018,5,23
29683,2018-05-23 20:00:00,1347.3785,2018-05-23 20:00:00,2018-05-23,20:00:00,2018,5,23
29684,2018-05-23 21:00:00,1304.8233,2018-05-23 21:00:00,2018-05-23,21:00:00,2018,5,23
29685,2018-05-23 22:00:00,1242.1471,2018-05-23 22:00:00,2018-05-23,22:00:00,2018,5,23
29686,2018-05-23 23:00:00,1153.3735,2018-05-23 23:00:00,2018-05-23,23:00:00,2018,5,23
29687,2018-05-24 00:00:00,1104.4251,2018-05-24 00:00:00,2018-05-24,00:00:00,2018,5,24
29688,2018-05-24 01:00:00,1066.774,2018-05-24 01:00:00,2018-05-24,01:00:00,2018,5,24
29689,2018-05-24 02:00:00,1030.8344,2018-05-24 02:00:00,2018-05-24,02:00:00,2018,5,24
29690,2018-05-24 03:00:00,1014.0773,2018-05-24 03:00:00,2018-05-24,03:00:00,2018,5,24
29691,2018-05-24 04:00:00,999.1262,2018-05-24 04:00:00,2018-05-24,04:00:00,2018,5,24
29692,2018-05-24 05:00:00,1014.071,2018-05-24 05:00:00,2018-05-24,05:00:00,2018,5,24
29693,2018-05-24 06:00:00,1013.9481,2018-05-24 06:00:00,2018-05-24,06:00:00,2018,5,24
29694,2018-05-24 07:00:00,1150.172,2018-05-24 07:00:00,2018-05-24,07:00:00,2018,5,24
29695,2018-05-24 08:00:00,1340.5327,2018-05-24 08:00:00,2018-05-24,08:00:00,2018,5,24
29696,2018-05-24 09:00:00,1421.2632,2018-05-24 09:00:00,2018-05-24,09:00:00,2018,5,24
29697,2018-05-24 10:00:00,1477.3243,2018-05-24 10:00:00,2018-05-24,10:00:00,2018,5,24
29698,2018-05-24 11:00:00,1482.1851,2018-05-24 11:00:00,2018-05-24,11:00:00,2018,5,24
29699,2018-05-24 12:00:00,1483.0035,2018-05-24 12:00:00,2018-05-24,12:00:00,2018,5,24
29700,2018-05-24 13:00:00,1499.396,2018-05-24 13:00:00,2018-05-24,13:00:00,2018,5,24
29701,2018-05-24 14:00:00,1481.8132,2018-05-24 14:00:00,2018-05-24,14:00:00,2018,5,24
29702,2018-05-24 15:00:00,1426.4071,2018-05-24 15:00:00,2018-05-24,15:00:00,2018,5,24
29703,2018-05-24 16:00:00,1361.852,2018-05-24 16:00:00,2018-05-24,16:00:00,2018,5,24
29704,2018-05-24 17:00:00,1251.6137,2018-05-24 17:00:00,2018-05-24,17:00:00,2018,5,24
29705,2018-05-24 18:00:00,1275.5167,2018-05-24 18:00:00,2018-05-24,18:00:00,2018,5,24
29706,2018-05-24 19:00:00,1301.9361,2018-05-24 19:00:00,2018-05-24,19:00:00,2018,5,24
29707,2018-05-24 20:00:00,1287.417,2018-05-24 20:00:00,2018-05-24,20:00:00,2018,5,24
29708,2018-05-24 21:00:00,1244.6567,2018-05-24 21:00:00,2018-05-24,21:00:00,2018,5,24
29709,2018-05-24 22:00:00,1168.9662,2018-05-24 22:00:00,2018-05-24,22:00:00,2018,5,24
29710,2018-05-24 23:00:00,1095.5945,2018-05-24 23:00:00,2018-05-24,23:00:00,2018,5,24
29711,2018-05-25 00:00:00,1035.1565,2018-05-25 00:00:00,2018-05-25,00:00:00,2018,5,25
29712,2018-05-25 01:00:00,1002.2925,2018-05-25 01:00:00,2018-05-25,01:00:00,2018,5,25
29713,2018-05-25 02:00:00,978.455,2018-05-25 02:00:00,2018-05-25,02:00:00,2018,5,25
29714,2018-05-25 03:00:00,956.4692,2018-05-25 03:00:00,2018-05-25,03:00:00,2018,5,25
29715,2018-05-25 04:00:00,948.3091,2018-05-25 04:00:00,2018-05-25,04:00:00,2018,5,25
29716,2018-05-25 05:00:00,971.1947,2018-05-25 05:00:00,2018-05-25,05:00:00,2018,5,25
29717,2018-05-25 06:00:00,992.7975,2018-05-25 06:00:00,2018-05-25,06:00:00,2018,5,25
29718,2018-05-25 07:00:00,1140.0957,2018-05-25 07:00:00,2018-05-25,07:00:00,2018,5,25
29719,2018-05-25 08:00:00,1325.496,2018-05-25 08:00:00,2018-05-25,08:00:00,2018,5,25
29720,2018-05-25 09:00:00,1406.6059,2018-05-25 09:00:00,2018-05-25,09:00:00,2018,5,25
29721,2018-05-25 10:00:00,1493.4893000000002,2018-05-25 10:00:00,2018-05-25,10:00:00,2018,5,25
29722,2018-05-25 11:00:00,1539.3569,2018-05-25 11:00:00,2018-05-25,11:00:00,2018,5,25
