id,name,new_date,new_datetime,hour,demand_kWh,supply_kWh
8234,120kW,2022-01-30,2022-01-30 17:01:26,17,0,14.82
8235,TESTING,2022-01-30,2022-01-30 17:01:28,17,0.29,0
8236,APST,2022-01-30,2022-01-30 17:01:30,17,0,0
8237,TBat,2022-01-30,2022-01-30 17:01:30,17,0,0
8238,350kW,2022-01-30,2022-01-30 18:00:41,18,0.01,8.57
8239,SIMINAR,2022-01-30,2022-01-30 18:00:41,18,0.06,0
8240,NDIR-SERT,2022-01-30,2022-01-30 18:00:41,18,8.61,0
8241,SGTECH,2022-01-30,2022-01-30 18:00:42,18,1.78,0
8242,SEPCON LAB,2022-01-30,2022-01-30 18:00:42,18,3.46,0
8243,120kW,2022-01-30,2022-01-30 18:00:42,18,0.48,4.36
8244,TBat,2022-01-30,2022-01-30 18:00:44,18,0,0
8245,TESTING,2022-01-30,2022-01-30 18:00:44,18,0.36,0
8246,APST,2022-01-30,2022-01-30 18:00:44,18,0.48,0
8247,NDIR-SERT,2022-01-30,2022-01-30 19:01:54,19,10.89,0
8248,SIMINAR,2022-01-30,2022-01-30 19:01:54,19,0.08,0
8249,SGTECH,2022-01-30,2022-01-30 19:01:56,19,1.12,0
8250,SEPCON LAB,2022-01-30,2022-01-30 19:01:56,19,3.33,0
8251,350kW,2022-01-30,2022-01-30 19:01:56,19,0.09,0
8252,120kW,2022-01-30,2022-01-30 19:01:56,19,1.68,0.01
8253,TESTING,2022-01-30,2022-01-30 19:01:58,19,0.62,0
8254,APST,2022-01-30,2022-01-30 19:01:58,19,1.68,0
8255,TBat,2022-01-30,2022-01-30 19:01:59,19,0,0
8256,NDIR-SERT,2022-01-30,2022-01-30 20:00:36,20,9.57,0
8257,350kW,2022-01-30,2022-01-30 20:00:37,20,0,0
8258,120kW,2022-01-30,2022-01-30 20:00:37,20,1.6,0
8259,SIMINAR,2022-01-30,2022-01-30 20:00:37,20,0.07,0
8260,SEPCON LAB,2022-01-30,2022-01-30 20:00:37,20,3.25,0
8261,SGTECH,2022-01-30,2022-01-30 20:00:37,20,1.32,0
8262,TESTING,2022-01-30,2022-01-30 20:00:39,20,0.65,0
8263,APST,2022-01-30,2022-01-30 20:00:41,20,1.6,0
8264,TBat,2022-01-30,2022-01-30 20:00:41,20,0,0
8265,SGTECH,2022-01-30,2022-01-30 21:00:49,21,1.46,0
8266,SIMINAR,2022-01-30,2022-01-30 21:00:49,21,0.08,0
8267,NDIR-SERT,2022-01-30,2022-01-30 21:00:49,21,8.16,0
8268,350kW,2022-01-30,2022-01-30 21:00:49,21,0,0
8269,SEPCON LAB,2022-01-30,2022-01-30 21:00:49,21,2.61,0
8270,120kW,2022-01-30,2022-01-30 21:00:49,21,1.54,0
8271,TESTING,2022-01-30,2022-01-30 21:00:53,21,0.65,0
8272,APST,2022-01-30,2022-01-30 21:00:53,21,1.54,0
8273,TBat,2022-01-30,2022-01-30 21:00:53,21,123506.28,227213.8
8274,120kW,2022-01-30,2022-01-30 22:01:57,22,1.47,0
8275,SIMINAR,2022-01-30,2022-01-30 22:01:57,22,0.06,0
8276,SGTECH,2022-01-30,2022-01-30 22:01:57,22,1.37,0
8277,NDIR-SERT,2022-01-30,2022-01-30 22:01:57,22,7.56,0
8278,SEPCON LAB,2022-01-30,2022-01-30 22:01:57,22,2.64,0
8279,350kW,2022-01-30,2022-01-30 22:01:57,22,0,0
8280,TESTING,2022-01-30,2022-01-30 22:02:00,22,0.63,0
8281,APST,2022-01-30,2022-01-30 22:02:00,22,1.47,0
8282,TBat,2022-01-30,2022-01-30 22:02:00,22,-123506.28,-227213.8
8283,350kW,2022-01-30,2022-01-30 23:00:05,23,0,0
8284,SGTECH,2022-01-30,2022-01-30 23:00:05,23,1.41,0
8285,120kW,2022-01-30,2022-01-30 23:00:05,23,1.68,0
8286,SIMINAR,2022-01-30,2022-01-30 23:00:05,23,0.09,0
8287,TESTING,2022-01-30,2022-01-30 23:00:08,23,0.67,0
8288,SEPCON LAB,2022-01-30,2022-01-30 23:00:08,23,2.29,0
8289,TBat,2022-01-30,2022-01-30 23:00:10,23,0,0
8290,APST,2022-01-30,2022-01-30 23:00:10,23,1.68,0
8291,NDIR-SERT,2022-01-30,2022-01-30 23:02:08,23,7.37,0
8301,SIMINAR,2022-01-31,2022-01-31 01:00:52,1,0.08,0
8302,NDIR-SERT,2022-01-31,2022-01-31 01:00:52,1,8.03,0
8303,SGTECH,2022-01-31,2022-01-31 01:00:52,1,1.37,0
8304,350kW,2022-01-31,2022-01-31 01:00:52,1,0,0
8305,SEPCON LAB,2022-01-31,2022-01-31 01:00:52,1,1.73,0
8306,120kW,2022-01-31,2022-01-31 01:00:52,1,1.33,0
8307,TBat,2022-01-31,2022-01-31 01:00:56,1,0,0
8308,TESTING,2022-01-31,2022-01-31 01:00:56,1,0.64,0
8309,APST,2022-01-31,2022-01-31 01:00:56,1,1.33,0
8310,350kW,2022-01-31,2022-01-31 02:02:02,2,0,0
8311,NDIR-SERT,2022-01-31,2022-01-31 02:02:02,2,7.9,0
8312,SIMINAR,2022-01-31,2022-01-31 02:02:02,2,0.06,0
8313,120kW,2022-01-31,2022-01-31 02:02:04,2,1.32,0
8314,SEPCON LAB,2022-01-31,2022-01-31 02:02:04,2,1.68,0
8315,SGTECH,2022-01-31,2022-01-31 02:02:04,2,1.29,0
8316,TESTING,2022-01-31,2022-01-31 02:02:07,2,0.65,0
8317,APST,2022-01-31,2022-01-31 02:02:07,2,1.32,0
8318,TBat,2022-01-31,2022-01-31 02:02:07,2,0,0
8319,SIMINAR,2022-01-31,2022-01-31 03:01:26,3,0.05,0
8320,NDIR-SERT,2022-01-31,2022-01-31 03:01:26,3,6.44,0
8321,SGTECH,2022-01-31,2022-01-31 03:01:26,3,1.26,0
8322,350kW,2022-01-31,2022-01-31 03:01:26,3,0,0
8323,120kW,2022-01-31,2022-01-31 03:01:26,3,1.3,0
8324,SEPCON LAB,2022-01-31,2022-01-31 03:01:28,3,1.17,0
8325,TBat,2022-01-31,2022-01-31 03:01:30,3,0,0
8326,APST,2022-01-31,2022-01-31 03:01:30,3,1.3,0
8327,TESTING,2022-01-31,2022-01-31 03:01:30,3,0.6,0
8328,NDIR-SERT,2022-01-31,2022-01-31 04:01:55,4,5.78,0
8329,SIMINAR,2022-01-31,2022-01-31 04:01:55,4,0.08,0
8330,350kW,2022-01-31,2022-01-31 04:01:55,4,0,0
8331,SGTECH,2022-01-31,2022-01-31 04:01:57,4,1.28,0
8332,120kW,2022-01-31,2022-01-31 04:01:57,4,1.27,0
8333,SEPCON LAB,2022-01-31,2022-01-31 04:01:57,4,0.97,0
8334,APST,2022-01-31,2022-01-31 04:01:59,4,1.27,0
8335,TBat,2022-01-31,2022-01-31 04:01:59,4,0,0
8336,TESTING,2022-01-31,2022-01-31 04:01:59,4,0.63,0
8337,NDIR-SERT,2022-01-31,2022-01-31 05:00:08,5,5.56,0
8338,120kW,2022-01-31,2022-01-31 05:00:08,5,1.21,0
8339,SEPCON LAB,2022-01-31,2022-01-31 05:00:08,5,0.97,0
8340,SIMINAR,2022-01-31,2022-01-31 05:00:08,5,0.06,0
8341,SGTECH,2022-01-31,2022-01-31 05:00:08,5,1.22,0
8342,350kW,2022-01-31,2022-01-31 05:00:08,5,0,0
8343,APST,2022-01-31,2022-01-31 05:00:12,5,1.21,0
8344,TESTING,2022-01-31,2022-01-31 05:00:12,5,0.61,0
8345,TBat,2022-01-31,2022-01-31 05:00:12,5,123622.9,227213.8
8346,SIMINAR,2022-01-31,2022-01-31 06:00:50,6,0.07,0
8347,NDIR-SERT,2022-01-31,2022-01-31 06:00:50,6,5.54,0
8348,350kW,2022-01-31,2022-01-31 06:00:51,6,0,0
8349,SGTECH,2022-01-31,2022-01-31 06:00:51,6,1.25,0
8350,SEPCON LAB,2022-01-31,2022-01-31 06:00:51,6,0.95,0
8351,120kW,2022-01-31,2022-01-31 06:00:51,6,1.14,0
8352,APST,2022-01-31,2022-01-31 06:00:53,6,1.14,0
8353,TESTING,2022-01-31,2022-01-31 06:00:53,6,0.58,0
8354,TBat,2022-01-31,2022-01-31 06:00:55,6,-123622.9,-227213.8
8355,SGTECH,2022-01-31,2022-01-31 07:01:03,7,0.56,0
8356,120kW,2022-01-31,2022-01-31 07:01:03,7,1.24,0
8357,SIMINAR,2022-01-31,2022-01-31 07:01:03,7,0.06,0
8358,SEPCON LAB,2022-01-31,2022-01-31 07:01:04,7,0.66,0
8359,350kW,2022-01-31,2022-01-31 07:01:03,7,0,0
8360,NDIR-SERT,2022-01-31,2022-01-31 07:01:03,7,5.25,0
8361,TESTING,2022-01-31,2022-01-31 07:01:07,7,0.35,0
8362,TBat,2022-01-31,2022-01-31 07:01:07,7,0,0
8363,APST,2022-01-31,2022-01-31 07:01:07,7,1.24,0
8364,350kW,2022-01-31,2022-01-31 08:00:02,8,0,1
8365,NDIR-SERT,2022-01-31,2022-01-31 08:00:02,8,5.62,0
8366,SEPCON LAB,2022-01-31,2022-01-31 08:00:04,8,0.58,0
8367,120kW,2022-01-31,2022-01-31 08:00:04,8,1.03,0.61
8368,TESTING,2022-01-31,2022-01-31 08:00:04,8,0.35,0
8369,APST,2022-01-31,2022-01-31 08:00:06,8,1.03,0
8370,TBat,2022-01-31,2022-01-31 08:00:06,8,123654.38,227213.84
8371,SIMINAR,2022-01-31,2022-01-31 08:02:05,8,0.06,0
8372,SGTECH,2022-01-31,2022-01-31 08:02:05,8,0.55,0
8373,NDIR-SERT,2022-01-31,2022-01-31 09:01:34,9,2.44,0.11
8374,SIMINAR,2022-01-31,2022-01-31 09:01:36,9,0.07,0
8375,120kW,2022-01-31,2022-01-31 09:01:36,9,0,8.31
8376,SEPCON LAB,2022-01-31,2022-01-31 09:01:36,9,0.55,0
8377,SGTECH,2022-01-31,2022-01-31 09:01:36,9,2.39,0
8378,350kW,2022-01-31,2022-01-31 09:01:36,9,0,29.75
8379,TESTING,2022-01-31,2022-01-31 09:01:39,9,0.35,0
8380,APST,2022-01-31,2022-01-31 09:01:41,9,0,0
8381,TBat,2022-01-31,2022-01-31 09:01:41,9,-123654.38,-227213.84
8382,350kW,2022-01-31,2022-01-31 10:00:46,10,0,124.34
8383,NDIR-SERT,2022-01-31,2022-01-31 10:00:46,10,13.02,0
8384,120kW,2022-01-31,2022-01-31 10:00:46,10,0,30.5
8385,SIMINAR,2022-01-31,2022-01-31 10:00:46,10,2.47,0
8386,SGTECH,2022-01-31,2022-01-31 10:00:47,10,13.79,0
8387,SEPCON LAB,2022-01-31,2022-01-31 10:00:47,10,5.92,0
8388,TBat,2022-01-31,2022-01-31 10:00:49,10,0,0
8389,TESTING,2022-01-31,2022-01-31 10:00:49,10,0.67,0
8390,APST,2022-01-31,2022-01-31 10:00:49,10,0,0
8391,NDIR-SERT,2022-01-31,2022-01-31 11:01:45,11,7.99,0.01
8392,SEPCON LAB,2022-01-31,2022-01-31 11:01:46,11,4.97,0
8393,350kW,2022-01-31,2022-01-31 11:01:46,11,0,110
8394,SGTECH,2022-01-31,2022-01-31 11:01:46,11,13.36,0
8395,120kW,2022-01-31,2022-01-31 11:01:46,11,0,26.21
8396,SIMINAR,2022-01-31,2022-01-31 11:01:46,11,1.96,0
8397,TESTING,2022-01-31,2022-01-31 11:01:49,11,0.39,0
8398,APST,2022-01-31,2022-01-31 11:01:50,11,0,0
8399,TBat,2022-01-31,2022-01-31 11:01:50,11,0,0
8400,NDIR-SERT,2022-01-31,2022-01-31 12:00:06,12,7.44,0
8401,SIMINAR,2022-01-31,2022-01-31 12:00:08,12,2.06,0
8402,SGTECH,2022-01-31,2022-01-31 12:00:08,12,17.33,0
8403,120kW,2022-01-31,2022-01-31 12:00:08,12,0,29.12
8404,SEPCON LAB,2022-01-31,2022-01-31 12:00:08,12,7.29,0
8405,350kW,2022-01-31,2022-01-31 12:00:08,12,0,124.03
8406,TESTING,2022-01-31,2022-01-31 12:00:11,12,0.4,0
8407,APST,2022-01-31,2022-01-31 12:00:12,12,0,0
8408,TBat,2022-01-31,2022-01-31 12:00:12,12,0,0
8409,NDIR-SERT,2022-01-31,2022-01-31 13:03:17,13,24.45,0
8410,SIMINAR,2022-01-31,2022-01-31 13:03:17,13,2.56,0
8411,350kW,2022-01-31,2022-01-31 13:03:19,13,0,160.22
8412,120kW,2022-01-31,2022-01-31 13:03:19,13,0,43.2
8413,SGTECH,2022-01-31,2022-01-31 13:03:19,13,23.63,0
8414,SEPCON LAB,2022-01-31,2022-01-31 13:03:19,13,9.48,0
8415,TESTING,2022-01-31,2022-01-31 13:03:21,13,8.06,0
8416,APST,2022-01-31,2022-01-31 13:03:21,13,0,0
8417,TBat,2022-01-31,2022-01-31 13:03:22,13,0,0
8418,SIMINAR,2022-01-31,2022-01-31 14:02:10,14,1.8,0
8419,120kW,2022-01-31,2022-01-31 14:02:10,14,0,28.98
8420,NDIR-SERT,2022-01-31,2022-01-31 14:02:10,14,21.72,0
8421,350kW,2022-01-31,2022-01-31 14:02:10,14,0,100.72
8422,SGTECH,2022-01-31,2022-01-31 14:02:12,14,17.6,0
8423,SEPCON LAB,2022-01-31,2022-01-31 14:02:12,14,6.68,0
8424,APST,2022-01-31,2022-01-31 14:02:14,14,0,0
8425,TBat,2022-01-31,2022-01-31 14:02:14,14,0,0
8426,TESTING,2022-01-31,2022-01-31 14:02:14,14,5.76,0
8427,NDIR-SERT,2022-01-31,2022-01-31 15:02:30,15,31.94,0
8428,350kW,2022-01-31,2022-01-31 15:02:32,15,0,92.12
8429,SGTECH,2022-01-31,2022-01-31 15:02:32,15,16.44,0
8430,120kW,2022-01-31,2022-01-31 15:02:32,15,0,26.82
8431,SIMINAR,2022-01-31,2022-01-31 15:02:32,15,3.89,0
8432,SEPCON LAB,2022-01-31,2022-01-31 15:02:32,15,7.05,0
8433,TESTING,2022-01-31,2022-01-31 15:02:34,15,6.67,0
8434,TBat,2022-01-31,2022-01-31 15:02:36,15,0,0
8435,APST,2022-01-31,2022-01-31 15:02:36,15,0,0
8436,NDIR-SERT,2022-01-31,2022-01-31 16:01:30,16,27.85,0
8437,SIMINAR,2022-01-31,2022-01-31 16:01:30,16,3.61,0
8438,350kW,2022-01-31,2022-01-31 16:01:30,16,0,68.75
8439,120kW,2022-01-31,2022-01-31 16:01:30,16,0,24.24
8440,SGTECH,2022-01-31,2022-01-31 16:01:32,16,16.9,0
8441,SEPCON LAB,2022-01-31,2022-01-31 16:01:32,16,7.01,0
8442,APST,2022-01-31,2022-01-31 16:01:34,16,0,0
8443,TESTING,2022-01-31,2022-01-31 16:01:34,16,4.41,0
8444,TBat,2022-01-31,2022-01-31 16:01:34,16,0,0
8445,SIMINAR,2022-01-31,2022-01-31 17:00:49,17,3.6,0
8446,120kW,2022-01-31,2022-01-31 17:00:49,17,0,18.19
8447,350kW,2022-01-31,2022-01-31 17:00:49,17,0,46.03
8448,NDIR-SERT,2022-01-31,2022-01-31 17:00:49,17,31.2,0
8449,SGTECH,2022-01-31,2022-01-31 17:00:49,17,16.99,0
8450,SEPCON LAB,2022-01-31,2022-01-31 17:00:50,17,7.84,0
8451,TBat,2022-01-31,2022-01-31 17:00:52,17,0,0
8452,TESTING,2022-01-31,2022-01-31 17:00:52,17,1.42,0
8453,APST,2022-01-31,2022-01-31 17:00:52,17,0,0
8454,SIMINAR,2022-01-31,2022-01-31 18:01:21,18,4.18,0
8455,350kW,2022-01-31,2022-01-31 18:01:21,18,0,18.85
8456,NDIR-SERT,2022-01-31,2022-01-31 18:01:21,18,25.15,0
8457,120kW,2022-01-31,2022-01-31 18:01:23,18,0.01,9.64
8458,SEPCON LAB,2022-01-31,2022-01-31 18:01:23,18,4.52,0
8459,SGTECH,2022-01-31,2022-01-31 18:01:23,18,5.91,0
8460,TESTING,2022-01-31,2022-01-31 18:01:25,18,0.54,0
8461,TBat,2022-01-31,2022-01-31 18:01:25,18,0,0
8462,APST,2022-01-31,2022-01-31 18:01:25,18,0.01,0
8463,NDIR-SERT,2022-01-31,2022-01-31 19:01:14,19,17.05,0
8464,120kW,2022-01-31,2022-01-31 19:01:14,19,1.03,0.44
8465,SIMINAR,2022-01-31,2022-01-31 19:01:14,19,2.99,0
8466,SGTECH,2022-01-31,2022-01-31 19:01:14,19,0.77,0
8467,350kW,2022-01-31,2022-01-31 19:01:14,19,0.11,0.72
8468,SEPCON LAB,2022-01-31,2022-01-31 19:01:16,19,3.42,0
8469,APST,2022-01-31,2022-01-31 19:01:17,19,1.03,0
8470,TESTING,2022-01-31,2022-01-31 19:01:17,19,0.4,0
8471,TBat,2022-01-31,2022-01-31 19:01:17,19,0,0
8472,SIMINAR,2022-01-31,2022-01-31 20:01:36,20,0.63,0
8473,NDIR-SERT,2022-01-31,2022-01-31 20:01:36,20,11.56,0
8474,120kW,2022-01-31,2022-01-31 20:01:38,20,1.49,0
8475,SEPCON LAB,2022-01-31,2022-01-31 20:01:38,20,3.27,0
8476,SGTECH,2022-01-31,2022-01-31 20:01:38,20,0.95,0
8477,350kW,2022-01-31,2022-01-31 20:01:38,20,0,0
8478,APST,2022-01-31,2022-01-31 20:01:40,20,1.49,0
8479,TESTING,2022-01-31,2022-01-31 20:01:40,20,0.61,0
8480,TBat,2022-01-31,2022-01-31 20:01:42,20,0,0
8481,350kW,2022-01-31,2022-01-31 21:03:04,21,0,0
8482,120kW,2022-01-31,2022-01-31 21:03:04,21,1.3,0
8483,NDIR-SERT,2022-01-31,2022-01-31 21:03:04,21,8.67,0
8484,SIMINAR,2022-01-31,2022-01-31 21:03:04,21,0.08,0
8485,SGTECH,2022-01-31,2022-01-31 21:03:06,21,1.19,0
8486,SEPCON LAB,2022-01-31,2022-01-31 21:03:06,21,3.12,0
8487,APST,2022-01-31,2022-01-31 21:03:07,21,1.3,0
8488,TBat,2022-01-31,2022-01-31 21:03:07,21,0,0
8489,TESTING,2022-01-31,2022-01-31 21:03:07,21,0.61,0
8490,NDIR-SERT,2022-01-31,2022-01-31 22:01:11,22,6.49,0
8491,SIMINAR,2022-01-31,2022-01-31 22:01:11,22,0.08,0
8492,SGTECH,2022-01-31,2022-01-31 22:01:13,22,1.22,0
8493,120kW,2022-01-31,2022-01-31 22:01:13,22,1.2,0
8494,SEPCON LAB,2022-01-31,2022-01-31 22:01:13,22,3.2,0
8495,350kW,2022-01-31,2022-01-31 22:01:13,22,0,0
8496,TESTING,2022-01-31,2022-01-31 22:01:15,22,0.61,0
8497,APST,2022-01-31,2022-01-31 22:01:15,22,1.2,0
8498,TBat,2022-01-31,2022-01-31 22:01:17,22,0,0
8499,SIMINAR,2022-01-31,2022-01-31 23:02:45,23,0.09,0
8500,NDIR-SERT,2022-01-31,2022-01-31 23:02:45,23,6.14,0
8501,SEPCON LAB,2022-01-31,2022-01-31 23:02:47,23,2.32,0
8502,350kW,2022-01-31,2022-01-31 23:02:47,23,0,0
8503,120kW,2022-01-31,2022-01-31 23:02:47,23,1.24,0
8504,SGTECH,2022-01-31,2022-01-31 23:02:47,23,1.21,0
8505,APST,2022-01-31,2022-01-31 23:02:49,23,1.24,0
8506,TESTING,2022-01-31,2022-01-31 23:02:49,23,0.59,0
8507,TBat,2022-01-31,2022-01-31 23:02:51,23,0,0
8517,SEPCON LAB,2022-02-01,2022-02-01 01:00:34,1,2.07,0
8518,SGTECH,2022-02-01,2022-02-01 01:00:34,1,1.19,0
8519,350kW,2022-02-01,2022-02-01 01:00:34,1,0,0
8520,NDIR-SERT,2022-02-01,2022-02-01 01:00:34,1,6.39,0
8521,120kW,2022-02-01,2022-02-01 01:00:34,1,1.19,0
8522,SIMINAR,2022-02-01,2022-02-01 01:00:34,1,0.06,0
8523,TBat,2022-02-01,2022-02-01 01:00:38,1,-123850.38,-227723.61
8524,TESTING,2022-02-01,2022-02-01 01:00:38,1,0.61,0
8525,APST,2022-02-01,2022-02-01 01:00:38,1,1.19,0
8526,350kW,2022-02-01,2022-02-01 02:00:20,2,0,0
8527,NDIR-SERT,2022-02-01,2022-02-01 02:00:20,2,6.18,0
8528,SIMINAR,2022-02-01,2022-02-01 02:00:20,2,0.08,0
8529,SEPCON LAB,2022-02-01,2022-02-01 02:00:21,2,2.08,0
8530,120kW,2022-02-01,2022-02-01 02:00:21,2,1.19,0
8531,SGTECH,2022-02-01,2022-02-01 02:00:21,2,1.18,0
8532,APST,2022-02-01,2022-02-01 02:00:23,2,1.19,0
8533,TESTING,2022-02-01,2022-02-01 02:00:23,2,0.62,0
8534,TBat,2022-02-01,2022-02-01 02:00:23,2,0,0
8535,SIMINAR,2022-02-01,2022-02-01 03:01:22,3,0.07,0
8536,NDIR-SERT,2022-02-01,2022-02-01 03:01:22,3,5.64,0
8537,120kW,2022-02-01,2022-02-01 03:01:22,3,1.08,0
8538,SEPCON LAB,2022-02-01,2022-02-01 03:01:22,3,1.11,0
8539,350kW,2022-02-01,2022-02-01 03:01:22,3,0,0
8540,SGTECH,2022-02-01,2022-02-01 03:01:22,3,1.13,0
8541,TBat,2022-02-01,2022-02-01 03:01:26,3,0,0
8542,TESTING,2022-02-01,2022-02-01 03:01:26,3,0.57,0
8543,APST,2022-02-01,2022-02-01 03:01:26,3,1.08,0
8544,NDIR-SERT,2022-02-01,2022-02-01 04:02:27,4,5.78,0
8545,120kW,2022-02-01,2022-02-01 04:02:29,4,0.97,0
8546,SEPCON LAB,2022-02-01,2022-02-01 04:02:29,4,0.88,0
8547,SIMINAR,2022-02-01,2022-02-01 04:02:29,4,0.06,0
8548,350kW,2022-02-01,2022-02-01 04:02:29,4,0,0
8549,SGTECH,2022-02-01,2022-02-01 04:02:29,4,1.23,0
8550,TESTING,2022-02-01,2022-02-01 04:02:31,4,0.6,0
8551,APST,2022-02-01,2022-02-01 04:02:33,4,0.97,0
8552,TBat,2022-02-01,2022-02-01 04:02:33,4,0,0
8553,NDIR-SERT,2022-02-01,2022-02-01 05:02:41,5,5.63,0
8554,350kW,2022-02-01,2022-02-01 05:02:41,5,0,0
8555,SIMINAR,2022-02-01,2022-02-01 05:02:41,5,0.08,0
8556,120kW,2022-02-01,2022-02-01 05:02:42,5,0.94,0
8557,SEPCON LAB,2022-02-01,2022-02-01 05:02:42,5,0.89,0
8558,SGTECH,2022-02-01,2022-02-01 05:02:42,5,1.25,0
8559,TBat,2022-02-01,2022-02-01 05:02:44,5,0,0
8560,TESTING,2022-02-01,2022-02-01 05:02:44,5,0.63,0
8561,APST,2022-02-01,2022-02-01 05:02:44,5,0.94,0
8562,NDIR-SERT,2022-02-01,2022-02-01 06:02:52,6,5.57,0
8563,350kW,2022-02-01,2022-02-01 06:02:54,6,0,0
8564,SEPCON LAB,2022-02-01,2022-02-01 06:02:54,6,0.9,0
8565,SIMINAR,2022-02-01,2022-02-01 06:02:54,6,0.07,0
8566,120kW,2022-02-01,2022-02-01 06:02:54,6,1.17,0
8567,SGTECH,2022-02-01,2022-02-01 06:02:54,6,1.25,0
8568,TESTING,2022-02-01,2022-02-01 06:02:56,6,0.62,0
8569,APST,2022-02-01,2022-02-01 06:02:58,6,1.17,0
8570,TBat,2022-02-01,2022-02-01 06:02:58,6,0,0
8571,NDIR-SERT,2022-02-01,2022-02-01 07:01:45,7,13.33,0
8572,350kW,2022-02-01,2022-02-01 07:01:45,7,0,0
8573,SGTECH,2022-02-01,2022-02-01 07:01:45,7,2.14,0
8574,120kW,2022-02-01,2022-02-01 07:01:45,7,2.63,0
8575,SEPCON LAB,2022-02-01,2022-02-01 07:01:45,7,1.95,0
8576,SIMINAR,2022-02-01,2022-02-01 07:01:45,7,0.16,0
8577,TESTING,2022-02-01,2022-02-01 07:01:49,7,1.19,0
8578,APST,2022-02-01,2022-02-01 07:01:49,7,2.63,0
8579,TBat,2022-02-01,2022-02-01 07:01:49,7,0,0
8580,SIMINAR,2022-02-01,2022-02-01 08:00:35,8,0.13,0
8581,NDIR-SERT,2022-02-01,2022-02-01 08:00:35,8,4.51,0
8582,350kW,2022-02-01,2022-02-01 08:00:35,8,0,7.56
8583,SGTECH,2022-02-01,2022-02-01 08:00:36,8,3.43,0
8584,SEPCON LAB,2022-02-01,2022-02-01 08:00:36,8,0.68,0
8585,120kW,2022-02-01,2022-02-01 08:00:36,8,0.31,2.45
8586,TESTING,2022-02-01,2022-02-01 08:00:38,8,0.33,0
8587,APST,2022-02-01,2022-02-01 08:00:38,8,0.31,0
8588,TBat,2022-02-01,2022-02-01 08:00:38,8,0,0
8589,SGTECH,2022-02-01,2022-02-01 09:02:56,9,4.45,0
8590,NDIR-SERT,2022-02-01,2022-02-01 09:02:56,9,8.29,0
8591,SIMINAR,2022-02-01,2022-02-01 09:02:56,9,4.15,0
8592,120kW,2022-02-01,2022-02-01 09:02:56,9,0,11.4
8593,350kW,2022-02-01,2022-02-01 09:02:56,9,0,41.47
8594,SEPCON LAB,2022-02-01,2022-02-01 09:02:58,9,1.05,0
8595,TESTING,2022-02-01,2022-02-01 09:02:59,9,0.34,0
8596,APST,2022-02-01,2022-02-01 09:02:59,9,0,0
8597,TBat,2022-02-01,2022-02-01 09:02:59,9,0,0
8598,SGTECH,2022-02-01,2022-02-01 10:00:26,10,6.6,0
8599,120kW,2022-02-01,2022-02-01 10:00:26,10,0,14.69
8600,350kW,2022-02-01,2022-02-01 10:00:26,10,0,50.03
8601,SIMINAR,2022-02-01,2022-02-01 10:00:26,10,6.35,0
8602,NDIR-SERT,2022-02-01,2022-02-01 10:00:26,10,26.54,0
8603,SEPCON LAB,2022-02-01,2022-02-01 10:00:28,10,3.2,0
8604,TESTING,2022-02-01,2022-02-01 10:00:30,10,0.34,0
8605,TBat,2022-02-01,2022-02-01 10:00:30,10,0,0
8606,APST,2022-02-01,2022-02-01 10:00:30,10,0,0
8607,SIMINAR,2022-02-01,2022-02-01 11:02:24,11,6.09,0
8608,NDIR-SERT,2022-02-01,2022-02-01 11:02:24,11,26.85,0
8609,350kW,2022-02-01,2022-02-01 11:02:26,11,0,81.12
8610,SGTECH,2022-02-01,2022-02-01 11:02:26,11,7.14,0
8611,120kW,2022-02-01,2022-02-01 11:02:26,11,0,21.44
8612,SEPCON LAB,2022-02-01,2022-02-01 11:02:26,11,3.31,0
8613,TESTING,2022-02-01,2022-02-01 11:02:28,11,0.32,0
8614,APST,2022-02-01,2022-02-01 11:02:28,11,0,0
8615,TBat,2022-02-01,2022-02-01 11:02:29,11,123966.13,227840.41
8616,350kW,2022-02-01,2022-02-01 12:01:14,12,0,90.19
8617,SGTECH,2022-02-01,2022-02-01 12:01:14,12,8.87,0
8618,SIMINAR,2022-02-01,2022-02-01 12:01:14,12,5.13,0
8619,NDIR-SERT,2022-02-01,2022-02-01 12:01:14,12,30.09,0
8620,120kW,2022-02-01,2022-02-01 12:01:14,12,0,21.44
8621,SEPCON LAB,2022-02-01,2022-02-01 12:01:14,12,4.07,0
8622,APST,2022-02-01,2022-02-01 12:01:18,12,0,0
8623,TESTING,2022-02-01,2022-02-01 12:01:18,12,0.31,0
8624,TBat,2022-02-01,2022-02-01 12:01:18,12,-123966.13,-227840.41
8625,350kW,2022-02-01,2022-02-01 13:00:30,13,0,117.81
8626,SIMINAR,2022-02-01,2022-02-01 13:00:30,13,5.16,0
8627,NDIR-SERT,2022-02-01,2022-02-01 13:00:30,13,24.76,0
8628,SEPCON LAB,2022-02-01,2022-02-01 13:00:32,13,5.5,0
8629,120kW,2022-02-01,2022-02-01 13:00:32,13,0,33.32
8630,SGTECH,2022-02-01,2022-02-01 13:00:32,13,9.89,0
8631,APST,2022-02-01,2022-02-01 13:00:34,13,0,0
8632,TBat,2022-02-01,2022-02-01 13:00:34,13,0,0
8633,TESTING,2022-02-01,2022-02-01 13:00:34,13,0.32,0
8634,120kW,2022-02-01,2022-02-01 14:02:30,14,0,31.35
