date,new_date,hour,load_kW,demand(kWh),supply(kWh),net_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),time_idx,group,wind_direction,weather_condition,hour_group,work_time,holiday,weekend,workday
2022-03-15,15/3/2022,6,8.49,8.58,0.0,-8.58,ESE,Fair,81.0,73.0,79.0,6.0,0.0,29.55,0.0,957,a,1,0.0,0,0,1,1,1
2022-03-15,15/3/2022,7,9.93,7.96,0.0,-7.96,ESE,Fair,81.0,73.0,79.0,8.0,0.0,29.58,0.0,958,a,1,0.0,0,0,1,1,1
2022-03-15,15/3/2022,8,6.58,7.33,0.0,-7.33,SE,Fair,82.0,75.0,79.0,8.0,0.0,29.61,0.0,959,a,4,0.0,0,1,1,1,1
2022-03-15,15/3/2022,9,59.15,22.09,0.0,-22.09,SSE,Fair,86.0,73.0,66.0,9.0,0.0,29.64,0.0,960,a,13,0.0,0,1,1,1,1
2022-03-15,15/3/2022,10,47.86,37.71,0.0,-37.71,SSE,Fair,88.0,75.0,66.0,12.0,0.0,29.64,0.0,961,a,13,0.0,0,1,1,1,1
2022-03-15,15/3/2022,11,61.84,32.85,0.0,-32.85,SE,Fair,90.0,75.0,62.0,9.0,0.0,29.64,0.0,962,a,4,0.0,0,1,1,1,1
2022-03-15,15/3/2022,12,56.94,35.65,0.0,-35.65,S,Fair,91.0,75.0,59.0,7.0,0.0,29.58,0.0,963,a,17,0.0,0,1,1,1,1
2022-03-15,15/3/2022,13,64.09,34.06,0.0,-34.06,S,Fair,93.0,75.0,56.0,5.0,0.0,29.55,0.0,964,a,17,0.0,1,1,1,1,1
2022-03-15,15/3/2022,14,64.49,38.2,0.0,-38.2,SSW,Fair,95.0,77.0,56.0,7.0,0.0,29.49,0.0,965,a,16,0.0,1,1,1,1,1
2022-03-15,15/3/2022,15,61.45,41.48,0.0,-41.48,S,Fair,97.0,72.0,44.0,7.0,0.0,29.46,0.0,966,a,17,0.0,1,1,1,1,1
2022-03-15,15/3/2022,16,57.07,48.38,0.0,-48.38,SSW,Fair,97.0,73.0,47.0,5.0,0.0,29.43,0.0,967,a,16,0.0,1,1,1,1,1
2022-03-15,15/3/2022,17,31.12,46.77,0.0,-46.77,VAR,Fair,97.0,73.0,47.0,2.0,0.0,29.43,0.0,968,a,0,0.0,1,1,1,1,1
2022-03-15,15/3/2022,18,40.54,34.64,0.0,-34.64,ESE,Fair,93.0,73.0,52.0,1.0,0.0,29.46,0.0,969,a,1,0.0,1,0,1,1,1
2022-03-15,15/3/2022,19,18.54,27.93,0.0,-27.93,E,Fair,91.0,75.0,59.0,3.0,0.0,29.46,0.0,970,a,12,0.0,1,0,1,1,1
2022-03-15,15/3/2022,20,12.58,18.28,0.0,-18.28,E,Fair,90.0,79.0,70.0,2.0,0.0,29.49,0.0,971,a,12,0.0,1,0,1,1,1
2022-03-16,16/3/2022,6,11.03,8.1,0.0,-8.1,SSE,Fair,81.0,75.0,84.0,10.0,0.0,29.55,0.0,972,a,13,0.0,0,0,1,1,1
2022-03-16,16/3/2022,7,8.18,7.65,0.0,-7.65,SE,Fair,81.0,75.0,84.0,7.0,0.0,29.58,0.0,973,a,4,0.0,0,0,1,1,1
2022-03-16,16/3/2022,8,16.26,7.31,0.0,-7.31,SE,Fair,82.0,75.0,79.0,10.0,0.0,29.61,0.0,974,a,4,0.0,0,1,1,1,1
2022-03-16,16/3/2022,9,58.95,25.65,0.0,-25.65,SSE,Fair,86.0,75.0,70.0,12.0,0.0,29.61,0.0,975,a,13,0.0,0,1,1,1,1
2022-03-16,16/3/2022,10,57.68,39.45,0.0,-39.45,SSE,Fair,88.0,75.0,66.0,10.0,0.0,29.61,0.0,976,a,13,0.0,0,1,1,1,1
2022-03-16,16/3/2022,11,58.87,37.48,0.0,-37.48,S,Fair,90.0,73.0,59.0,8.0,0.0,29.61,0.0,977,a,17,0.0,0,1,1,1,1
2022-03-16,16/3/2022,12,66.13,35.91,0.0,-35.91,S,Fair,91.0,72.0,52.0,5.0,0.0,29.58,0.0,978,a,17,0.0,0,1,1,1,1
2022-03-16,16/3/2022,13,51.33,35.95,0.0,-35.95,S,Fair,95.0,72.0,47.0,5.0,0.0,29.55,0.0,979,a,17,0.0,1,1,1,1,1
2022-03-16,16/3/2022,14,54.27,35.27,0.0,-35.27,VAR,Fair,95.0,72.0,47.0,6.0,0.0,29.52,0.0,980,a,0,0.0,1,1,1,1,1
2022-03-16,16/3/2022,15,56.97,37.02,0.0,-37.02,S,Fair,97.0,70.0,41.0,3.0,0.0,29.46,0.0,981,a,17,0.0,1,1,1,1,1
2022-03-16,16/3/2022,16,58.46,44.2,0.0,-44.2,SSW,Fair,95.0,70.0,44.0,6.0,0.0,29.43,0.0,982,a,16,0.0,1,1,1,1,1
2022-03-16,16/3/2022,17,36.25,49.77,0.0,-49.77,S,Fair,95.0,70.0,44.0,3.0,0.0,29.46,0.0,983,a,17,0.0,1,1,1,1,1
2022-03-16,16/3/2022,18,25.68,27.94,0.0,-27.94,SSE,Fair,93.0,72.0,49.0,2.0,0.0,29.46,0.0,984,a,13,0.0,1,0,1,1,1
2022-03-16,16/3/2022,19,13.98,25.27,0.0,-25.27,CALM,Fair,90.0,75.0,62.0,0.0,0.0,29.46,0.0,985,a,9,0.0,1,0,1,1,1
2022-03-16,16/3/2022,20,12.58,12.37,0.0,-12.37,CALM,Fair,88.0,73.0,62.0,0.0,0.0,29.52,0.0,986,a,9,0.0,1,0,1,1,1
2022-03-17,17/3/2022,6,5.51,6.91,0.0,-6.91,CALM,Fair,75.0,73.0,94.0,0.0,0.0,29.58,0.0,987,a,9,0.0,0,0,1,1,1
2022-03-17,17/3/2022,7,9.86,6.07,0.0,-6.07,NW,Fair,75.0,73.0,94.0,1.0,0.0,29.61,0.0,988,a,11,0.0,0,0,1,1,1
2022-03-17,17/3/2022,8,11.89,5.19,0.01,-5.18,VAR,Fair,79.0,75.0,89.0,2.0,0.0,29.64,0.0,989,a,0,0.0,0,1,1,1,1
2022-03-17,17/3/2022,9,60.1,17.51,0.0,-17.51,VAR,Fair,82.0,75.0,79.0,2.0,0.0,29.64,0.0,990,a,0,0.0,0,1,1,1,1
2022-03-17,17/3/2022,10,57.66,37.51,0.0,-37.51,VAR,Partly Cloudy,86.0,73.0,66.0,2.0,0.0,29.64,0.0,991,a,0,5.0,0,1,1,1,1
2022-03-17,17/3/2022,11,55.76,32.69,0.0,-32.69,VAR,Mostly Cloudy,88.0,75.0,66.0,6.0,0.0,29.64,0.0,992,a,0,4.0,0,1,1,1,1
2022-03-17,17/3/2022,12,47.4,29.33,0.0,-29.33,SSE,Mostly Cloudy,88.0,75.0,66.0,5.0,0.0,29.61,0.0,993,a,13,4.0,0,1,1,1,1
2022-03-17,17/3/2022,13,45.13,27.52,0.0,-27.52,SE,Mostly Cloudy,91.0,75.0,59.0,5.0,0.0,29.58,0.0,994,a,4,4.0,1,1,1,1,1
2022-03-17,17/3/2022,14,50.51,34.75,0.0,-34.75,SSE,Partly Cloudy,93.0,73.0,52.0,5.0,0.0,29.55,0.0,995,a,13,5.0,1,1,1,1,1
2022-03-17,17/3/2022,15,55.95,37.01,0.0,-37.01,VAR,Fair,93.0,72.0,49.0,3.0,0.0,29.49,0.0,996,a,0,0.0,1,1,1,1,1
2022-03-17,17/3/2022,16,48.94,45.4,0.0,-45.4,SSE,Fair,95.0,73.0,49.0,6.0,0.0,29.46,0.0,997,a,13,0.0,1,1,1,1,1
2022-03-17,17/3/2022,17,46.28,41.66,0.0,-41.66,SSW,Fair,93.0,73.0,52.0,6.0,0.0,29.46,0.0,998,a,16,0.0,1,1,1,1,1
2022-03-17,17/3/2022,18,37.05,38.66,0.0,-38.66,SSW,Fair,91.0,72.0,52.0,5.0,0.0,29.46,0.0,999,a,16,0.0,1,0,1,1,1
2022-03-17,17/3/2022,19,26.59,27.38,0.0,-27.38,SSW,Fair,90.0,73.0,59.0,3.0,0.0,29.49,0.0,1000,a,16,0.0,1,0,1,1,1
2022-03-17,17/3/2022,20,13.96,15.31,0.0,-15.31,SW,Fair,88.0,73.0,62.0,3.0,0.0,29.52,0.0,1001,a,14,0.0,1,0,1,1,1
2022-03-18,18/3/2022,6,6.82,8.17,0.0,-8.17,VAR,Fair,79.0,75.0,89.0,2.0,0.0,29.58,0.0,1002,a,0,0.0,0,0,1,1,1
2022-03-18,18/3/2022,7,9.52,8.25,0.0,-8.25,ESE,Fair,79.0,75.0,89.0,3.0,0.0,29.58,0.0,1003,a,1,0.0,0,0,1,1,1
2022-03-18,18/3/2022,8,11.32,7.23,0.0,-7.23,VAR,Fair,82.0,75.0,79.0,1.0,0.0,29.64,0.0,1004,a,0,0.0,0,1,1,1,1
2022-03-18,18/3/2022,9,50.57,33.54,0.0,-33.54,VAR,Fair,86.0,75.0,70.0,2.0,0.0,29.67,0.0,1005,a,0,0.0,0,1,1,1,1
2022-03-18,18/3/2022,10,52.58,40.78,0.0,-40.78,S,Fair,88.0,75.0,66.0,6.0,0.0,29.67,0.0,1006,a,17,0.0,0,1,1,1,1
2022-03-18,18/3/2022,11,50.61,45.15,0.0,-45.15,VAR,Fair,88.0,73.0,62.0,2.0,0.0,29.67,0.0,1007,a,0,0.0,0,1,1,1,1
2022-03-18,18/3/2022,12,60.28,39.21,0.0,-39.21,VAR,Fair,90.0,73.0,59.0,2.0,0.0,29.64,0.0,1008,a,0,0.0,0,1,1,1,1
2022-03-18,18/3/2022,13,60.53,38.32,0.0,-38.32,WNW,Fair,91.0,73.0,55.0,6.0,0.0,29.58,0.0,1009,a,5,0.0,1,1,1,1,1
2022-03-18,18/3/2022,14,66.1,43.14,0.0,-43.14,NNW,Mostly Cloudy,88.0,70.0,55.0,8.0,23.0,29.55,0.0,1010,a,8,4.0,1,1,1,1,1
2022-03-18,18/3/2022,15,56.2,44.42,0.0,-44.42,VAR,Fair,88.0,72.0,58.0,6.0,0.0,29.49,0.0,1011,a,0,0.0,1,1,1,1,1
2022-03-18,18/3/2022,16,45.13,36.89,0.0,-36.89,VAR,Fair,90.0,72.0,55.0,2.0,0.0,29.46,0.0,1012,a,0,0.0,1,1,1,1,1
2022-03-18,18/3/2022,17,43.12,40.64,0.0,-40.64,E,Fair,90.0,72.0,55.0,5.0,0.0,29.46,0.0,1013,a,12,0.0,1,1,1,1,1
2022-03-18,18/3/2022,18,33.05,32.56,0.0,-32.56,SSE,Fair,84.0,72.0,66.0,12.0,0.0,29.49,0.0,1014,a,13,0.0,1,0,1,1,1
2022-03-18,18/3/2022,19,12.08,19.48,0.0,-19.48,SE,Fair,81.0,70.0,70.0,10.0,0.0,29.52,0.0,1015,a,4,0.0,1,0,1,1,1
2022-03-18,18/3/2022,20,10.63,11.89,0.0,-11.89,S,Fair,81.0,70.0,70.0,9.0,0.0,29.55,0.0,1016,a,17,0.0,1,0,1,1,1
2022-03-19,19/3/2022,6,7.67,7.33,0.0,-7.33,VAR,Fair,73.0,73.0,100.0,2.0,0.0,29.61,0.0,1017,a,0,0.0,0,0,1,0,0
2022-03-19,19/3/2022,7,6.42,5.93,0.0,-5.93,VAR,Fair,73.0,72.0,94.0,2.0,0.0,29.61,0.0,1018,a,0,0.0,0,0,1,0,0
2022-03-19,19/3/2022,8,10.16,4.55,0.0,-4.55,NE,Fair,77.0,70.0,78.0,3.0,0.0,29.64,0.0,1019,a,3,0.0,0,1,1,0,0
2022-03-19,19/3/2022,9,21.29,7.11,0.03,-7.08,VAR,Fair,82.0,68.0,62.0,2.0,0.0,29.64,0.0,1020,a,0,0.0,0,1,1,0,0
2022-03-19,19/3/2022,10,36.82,10.63,0.0,-10.63,VAR,Fair,84.0,68.0,58.0,3.0,0.0,29.64,0.0,1021,a,0,0.0,0,1,1,0,0
2022-03-19,19/3/2022,11,33.15,18.91,0.0,-18.91,VAR,Fair,88.0,68.0,52.0,1.0,0.0,29.64,0.0,1022,a,0,0.0,0,1,1,0,0
2022-03-19,19/3/2022,12,35.47,18.96,0.0,-18.96,VAR,Fair,90.0,68.0,49.0,2.0,0.0,29.61,0.0,1023,a,0,0.0,0,1,1,0,0
2022-03-19,19/3/2022,13,26.64,9.33,0.14,-9.19,SSE,Fair,90.0,70.0,52.0,6.0,0.0,29.58,0.0,1024,a,13,0.0,1,1,1,0,0
2022-03-19,19/3/2022,14,41.18,13.81,0.0,-13.81,VAR,Fair,90.0,68.0,49.0,5.0,0.0,29.52,0.0,1025,a,0,0.0,1,1,1,0,0
2022-03-19,19/3/2022,15,26.84,13.87,0.0,-13.87,VAR,Fair,91.0,70.0,49.0,3.0,0.0,29.49,0.0,1026,a,0,0.0,1,1,1,0,0
2022-03-19,19/3/2022,16,14.9,13.98,0.0,-13.98,SW,Fair,91.0,68.0,46.0,3.0,0.0,29.46,0.0,1027,a,14,0.0,1,1,1,0,0
2022-03-19,19/3/2022,17,18.39,11.62,0.0,-11.62,SSW,Mostly Cloudy,90.0,68.0,49.0,3.0,0.0,29.46,0.0,1028,a,16,4.0,1,1,1,0,0
2022-03-19,19/3/2022,18,15.02,11.49,0.0,-11.49,S,Fair,88.0,72.0,58.0,8.0,0.0,29.46,0.0,1029,a,17,0.0,1,0,1,0,0
2022-03-19,19/3/2022,19,15.31,13.88,0.0,-13.88,S,Fair,84.0,72.0,66.0,6.0,0.0,29.49,0.0,1030,a,17,0.0,1,0,1,0,0
2022-03-19,19/3/2022,20,10.92,12.62,0.0,-12.62,SSE,Fair,82.0,72.0,70.0,5.0,0.0,29.52,0.0,1031,a,13,0.0,1,0,1,0,0
2022-03-20,20/3/2022,6,8.15,8.01,0.0,-8.01,CALM,Fair,79.0,73.0,83.0,0.0,0.0,29.55,0.0,1032,a,9,0.0,0,0,1,0,0
2022-03-20,20/3/2022,7,9.86,7.53,0.0,-7.53,VAR,Fair,79.0,73.0,83.0,2.0,0.0,29.58,0.0,1033,a,0,0.0,0,0,1,0,0
2022-03-20,20/3/2022,8,6.96,6.79,0.0,-6.79,VAR,Fair,81.0,73.0,79.0,2.0,0.0,29.61,0.0,1034,a,0,0.0,0,1,1,0,0
2022-03-20,20/3/2022,9,3.86,4.9,0.0,-4.9,SE,Fair,82.0,73.0,74.0,5.0,0.0,29.64,0.0,1035,a,4,0.0,0,1,1,0,0
2022-03-20,20/3/2022,10,21.5,1.81,1.28,-0.53,SE,Fair,86.0,75.0,70.0,7.0,0.0,29.64,0.0,1036,a,4,0.0,0,1,1,0,0
2022-03-20,20/3/2022,11,31.23,6.61,4.53,-2.08,SSE,Partly Cloudy,88.0,75.0,66.0,12.0,0.0,29.64,0.0,1037,a,13,5.0,0,1,1,0,0
2022-03-20,20/3/2022,12,34.82,14.01,0.39,-13.62,SSE,Partly Cloudy,91.0,77.0,63.0,8.0,0.0,29.61,0.0,1038,a,13,5.0,0,1,1,0,0
2022-03-20,20/3/2022,13,24.84,2.13,3.7,1.57,S,Fair,91.0,73.0,55.0,7.0,0.0,29.58,0.0,1039,a,17,0.0,1,1,1,0,0
2022-03-20,20/3/2022,14,31.43,0.73,6.36,5.63,S,Fair,93.0,73.0,52.0,7.0,0.0,29.52,0.0,1040,a,17,0.0,1,1,1,0,0
2022-03-20,20/3/2022,15,26.0,0.13,4.97,4.84,SSW,Fair,93.0,73.0,52.0,6.0,0.0,29.49,0.0,1041,a,16,0.0,1,1,1,0,0
2022-03-20,20/3/2022,16,12.06,1.86,1.88,0.02,S,Fair,93.0,68.0,44.0,5.0,0.0,29.46,0.0,1042,a,17,0.0,1,1,1,0,0
2022-03-20,20/3/2022,17,13.1,4.22,0.23,-3.99,WSW,Fair,93.0,70.0,46.0,5.0,0.0,29.46,0.0,1043,a,6,0.0,1,1,1,0,0
2022-03-20,20/3/2022,18,9.32,11.81,0.0,-11.81,W,Fair,91.0,72.0,52.0,2.0,0.0,29.49,0.0,1044,a,7,0.0,1,0,1,0,0
2022-03-20,20/3/2022,19,12.13,13.68,0.0,-13.68,CALM,Fair,86.0,73.0,66.0,0.0,0.0,29.49,0.0,1045,a,9,0.0,1,0,1,0,0
2022-03-20,20/3/2022,20,10.92,12.37,0.0,-12.37,N,Fair,88.0,73.0,62.0,1.0,0.0,29.52,0.0,1046,a,10,0.0,1,0,1,0,0
2022-03-21,21/3/2022,6,9.5,7.35,0.0,-7.35,E,Fair,75.0,75.0,100.0,1.0,0.0,29.64,0.0,1047,a,12,0.0,0,0,1,1,1
2022-03-21,21/3/2022,7,7.84,6.96,0.0,-6.96,ENE,Fair,75.0,75.0,100.0,2.0,0.0,29.67,0.0,1048,a,2,0.0,0,0,1,1,1
2022-03-21,21/3/2022,8,9.48,5.42,0.08,-5.34,E,Fair,81.0,77.0,89.0,3.0,0.0,29.67,0.0,1049,a,12,0.0,0,1,1,1,1
2022-03-21,21/3/2022,9,66.87,19.74,0.02,-19.72,SSE,Fair,84.0,75.0,74.0,6.0,0.0,29.67,0.0,1050,a,13,0.0,0,1,1,1,1
2022-03-21,21/3/2022,10,51.3,42.49,0.0,-42.49,SSE,Mostly Cloudy,86.0,77.0,74.0,9.0,0.0,29.67,0.0,1051,a,13,4.0,0,1,1,1,1
2022-03-21,21/3/2022,11,39.3,35.95,0.0,-35.95,SSE,Mostly Cloudy,88.0,77.0,70.0,9.0,0.0,29.67,0.0,1052,a,13,4.0,0,1,1,1,1
2022-03-21,21/3/2022,12,54.07,26.98,0.0,-26.98,S,Fair,90.0,75.0,62.0,10.0,0.0,29.64,0.0,1053,a,17,0.0,0,1,1,1,1
2022-03-21,21/3/2022,13,61.74,29.88,0.0,-29.88,SSE,Partly Cloudy,91.0,75.0,59.0,8.0,0.0,29.61,0.0,1054,a,13,5.0,1,1,1,1,1
2022-03-21,21/3/2022,14,55.61,39.03,0.0,-39.03,S,Mostly Cloudy,91.0,75.0,59.0,7.0,0.0,29.58,0.0,1055,a,17,4.0,1,1,1,1,1
2022-03-21,21/3/2022,15,36.19,29.73,0.0,-29.73,VAR,Fair,91.0,73.0,55.0,2.0,0.0,29.55,0.0,1056,a,0,0.0,1,1,1,1,1
2022-03-21,21/3/2022,16,42.33,34.33,0.0,-34.33,SSE,Fair,91.0,72.0,52.0,6.0,0.0,29.52,0.0,1057,a,13,0.0,1,1,1,1,1
2022-03-21,21/3/2022,17,38.45,36.99,0.0,-36.99,SSW,Fair,91.0,70.0,49.0,6.0,0.0,29.52,0.0,1058,a,16,0.0,1,1,1,1,1
2022-03-21,21/3/2022,18,25.12,31.95,0.0,-31.95,SSW,Fair,90.0,72.0,55.0,6.0,0.0,29.52,0.0,1059,a,16,0.0,1,0,1,1,1
2022-03-21,21/3/2022,19,21.84,28.7,0.0,-28.7,SSE,Fair,84.0,75.0,74.0,3.0,0.0,29.55,0.0,1060,a,13,0.0,1,0,1,1,1
2022-03-21,21/3/2022,20,10.28,16.66,0.0,-16.66,SE,Fair,84.0,75.0,74.0,3.0,0.0,29.58,0.0,1061,a,4,0.0,1,0,1,1,1
2022-03-22,22/3/2022,6,7.72,7.6,0.0,-7.6,VAR,Mostly Cloudy,79.0,75.0,89.0,2.0,0.0,29.64,0.0,1062,a,0,4.0,0,0,1,1,1
2022-03-22,22/3/2022,7,11.36,7.11,0.0,-7.11,ESE,Partly Cloudy,81.0,75.0,84.0,3.0,0.0,29.67,0.0,1063,a,1,5.0,0,0,1,1,1
2022-03-22,22/3/2022,8,27.22,9.07,0.0,-9.07,SE,Fair,84.0,73.0,70.0,7.0,0.0,29.67,0.0,1064,a,4,0.0,0,1,1,1,1
2022-03-22,22/3/2022,9,57.06,26.74,0.0,-26.74,SE,Fair,86.0,75.0,70.0,10.0,0.0,29.7,0.0,1065,a,4,0.0,0,1,1,1,1
2022-03-22,22/3/2022,10,67.48,48.37,0.0,-48.37,SSE,Mostly Cloudy,88.0,77.0,70.0,13.0,0.0,29.7,0.0,1066,a,13,4.0,0,1,1,1,1
2022-03-22,22/3/2022,11,45.96,48.22,0.0,-48.22,S,Partly Cloudy,90.0,73.0,59.0,12.0,0.0,29.7,0.0,1067,a,17,5.0,0,1,1,1,1
2022-03-22,22/3/2022,12,49.47,35.5,0.0,-35.5,S,Mostly Cloudy,91.0,73.0,55.0,9.0,0.0,29.67,0.0,1068,a,17,4.0,0,1,1,1,1
2022-03-22,22/3/2022,13,61.14,44.42,0.0,-44.42,S,Mostly Cloudy,91.0,73.0,55.0,9.0,0.0,29.64,0.0,1069,a,17,4.0,1,1,1,1,1
2022-03-22,22/3/2022,14,56.88,48.57,0.0,-48.57,SSE,Mostly Cloudy,91.0,73.0,55.0,8.0,0.0,29.61,0.0,1070,a,13,4.0,1,1,1,1,1
2022-03-22,22/3/2022,15,56.89,51.03,0.0,-51.03,S,Fair,93.0,73.0,52.0,8.0,0.0,29.58,0.0,1071,a,17,0.0,1,1,1,1,1
2022-03-22,22/3/2022,16,48.68,42.29,0.0,-42.29,SSE,Partly Cloudy,93.0,73.0,52.0,5.0,0.0,29.55,0.0,1072,a,13,5.0,1,1,1,1,1
2022-03-22,22/3/2022,17,46.89,44.1,0.0,-44.1,S,Partly Cloudy,91.0,72.0,52.0,7.0,0.0,29.55,0.0,1073,a,17,5.0,1,1,1,1,1
2022-03-22,22/3/2022,18,28.99,33.11,0.0,-33.11,SSE,Fair,91.0,72.0,52.0,6.0,0.0,29.55,0.0,1074,a,13,0.0,1,0,1,1,1
2022-03-22,22/3/2022,19,8.51,24.28,0.0,-24.28,SSE,Fair,88.0,72.0,58.0,5.0,0.0,29.58,0.0,1075,a,13,0.0,1,0,1,1,1
2022-03-22,22/3/2022,20,5.17,12.36,0.0,-12.36,SSE,Fair,86.0,73.0,66.0,6.0,0.0,29.61,0.0,1076,a,13,0.0,1,0,1,1,1
2022-03-23,23/3/2022,6,3.17,7.75,0.0,-7.75,ESE,Fair,79.0,75.0,89.0,2.0,0.0,29.64,0.0,1077,a,1,0.0,0,0,1,1,1
2022-03-23,23/3/2022,7,7.36,7.03,0.0,-7.03,NW,Mostly Cloudy,77.0,75.0,94.0,2.0,0.0,29.67,0.0,1078,a,11,4.0,0,0,1,1,1
2022-03-23,23/3/2022,8,18.92,7.64,0.0,-7.64,W,Mostly Cloudy,81.0,75.0,84.0,2.0,0.0,29.7,0.0,1079,a,7,4.0,0,1,1,1,1
2022-03-23,23/3/2022,9,54.75,20.35,0.01,-20.34,VAR,Fair,84.0,75.0,74.0,2.0,0.0,29.7,0.0,1080,a,0,0.0,0,1,1,1,1
2022-03-23,23/3/2022,10,40.17,34.53,0.0,-34.53,SSE,Mostly Cloudy,86.0,75.0,70.0,6.0,0.0,29.73,0.0,1081,a,13,4.0,0,1,1,1,1
2022-03-23,23/3/2022,11,46.08,38.98,0.0,-38.98,SSE,Mostly Cloudy,88.0,75.0,66.0,7.0,0.0,29.73,0.0,1082,a,13,4.0,0,1,1,1,1
2022-03-23,23/3/2022,12,52.57,29.0,0.0,-29.0,SSE,Fair,88.0,73.0,62.0,5.0,0.0,29.67,0.0,1083,a,13,0.0,0,1,1,1,1
2022-03-23,23/3/2022,13,58.31,34.84,0.0,-34.84,SSE,Partly Cloudy,91.0,72.0,52.0,6.0,0.0,29.64,0.0,1084,a,13,5.0,1,1,1,1,1
2022-03-23,23/3/2022,14,70.48,37.47,0.0,-37.47,SSE,Partly Cloudy,91.0,75.0,59.0,6.0,0.0,29.58,0.0,1085,a,13,5.0,1,1,1,1,1
2022-03-23,23/3/2022,15,62.1,43.33,0.0,-43.33,ESE,Fair,91.0,75.0,59.0,6.0,0.0,29.55,0.0,1086,a,1,0.0,1,1,1,1,1
2022-03-23,23/3/2022,16,59.81,48.06,0.0,-48.06,ESE,Fair,93.0,72.0,49.0,6.0,0.0,29.52,0.0,1087,a,1,0.0,1,1,1,1,1
2022-03-23,23/3/2022,17,30.83,39.58,0.0,-39.58,S,Fair,93.0,70.0,46.0,6.0,0.0,29.49,0.0,1088,a,17,0.0,1,1,1,1,1
2022-03-23,23/3/2022,18,27.6,29.31,0.0,-29.31,VAR,Fair,91.0,72.0,52.0,2.0,0.0,29.52,0.0,1089,a,0,0.0,1,0,1,1,1
2022-03-23,23/3/2022,19,14.31,22.57,0.0,-22.57,ESE,Fair,88.0,73.0,62.0,3.0,0.0,29.52,0.0,1090,a,1,0.0,1,0,1,1,1
2022-03-23,23/3/2022,20,9.4,11.7,0.0,-11.7,SE,Fair,86.0,73.0,66.0,3.0,0.0,29.58,0.0,1091,a,4,0.0,1,0,1,1,1
2022-03-24,24/3/2022,6,5.99,8.04,0.0,-8.04,SSW,Mostly Cloudy,77.0,77.0,100.0,3.0,0.0,29.61,0.0,1092,a,16,4.0,0,0,1,1,1
2022-03-24,24/3/2022,7,8.62,6.89,0.0,-6.89,W,Mostly Cloudy,77.0,77.0,100.0,3.0,0.0,29.64,0.0,1093,a,7,4.0,0,0,1,1,1
2022-03-24,24/3/2022,8,7.08,4.01,0.39,-3.62,S,Partly Cloudy,81.0,79.0,94.0,6.0,0.0,29.67,0.0,1094,a,17,5.0,0,1,1,1,1
2022-03-24,24/3/2022,9,40.39,11.55,0.89,-10.66,S,Fair,82.0,77.0,84.0,6.0,0.0,29.7,0.0,1095,a,17,0.0,0,1,1,1,1
2022-03-24,24/3/2022,10,46.71,33.73,0.0,-33.73,S,Fair,82.0,73.0,74.0,6.0,0.0,29.7,0.0,1096,a,17,0.0,0,1,1,1,1
2022-03-24,24/3/2022,11,52.51,26.32,0.0,-26.32,S,Fair,84.0,73.0,70.0,8.0,0.0,29.7,0.0,1097,a,17,0.0,0,1,1,1,1
2022-03-24,24/3/2022,12,39.08,21.18,0.0,-21.18,S,Fair,86.0,73.0,66.0,6.0,0.0,29.67,0.0,1098,a,17,0.0,0,1,1,1,1
2022-03-24,24/3/2022,13,49.98,30.49,0.0,-30.49,S,Fair,88.0,73.0,62.0,6.0,0.0,29.61,0.0,1099,a,17,0.0,1,1,1,1,1
2022-03-24,24/3/2022,14,47.97,28.75,0.0,-28.75,VAR,Fair,90.0,72.0,55.0,3.0,0.0,29.58,0.0,1100,a,0,0.0,1,1,1,1,1
2022-03-24,24/3/2022,15,50.97,35.29,0.0,-35.29,S,Fair,91.0,70.0,49.0,5.0,0.0,29.55,0.0,1101,a,17,0.0,1,1,1,1,1
2022-03-24,24/3/2022,16,47.42,35.15,0.0,-35.15,VAR,Fair,93.0,72.0,49.0,6.0,0.0,29.52,0.0,1102,a,0,0.0,1,1,1,1,1
2022-03-24,24/3/2022,17,37.64,37.56,0.0,-37.56,S,Fair,93.0,68.0,44.0,6.0,0.0,29.52,0.0,1103,a,17,0.0,1,1,1,1,1
2022-03-24,24/3/2022,18,30.12,31.76,0.0,-31.76,SSW,Fair,91.0,70.0,49.0,6.0,0.0,29.55,0.0,1104,a,16,0.0,1,0,1,1,1
2022-03-24,24/3/2022,19,15.21,26.91,0.0,-26.91,S,Fair,88.0,72.0,58.0,5.0,0.0,29.55,0.0,1105,a,17,0.0,1,0,1,1,1
2022-03-24,24/3/2022,20,6.45,13.0,0.0,-13.0,S,Fair,86.0,73.0,66.0,3.0,0.0,29.58,0.0,1106,a,17,0.0,1,0,1,1,1
2022-03-25,25/3/2022,6,7.46,7.69,0.0,-7.69,SE,Fair,75.0,75.0,100.0,3.0,0.0,29.61,0.0,1107,a,4,0.0,0,0,1,1,1
2022-03-25,25/3/2022,7,6.66,7.38,0.0,-7.38,SE,Fair,77.0,77.0,100.0,3.0,0.0,29.64,0.0,1108,a,4,0.0,0,0,1,1,1
2022-03-25,25/3/2022,8,8.05,5.34,0.02,-5.32,VAR,Fair,79.0,77.0,94.0,1.0,0.0,29.67,0.0,1109,a,0,0.0,0,1,1,1,1
