date,hour,load_kW,demand(kWh),supply(kWh),net_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),time_idx,group,wind_direction,weather_condition,hour_group,holiday,weekend,workday,work_time
1/9/2022,20,15.14,16.09,0,-16.09,CALM,Fair,81,79,94,0,0,29.58,0,4294,a,9,0,1,1,0,0,0
1/9/2022,21,14.61,14.49,0,-14.49,CALM,Fair,81,79,94,0,0,29.61,0,4295,a,9,0,1,1,0,0,0
1/9/2022,22,14.42,13.83,0,-13.83,VAR,Fair,81,81,100,2,0,29.61,0,4296,a,0,0,1,1,0,0,0
1/9/2022,23,12.39,12.79,0,-12.79,,,,,,,,,,4297,a,,,1,1,1,1,0
2/9/2022,1,10.05,9.57,0,-9.57,,,,,,,,,,4298,a,,,0,1,1,1,0
2/9/2022,2,8.62,8.96,0,-8.96,,,,,,,,,,4299,a,,,0,1,1,1,0
2/9/2022,3,10.05,8.92,0,-8.92,,,,,,,,,,4300,a,,,0,1,1,1,0
2/9/2022,4,10.14,8.66,0,-8.66,,,,,,,,,,4301,a,,,0,1,1,1,0
2/9/2022,5,8.53,8.84,0,-8.84,NNE,Fair,79,79,100,2,0,29.61,0,4302,a,15,0,0,1,1,1,0
2/9/2022,7,8.11,7.31,0,-7.31,VAR,Fair,79,79,100,1,0,29.61,0,4303,a,0,0,0,1,1,1,0
2/9/2022,8,12.73,4.46,0,-4.46,VAR,Fair,82,81,94,2,0,29.64,0,4304,a,0,0,0,1,1,1,1
2/9/2022,9,34.6,14.04,0,-14.04,VAR,Fair,86,79,79,2,0,29.64,0,4305,a,0,0,0,1,1,1,1
2/9/2022,10,42.34,26.47,0,-26.47,VAR,Fair,88,79,75,3,0,29.64,0,4306,a,0,0,0,1,1,1,1
2/9/2022,11,35.91,22.47,0,-22.47,VAR,Fair,91,79,66,3,0,29.61,0,4307,a,0,0,0,1,1,1,1
2/9/2022,12,42.25,19.61,0,-19.61,W,Partly Cloudy,90,79,70,5,0,29.61,0,4308,a,7,5,0,1,1,1,1
2/9/2022,13,32.83,20.28,0,-20.28,WSW,Fair,93,77,59,7,0,29.58,0,4309,a,6,0,1,1,1,1,1
2/9/2022,14,57.1,42.36,0,-42.36,W,Fair,91,79,66,5,0,29.55,0,4310,a,7,0,1,1,1,1,1
2/9/2022,15,44.62,37.06,0,-37.06,WSW,Fair,90,79,70,3,0,29.52,0,4311,a,6,0,1,1,1,1,1
2/9/2022,16,33.73,37.72,0,-37.72,VAR,Fair,90,79,70,1,0,29.52,0,4312,a,0,0,1,1,1,1,1
2/9/2022,17,22.28,24.22,0,-24.22,ESE,Fair,86,81,84,3,0,29.52,0,4313,a,1,0,1,1,1,1,1
2/9/2022,19,9.14,10,0,-10,VAR,Fair,84,81,89,1,0,29.55,0,4314,a,0,0,1,1,1,1,0
2/9/2022,20,10.6,9.97,0,-9.97,CALM,Fair,82,81,94,0,0,29.55,0,4315,a,9,0,1,1,1,1,0
2/9/2022,21,11.94,9.86,0,-9.86,ESE,Fair,82,82,100,3,0,29.61,0,4316,a,1,0,1,1,1,1,0
2/9/2022,22,8.44,8.95,0,-8.95,SSE,Fair,82,81,94,5,0,29.61,0,4317,a,13,0,1,1,1,1,0
2/9/2022,23,7.69,8.45,0,-8.45,,,,,,,,,,4318,a,,,1,1,1,1,0
3/9/2022,1,7.72,8.11,0,-8.11,,,,,,,,,,4319,a,,,0,1,1,1,0
3/9/2022,2,7.36,8.26,0,-8.26,,,,,,,,,,4320,a,,,0,1,1,1,0
3/9/2022,3,9.41,8.57,0,-8.57,,,,,,,,,,4321,a,,,0,1,1,1,0
3/9/2022,4,9.32,8.06,0,-8.06,,,,,,,,,,4322,a,,,0,1,1,1,0
3/9/2022,5,7.51,7.78,0,-7.78,VAR,Fair,79,79,100,2,0,29.55,0,4323,a,0,0,0,1,1,1,0
3/9/2022,6,6.72,7.22,0,-7.22,ENE,Fair,79,79,100,3,0,29.58,0,4324,a,2,0,0,1,1,1,0
3/9/2022,7,6.65,6.59,0,-6.59,CALM,Fair,79,79,100,0,0,29.58,0,4325,a,9,0,0,1,1,1,0
3/9/2022,8,5.75,3.89,0.01,-3.88,VAR,Fair,81,79,94,2,0,29.61,0,4326,a,0,0,0,1,1,1,1
3/9/2022,9,11.17,1.05,1.04,-0.01,SE,Fair,82,79,89,3,0,29.61,0,4327,a,4,0,0,1,1,1,1
3/9/2022,10,22.94,0,6.46,6.46,SE,Fair,84,77,79,5,0,29.61,0,4328,a,4,0,0,1,1,1,1
3/9/2022,11,28.45,0.08,4.57,4.49,VAR,Fair,88,77,70,2,0,29.61,0,4329,a,0,0,0,1,1,1,1
3/9/2022,12,21.97,0.12,7.64,7.52,VAR,Fair,90,79,70,3,0,29.58,0,4330,a,0,0,0,1,1,1,1
3/9/2022,13,13.26,0.32,7.47,7.15,VAR,Fair,91,81,71,2,0,29.55,0,4331,a,0,0,1,1,1,1,1
3/9/2022,14,38.99,1.31,5.43,4.12,VAR,Fair,91,77,63,2,0,29.52,0,4332,a,0,0,1,1,1,1,1
3/9/2022,15,12.91,0.23,7.85,7.62,SSE,Fair,93,77,59,3,0,29.49,0,4333,a,13,0,1,1,1,1,1
3/9/2022,16,14.4,0.78,2.16,1.38,SSE,Fair,91,77,63,5,0,29.46,0,4334,a,13,0,1,1,1,1,1
3/9/2022,17,19.13,9.3,0.02,-9.28,S,Light Rain,91,77,63,6,0,29.46,0,4335,a,17,6,1,1,1,1,1
3/9/2022,18,16.15,16.16,0,-16.16,VAR,Thunder in the Vicinity,88,79,75,2,0,29.46,0,4336,a,0,,1,1,1,1,0
3/9/2022,19,18.32,17.65,0,-17.65,ESE,Partly Cloudy,86,81,84,3,0,29.52,0,4337,a,1,5,1,1,1,1,0
3/9/2022,20,17.95,18.1,0,-18.1,SSW,Showers in the Vicinity,82,77,84,16,0,29.55,0,4338,a,16,13,1,1,1,1,0
3/9/2022,21,11.14,12.86,0,-12.86,SSW,T-Storm,79,75,89,9,0,29.55,0,4339,a,16,11,1,1,1,1,0
