date,hour,demand(kWh),supply(kWh),Wind,Condition,humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),temperature(°C),dew_point(°C),time_idx,group,d,m,y,holiday,weekend,workday
2022-02-20,7,5.66,0.0,SSE,Cloudy,100,3,0,29.58,0,25.0,25.0,882,a,20,2,2022,1,0,0
2022-02-20,8,5.16,0.0,SSE,Cloudy,100,5,0,29.61,0,25.0,25.0,883,a,20,2,2022,1,0,0
2022-02-20,9,2.32,0.38,SSE,Partly Cloudy,94,9,0,29.61,0,27.22,26.11,884,a,20,2,2022,1,0,0
2022-02-20,10,0.9,2.86,S,Mostly Cloudy,89,12,0,29.64,0,27.22,25.0,885,a,20,2,2022,1,0,0
2022-02-21,7,6.01,0.0,E,Fair,88,3,0,29.7,0,21.11,18.89,886,a,21,2,2022,1,1,1
2022-02-21,8,4.98,0.0,VAR,Fair,78,2,0,29.73,0,22.78,18.89,887,a,21,2,2022,1,1,1
2022-02-21,9,3.48,0.29,E,Fair,73,5,0,29.75,0,23.89,18.89,888,a,21,2,2022,1,1,1
2022-02-21,10,16.05,0.0,VAR,Mostly Cloudy,74,2,0,29.75,0,25.0,20.0,889,a,21,2,2022,1,1,1
2022-02-21,11,23.53,0.0,SSE,Mostly Cloudy,74,5,0,29.75,0,26.11,21.11,890,a,21,2,2022,1,1,1
2022-02-21,12,14.5,0.01,SSW,Mostly Cloudy,70,6,0,29.75,0,27.22,21.11,891,a,21,2,2022,1,1,1
2022-02-21,13,13.97,0.01,S,Mostly Cloudy,62,7,0,29.7,0,28.89,21.11,892,a,21,2,2022,1,1,1
2022-02-21,14,13.59,0.0,SSW,Partly Cloudy,66,8,0,29.67,0,28.89,22.22,893,a,21,2,2022,1,1,1
2022-02-21,15,16.22,0.0,SSW,Partly Cloudy,58,9,0,29.67,0,30.0,21.11,894,a,21,2,2022,1,1,1
2022-02-21,16,22.12,0.0,S,Fair,58,7,0,29.64,0,28.89,20.0,895,a,21,2,2022,1,1,1
2022-02-21,17,27.55,0.0,S,Fair,58,6,0,29.64,0,28.89,20.0,896,a,21,2,2022,1,1,1
2022-02-21,18,12.89,0.0,S,Fair,65,5,0,29.64,0,27.22,20.0,897,a,21,2,2022,1,1,1
2022-02-21,19,10.12,0.0,SSW,Fair,78,3,0,29.67,0,26.11,22.22,898,a,21,2,2022,1,1,1
2022-02-21,20,9.04,0.0,SSW,Fair,83,3,0,29.7,0,25.0,22.22,899,a,21,2,2022,1,1,1
2022-02-22,6,5.6,0.0,VAR,Partly Cloudy,88,2,0,29.78,0,21.11,18.89,900,a,22,2,2022,1,1,1
2022-02-22,7,4.62,0.0,WNW,Partly Cloudy,94,3,0,29.81,0,21.11,20.0,901,a,22,2,2022,1,1,1
2022-02-22,8,4.92,0.0,NW,Partly Cloudy,83,3,0,29.84,0,22.22,18.89,902,a,22,2,2022,1,1,1
2022-02-22,9,6.58,0.0,VAR,Fair,65,2,0,29.84,0,23.89,17.22,903,a,22,2,2022,1,1,1
2022-02-22,10,19.87,0.0,VAR,Fair,61,3,0,29.84,0,25.0,17.22,904,a,22,2,2022,1,1,1
2022-02-22,11,18.29,0.0,SSE,Fair,57,5,0,29.81,0,26.11,17.22,905,a,22,2,2022,1,1,1
2022-02-22,12,19.04,0.0,S,Fair,54,5,0,29.81,0,27.22,17.22,906,a,22,2,2022,1,1,1
2022-02-22,13,19.23,0.0,SSW,Fair,54,6,0,29.75,0,27.78,17.78,907,a,22,2,2022,1,1,1
2022-02-22,14,16.5,0.0,W,Fair,54,3,0,29.75,0,27.78,17.78,908,a,22,2,2022,1,1,1
2022-02-22,15,15.2,0.0,SW,Fair,54,6,0,29.73,0,27.78,17.78,909,a,22,2,2022,1,1,1
2022-02-22,16,20.31,0.0,WSW,Fair,51,5,0,29.73,0,28.89,17.78,910,a,22,2,2022,1,1,1
2022-02-22,17,20.84,0.0,S,Fair,51,3,0,29.73,0,28.89,17.78,911,a,22,2,2022,1,1,1
2022-02-22,18,13.46,0.0,S,Fair,54,3,0,29.73,0,27.78,17.78,912,a,22,2,2022,1,1,1
2022-02-22,19,10.33,0.0,N,Fair,69,1,0,29.73,0,26.11,20.0,913,a,22,2,2022,1,1,1
2022-02-22,20,9.17,0.0,SW,Fair,69,3,0,29.75,0,26.11,20.0,914,a,22,2,2022,1,1,1
2022-02-23,6,5.0,0.0,VAR,Fair,88,2,0,29.81,0,20.0,17.78,915,a,23,2,2022,1,1,1
2022-02-23,7,4.4,0.0,VAR,Fair,88,1,0,29.84,0,20.0,17.78,916,a,23,2,2022,1,1,1
2022-02-23,8,3.98,0.0,NE,Fair,73,3,0,29.84,0,22.78,17.78,917,a,23,2,2022,1,1,1
2022-02-23,9,2.62,0.27,VAR,Fair,65,3,0,29.87,0,25.0,17.78,918,a,23,2,2022,1,1,1
2022-02-23,10,14.35,0.0,VAR,Fair,54,5,0,29.9,0,27.22,17.22,919,a,23,2,2022,1,1,1
2022-02-23,11,7.38,0.02,SE,Fair,51,5,0,29.87,0,27.78,17.22,920,a,23,2,2022,1,1,1
2022-02-23,12,7.94,0.03,VAR,Fair,48,1,0,29.84,0,28.89,17.22,921,a,23,2,2022,1,1,1
2022-02-23,13,7.42,0.01,WNW,Fair,51,3,0,29.81,0,28.89,17.78,922,a,23,2,2022,1,1,1
2022-02-23,14,15.29,0.0,VAR,Fair,45,5,0,29.78,0,30.0,17.22,923,a,23,2,2022,1,1,1
2022-02-23,15,16.58,0.0,SW,Fair,45,6,0,29.75,0,30.0,17.22,924,a,23,2,2022,1,1,1
2022-02-23,16,21.93,0.0,WSW,Fair,48,5,0,29.73,0,30.0,17.78,925,a,23,2,2022,1,1,1
2022-02-23,17,26.42,0.0,SW,Fair,48,5,0,29.73,0,30.0,17.78,926,a,23,2,2022,1,1,1
2022-02-23,18,18.54,0.0,SW,Fair,51,3,0,29.73,0,28.89,17.78,927,a,23,2,2022,1,1,1
2022-02-23,19,15.23,0.0,CALM,Fair,74,0,0,29.75,0,25.0,20.0,928,a,23,2,2022,1,1,1
2022-02-23,20,10.41,0.0,CALM,Fair,83,0,0,29.78,0,23.89,21.11,929,a,23,2,2022,1,1,1
2022-02-23,21,7.5,0.0,CALM,Fair,83,0,0,29.81,0,22.78,20.0,930,a,23,2,2022,1,1,1
2022-02-23,22,6.72,0.0,CALM,Fair,94,0,0,29.81,0,22.22,21.11,931,a,23,2,2022,1,1,1
2022-02-23,23,6.79,0.0,E,Fair,94,2,0,29.84,0,22.78,22.22,932,a,23,2,2022,1,1,1
2022-02-24,6,5.16,0.0,VAR,Fair,83,2,0,29.84,0,20.0,17.22,933,a,24,2,2022,1,1,1
2022-02-24,7,4.62,0.0,VAR,Fair,88,2,0,29.87,0,18.89,17.22,934,a,24,2,2022,1,1,1
2022-02-24,8,4.47,0.0,VAR,Fair,73,1,0,29.87,0,22.22,17.22,935,a,24,2,2022,1,1,1
2022-02-24,9,3.16,0.09,NE,Fair,57,5,0,29.9,0,25.0,16.11,936,a,24,2,2022,1,1,1
2022-02-24,10,14.11,0.0,NE,Fair,48,5,0,29.93,0,27.22,15.0,937,a,24,2,2022,1,1,1
2022-02-24,11,9.52,0.0,NNW,Fair,48,5,0,29.9,0,27.78,16.11,938,a,24,2,2022,1,1,1
2022-02-24,12,8.27,0.0,VAR,Fair,45,2,0,29.9,0,27.78,15.0,939,a,24,2,2022,1,1,1
2022-02-24,13,9.73,0.0,NW,Fair,45,5,0,29.84,0,28.89,16.11,940,a,24,2,2022,1,1,1
2022-02-24,14,10.0,0.01,NW,Fair,45,5,0,29.81,0,28.89,16.11,941,a,24,2,2022,1,1,1
2022-02-24,15,15.48,0.0,W,Fair,48,7,0,29.78,0,30.0,17.78,942,a,24,2,2022,1,1,1
2022-02-24,16,22.25,0.0,WSW,Fair,48,7,0,29.78,0,30.0,17.78,943,a,24,2,2022,1,1,1
2022-02-24,17,25.38,0.0,W,Fair,48,6,0,29.75,0,30.0,17.78,944,a,24,2,2022,1,1,1
2022-02-24,18,17.23,0.0,W,Fair,54,5,0,29.78,0,27.78,17.78,945,a,24,2,2022,1,1,1
2022-02-24,19,10.2,0.0,WSW,Fair,61,3,0,29.78,0,27.22,18.89,946,a,24,2,2022,1,1,1
2022-02-24,20,9.84,0.0,NW,Fair,78,2,0,29.81,0,25.0,21.11,947,a,24,2,2022,1,1,1
2022-02-25,6,5.4,0.0,VAR,Fair,88,1,0,29.84,0,18.89,17.22,948,a,25,2,2022,1,1,1
2022-02-25,7,4.7,0.0,VAR,Fair,88,1,0,29.87,0,18.89,17.22,949,a,25,2,2022,1,1,1
2022-02-25,8,6.36,0.0,NE,Fair,61,3,0,29.9,0,22.78,15.0,950,a,25,2,2022,1,1,1
2022-02-25,9,12.86,0.0,ENE,Fair,54,3,0,29.93,0,25.0,15.0,951,a,25,2,2022,1,1,1
2022-02-25,10,27.18,0.0,NE,Fair,45,5,0,29.93,0,27.22,13.89,952,a,25,2,2022,1,1,1
2022-02-25,11,27.4,0.0,NW,Fair,42,3,0,29.93,0,27.78,13.89,953,a,25,2,2022,1,1,1
2022-02-25,12,21.28,0.0,SSE,Fair,40,3,0,29.87,0,28.89,13.89,954,a,25,2,2022,1,1,1
2022-02-25,13,20.68,0.0,W,Fair,37,3,0,29.84,0,30.0,13.89,955,a,25,2,2022,1,1,1
2022-02-25,14,22.29,0.0,N,Fair,35,5,0,29.78,0,31.11,13.89,956,a,25,2,2022,1,1,1
2022-02-25,15,21.69,0.0,VAR,Fair,33,2,0,29.75,0,32.22,13.89,957,a,25,2,2022,1,1,1
2022-02-25,16,23.41,0.0,W,Fair,40,9,0,29.75,0,31.11,16.11,958,a,25,2,2022,1,1,1
2022-02-25,17,21.88,0.0,W,Fair,43,8,0,29.75,0,30.0,16.11,959,a,25,2,2022,1,1,1
2022-02-25,18,16.92,0.0,W,Fair,54,6,0,29.75,0,27.78,17.78,960,a,25,2,2022,1,1,1
2022-02-25,19,13.39,0.0,W,Fair,65,2,0,29.75,0,26.11,18.89,961,a,25,2,2022,1,1,1
2022-02-25,20,10.03,0.0,NW,Fair,74,1,0,29.78,0,25.0,20.0,962,a,25,2,2022,1,1,1
2022-02-25,21,8.38,0.0,N,Fair,83,2,0,29.81,0,23.89,21.11,963,a,25,2,2022,1,1,1
2022-02-25,22,8.01,0.0,VAR,Fair,83,2,0,29.81,0,23.89,21.11,964,a,25,2,2022,1,1,1
2022-02-25,23,7.04,0.0,E,Fair,94,2,0,29.84,0,22.22,21.11,965,a,25,2,2022,1,1,1
2022-02-26,1,6.85,0.0,VAR,Fair,78,1,0,29.81,0,21.11,17.22,966,a,26,2,2022,1,0,0
2022-02-26,2,6.78,0.0,E,Fair,83,1,0,29.78,0,20.0,17.22,967,a,26,2,2022,1,0,0
2022-02-26,3,6.86,0.0,VAR,Fair,88,1,0,29.78,0,18.89,17.22,968,a,26,2,2022,1,0,0
2022-02-26,6,6.82,0.0,VAR,Fair,94,1,0,29.81,0,17.78,17.22,969,a,26,2,2022,1,0,0
2022-02-26,7,5.82,0.0,E,Fair,100,2,0,29.84,0,17.78,17.78,970,a,26,2,2022,1,0,0
2022-02-26,9,1.04,1.07,VAR,Fair,69,1,0,29.9,0,23.89,17.78,971,a,26,2,2022,1,0,0
2022-02-26,10,0.07,4.94,W,Fair,48,5,0,29.93,0,27.22,15.0,972,a,26,2,2022,1,0,0
2022-02-26,11,0.0,10.15,VAR,Fair,40,3,0,29.9,0,28.89,13.89,973,a,26,2,2022,1,0,0
2022-02-26,12,0.0,11.66,NNE,Fair,37,3,0,29.87,0,30.0,13.89,974,a,26,2,2022,1,0,0
2022-02-26,13,0.0,12.58,NW,Fair,33,3,0,29.81,0,31.11,12.78,975,a,26,2,2022,1,0,0
2022-02-26,14,0.0,11.52,VAR,Fair,31,2,0,29.78,0,32.22,12.78,976,a,26,2,2022,1,0,0
2022-02-26,15,0.0,9.68,W,Fair,40,8,0,29.75,0,31.11,16.11,977,a,26,2,2022,1,0,0
2022-02-26,16,1.06,2.52,WNW,Fair,38,7,0,29.73,0,31.11,15.0,978,a,26,2,2022,1,0,0
2022-02-26,17,2.36,0.31,W,Fair,45,7,0,29.73,0,30.0,17.22,979,a,26,2,2022,1,0,0
2022-02-26,18,6.78,0.0,W,Fair,48,5,0,29.73,0,28.89,17.22,980,a,26,2,2022,1,0,0
2022-02-26,19,9.84,0.0,VAR,Fair,65,1,0,29.75,0,26.11,18.89,981,a,26,2,2022,1,0,0
2022-02-26,20,10.18,0.0,CALM,Fair,78,0,0,29.78,0,22.78,18.89,982,a,26,2,2022,1,0,0
2022-02-28,6,5.87,0.0,CALM,Fair,83,0,0,29.75,0,22.22,18.89,983,a,28,2,2022,1,1,1
2022-02-28,7,5.6,0.0,CALM,Fair,88,0,0,29.75,0,22.22,20.0,984,a,28,2,2022,1,1,1
2022-02-28,8,4.1,0.01,CALM,Fair,83,0,0,29.78,0,23.89,21.11,985,a,28,2,2022,1,1,1
2022-02-28,9,10.21,0.0,VAR,Fair,69,2,0,29.81,0,26.11,20.0,986,a,28,2,2022,1,1,1
2022-02-28,10,16.72,0.0,VAR,Fair,48,2,0,29.81,0,30.0,17.78,987,a,28,2,2022,1,1,1
2022-02-28,11,13.56,0.03,VAR,Fair,40,2,0,29.81,0,31.11,16.11,988,a,28,2,2022,1,1,1
2022-02-28,12,12.78,0.0,WSW,Fair,38,3,0,29.78,0,32.22,16.11,989,a,28,2,2022,1,1,1
2022-02-28,13,18.72,0.0,WNW,Fair,34,5,0,29.73,0,32.78,15.0,990,a,28,2,2022,1,1,1
2022-02-28,15,32.29,0.0,W,Fair,34,6,0,29.67,0,32.78,15.0,991,a,28,2,2022,1,1,1
2022-02-28,16,40.99,0.0,WSW,Fair,30,5,0,29.64,0,33.89,13.89,992,a,28,2,2022,1,1,1
2022-02-28,17,36.96,0.0,VAR,Fair,26,1,0,29.64,0,33.89,12.22,993,a,28,2,2022,1,1,1
2022-02-28,18,23.92,0.0,CALM,Fair,33,0,0,29.64,0,32.22,13.89,994,a,28,2,2022,1,1,1
2022-01-03,6,6.52,0.0,CALM,Fair,88,0,0,29.7,0,22.22,20.0,995,a,1,3,2022,1,1,1
2022-01-03,7,6.26,0.0,CALM,Fair,88,0,0,29.73,0,22.22,20.0,996,a,1,3,2022,1,1,1
2022-01-03,8,4.91,0.01,E,Fair,83,2,0,29.75,0,23.89,21.11,997,a,1,3,2022,1,1,1
2022-01-03,9,10.27,0.06,VAR,Fair,61,2,0,29.78,0,27.22,18.89,998,a,1,3,2022,1,1,1
2022-01-03,10,25.14,0.0,VAR,Fair,51,2,0,29.78,0,28.89,17.78,999,a,1,3,2022,1,1,1
2022-01-03,12,4.1,0.0,VAR,Fair,41,3,0,29.75,0,32.78,17.78,1000,a,1,3,2022,1,1,1
2022-01-03,13,28.37,0.0,W,Fair,38,3,0,29.7,0,33.89,17.78,1001,a,1,3,2022,1,1,1
2022-01-03,14,33.11,0.0,W,Fair,34,3,0,29.67,0,35.0,17.22,1002,a,1,3,2022,1,1,1
2022-01-03,15,30.98,0.0,W,Fair,30,6,0,29.64,0,35.0,15.0,1003,a,1,3,2022,1,1,1
2022-01-03,16,36.05,0.0,WSW,Fair,30,5,0,29.61,0,35.0,15.0,1004,a,1,3,2022,1,1,1
2022-01-03,17,36.83,0.0,SW,Fair,26,3,0,29.61,0,35.0,12.78,1005,a,1,3,2022,1,1,1
2022-01-03,18,23.03,0.0,NW,Fair,38,2,0,29.64,0,33.89,17.78,1006,a,1,3,2022,1,1,1
2022-01-03,19,12.47,0.0,NW,Fair,55,2,0,29.64,0,30.0,20.0,1007,a,1,3,2022,1,1,1
2022-01-03,20,10.85,0.0,CALM,Fair,62,0,0,29.67,0,28.89,21.11,1008,a,1,3,2022,1,1,1
2022-02-03,6,7.28,0.0,ENE,Fair,88,2,0,29.7,0,22.78,21.11,1009,a,2,3,2022,1,1,1
2022-02-03,7,6.75,0.0,NNW,Fair,88,1,0,29.73,0,22.78,21.11,1010,a,2,3,2022,1,1,1
2022-02-03,8,5.38,0.0,VAR,Fair,83,2,0,29.75,0,25.0,22.22,1011,a,2,3,2022,1,1,1
2022-02-03,9,20.45,0.0,SE,Fair,66,6,0,29.78,0,27.78,21.11,1012,a,2,3,2022,1,1,1
2022-02-03,10,28.62,0.0,SSE,Fair,66,6,0,29.78,0,28.89,22.22,1013,a,2,3,2022,1,1,1
2022-02-03,12,22.59,0.0,S,Haze,59,8,0,29.73,0,32.22,22.78,1014,a,2,3,2022,1,1,1
2022-02-03,13,25.94,0.0,S,Fair,55,8,0,29.7,0,32.78,22.78,1015,a,2,3,2022,1,1,1
2022-02-03,14,34.92,0.0,SSE,Fair,46,7,0,29.67,0,33.89,21.11,1016,a,2,3,2022,1,1,1
2022-02-03,15,31.27,0.0,SW,Fair,49,6,0,29.64,0,33.89,22.22,1017,a,2,3,2022,1,1,1
2022-02-03,16,30.81,0.0,S,Fair,46,5,0,29.61,0,33.89,21.11,1018,a,2,3,2022,1,1,1
2022-02-03,17,34.09,0.0,VAR,Fair,39,2,0,29.61,0,35.0,18.89,1019,a,2,3,2022,1,1,1
2022-02-03,18,24.04,0.0,E,Fair,46,2,0,29.61,0,32.78,20.0,1020,a,2,3,2022,1,1,1
2022-02-03,19,13.87,0.0,NNW,Fair,62,1,0,29.61,0,30.0,22.22,1021,a,2,3,2022,1,1,1
2022-02-03,20,10.6,0.0,CALM,Fair,66,0,0,29.64,0,28.89,22.22,1022,a,2,3,2022,1,1,1
2022-03-03,6,7.34,0.0,E,Fair,89,2,0,29.7,0,23.89,22.22,1023,a,3,3,2022,1,1,1
2022-03-03,7,7.17,0.0,E,Fair,89,3,0,29.73,0,23.89,22.22,1024,a,3,3,2022,1,1,1
2022-03-03,8,5.47,0.0,ESE,Fair,83,3,0,29.75,0,26.11,22.78,1025,a,3,3,2022,1,1,1
2022-03-03,9,17.13,0.02,SE,Fair,74,6,0,29.75,0,27.78,22.78,1026,a,3,3,2022,1,1,1
2022-03-03,10,30.25,0.0,SE,Fair,70,10,0,29.78,0,28.89,22.78,1027,a,3,3,2022,1,1,1
2022-03-03,11,20.96,0.0,SSE,Fair,62,7,0,29.75,0,31.11,22.78,1028,a,3,3,2022,1,1,1
2022-03-03,12,26.81,0.0,SSE,Fair,55,6,0,29.73,0,32.22,22.22,1029,a,3,3,2022,1,1,1
2022-03-03,13,29.46,0.0,S,Fair,46,5,0,29.7,0,33.89,21.11,1030,a,3,3,2022,1,1,1
2022-03-03,14,37.87,0.0,S,Fair,44,6,0,29.67,0,33.89,20.0,1031,a,3,3,2022,1,1,1
2022-03-03,15,45.05,0.0,S,Fair,44,5,0,29.64,0,35.0,21.11,1032,a,3,3,2022,1,1,1
2022-03-03,16,36.46,0.0,WSW,Fair,41,5,0,29.61,0,35.0,20.0,1033,a,3,3,2022,1,1,1
2022-03-03,17,39.66,0.0,VAR,Fair,39,1,0,29.58,0,35.0,18.89,1034,a,3,3,2022,1,1,1
2022-03-03,18,32.55,0.0,VAR,Fair,44,1,0,29.61,0,33.89,20.0,1035,a,3,3,2022,1,1,1
2022-03-03,19,22.85,0.0,ENE,Fair,62,1,0,29.61,0,30.0,22.22,1036,a,3,3,2022,1,1,1
2022-03-03,20,12.4,0.0,E,Fair,70,2,0,29.64,0,28.89,22.78,1037,a,3,3,2022,1,1,1
2022-04-03,6,6.73,0.0,SE,Fair,94,3,0,29.67,0,23.89,22.78,1038,a,4,3,2022,1,0,0
2022-04-03,7,6.26,0.0,SE,Fair,89,5,0,29.7,0,25.0,22.78,1039,a,4,3,2022,1,0,0
2022-04-03,8,5.25,0.0,SE,Fair,84,5,0,29.73,0,27.22,23.89,1040,a,4,3,2022,1,0,0
2022-04-03,9,20.07,0.01,SSE,Fair,74,9,0,29.73,0,28.89,23.89,1041,a,4,3,2022,1,0,0
2022-04-03,10,32.04,0.0,SE,Fair,66,7,0,29.73,0,31.11,23.89,1042,a,4,3,2022,1,0,0
2022-04-03,11,25.32,0.0,S,Fair,62,7,0,29.73,0,32.22,23.89,1043,a,4,3,2022,1,0,0
2022-04-03,12,23.65,0.0,SSE,Fair,63,6,0,29.7,0,32.78,25.0,1044,a,4,3,2022,1,0,0
2022-04-03,13,26.88,0.0,SSW,Fair,56,6,0,29.64,0,33.89,23.89,1045,a,4,3,2022,1,0,0
2022-04-03,14,35.77,0.0,WSW,Fair,47,8,0,29.61,0,35.0,22.22,1046,a,4,3,2022,1,0,0
2022-04-03,15,34.94,0.0,SSW,Fair,44,5,0,29.58,0,35.0,21.11,1047,a,4,3,2022,1,0,0
2022-04-03,16,39.26,0.0,SSW,Fair,44,6,0,29.55,0,35.0,21.11,1048,a,4,3,2022,1,0,0
2022-04-03,17,38.36,0.0,SSW,Fair,44,3,0,29.55,0,35.0,21.11,1049,a,4,3,2022,1,0,0
2022-04-03,18,35.1,0.0,VAR,Fair,49,1,0,29.55,0,33.89,22.22,1050,a,4,3,2022,1,0,0
2022-04-03,19,26.35,0.0,N,Fair,66,1,0,29.55,0,31.11,23.89,1051,a,4,3,2022,1,0,0
2022-04-03,20,13.79,0.0,CALM,Fair,66,0,0,29.58,0,30.0,22.78,1052,a,4,3,2022,1,0,0
2022-05-03,6,7.24,0.0,SSE,Fair,83,2,0,29.61,0,26.11,22.78,1053,a,5,3,2022,1,1,1
2022-05-03,7,6.03,0.0,SE,Fair,83,2,0,29.64,0,26.11,22.78,1054,a,5,3,2022,1,1,1
2022-05-03,8,4.43,0.0,SE,Fair,79,5,0,29.64,0,27.78,23.89,1055,a,5,3,2022,1,1,1
2022-05-03,9,1.24,1.26,SSE,Fair,70,8,0,29.67,0,30.0,23.89,1056,a,5,3,2022,1,1,1
2022-05-03,10,0.05,5.4,SSE,Fair,70,9,0,29.67,0,31.11,25.0,1057,a,5,3,2022,1,1,1
2022-05-03,11,0.0,8.59,S,Fair,66,8,0,29.67,0,32.22,25.0,1058,a,5,3,2022,1,1,1
2022-05-03,12,0.0,10.49,SE,Fair,59,6,0,29.64,0,32.78,23.89,1059,a,5,3,2022,1,1,1
2022-05-03,13,0.57,5.35,VAR,Fair,56,5,0,29.61,0,33.89,23.89,1060,a,5,3,2022,1,1,1
2022-05-03,14,5.25,0.59,SW,Fair,53,6,0,29.58,0,35.0,23.89,1061,a,5,3,2022,1,1,1
2022-05-03,15,10.61,0.0,S,Fair,44,5,0,29.55,0,35.0,21.11,1062,a,5,3,2022,1,1,1
2022-05-03,16,15.61,0.0,S,Fair,41,3,0,29.52,0,36.11,21.11,1063,a,5,3,2022,1,1,1
2022-05-03,17,15.37,0.0,VAR,Fair,47,2,0,29.52,0,35.0,22.22,1064,a,5,3,2022,1,1,1
2022-05-03,18,12.06,0.0,ESE,Fair,52,3,0,29.52,0,33.89,22.78,1065,a,5,3,2022,1,1,1
2022-05-03,19,11.79,0.0,SE,Fair,59,2,0,29.52,0,32.22,22.78,1066,a,5,3,2022,1,1,1
2022-05-03,20,9.46,0.0,N,Fair,62,1,0,29.55,0,31.11,22.78,1067,a,5,3,2022,1,1,1
2022-06-03,6,7.45,0.0,ESE,Fair,84,8,0,29.61,0,27.22,23.89,1068,a,6,3,2022,1,1,1
2022-06-03,7,6.56,0.0,SE,Fair,89,8,0,29.64,0,27.22,25.0,1069,a,6,3,2022,1,1,1
2022-06-03,8,4.0,0.06,SE,Fair,84,8,0,29.64,0,27.78,25.0,1070,a,6,3,2022,1,1,1
2022-06-03,9,0.71,1.96,SSE,Fair,74,13,0,29.67,0,30.0,25.0,1071,a,6,3,2022,1,1,1
2022-06-03,10,0.21,5.44,SSE,Fair,70,12,0,29.7,0,31.11,25.0,1072,a,6,3,2022,1,1,1
2022-06-03,11,0.36,4.76,S,Fair,66,9,0,29.67,0,32.22,25.0,1073,a,6,3,2022,1,1,1
2022-06-03,12,0.26,5.62,SW,Partly Cloudy,75,8,0,29.67,0,32.22,27.22,1074,a,6,3,2022,1,1,1
2022-06-03,13,0.06,7.12,S,Fair,70,6,0,29.64,0,32.22,26.11,1075,a,6,3,2022,1,1,1
2022-06-03,14,0.09,5.64,SE,Fair,71,6,0,29.58,0,32.78,27.22,1076,a,6,3,2022,1,1,1
2022-06-03,15,0.05,3.28,SSE,Fair,63,6,0,29.55,0,33.89,26.11,1077,a,6,3,2022,1,1,1
2022-06-03,16,0.26,2.38,SSE,Fair,63,5,0,29.55,0,33.89,26.11,1078,a,6,3,2022,1,1,1
2022-06-03,17,3.8,0.05,S,Fair,63,3,0,29.52,0,33.89,26.11,1079,a,6,3,2022,1,1,1
2022-06-03,18,9.05,0.0,S,Fair,66,5,0,29.55,0,32.78,26.11,1080,a,6,3,2022,1,1,1
2022-06-03,19,13.08,0.0,SSE,Fair,70,7,0,29.58,0,32.22,26.11,1081,a,6,3,2022,1,1,1
2022-06-03,20,11.08,0.0,SE,Fair,66,6,0,29.61,0,28.89,22.22,1082,a,6,3,2022,1,1,1
2022-07-03,6,7.18,0.0,ESE,Fair,89,5,0,29.7,0,25.0,22.78,1083,a,7,3,2022,1,0,0
2022-07-03,7,5.95,0.0,VAR,Fair,94,2,0,29.7,0,23.89,22.78,1084,a,7,3,2022,1,0,0
2022-07-03,8,4.87,0.01,ESE,Fair,83,2,0,29.73,0,26.11,22.78,1085,a,7,3,2022,1,0,0
2022-07-03,9,18.74,0.0,E,Fair,74,3,0,29.75,0,27.78,22.78,1086,a,7,3,2022,1,0,0
2022-07-03,10,35.93,0.0,VAR,Fair,66,3,0,29.75,0,30.0,22.78,1087,a,7,3,2022,1,0,0
2022-07-03,11,31.31,0.0,S,Fair,62,5,0,29.75,0,31.11,22.78,1088,a,7,3,2022,1,0,0
2022-07-03,12,29.62,0.0,SSW,Fair,52,3,0,29.7,0,32.78,22.22,1089,a,7,3,2022,1,0,0
2022-07-03,13,31.07,0.0,SSW,Fair,55,5,0,29.64,0,32.78,22.78,1090,a,7,3,2022,1,0,0
2022-07-03,14,34.72,0.0,VAR,Fair,56,3,0,29.61,0,33.89,23.89,1091,a,7,3,2022,1,0,0
2022-07-03,15,40.62,0.0,WSW,Fair,52,5,0,29.58,0,33.89,22.78,1092,a,7,3,2022,1,0,0
2022-07-03,16,42.31,0.0,E,Partly Cloudy,58,12,0,29.58,0,30.0,21.11,1093,a,7,3,2022,1,0,0
2022-07-03,17,37.36,0.0,ENE,Fair,55,6,0,29.58,0,30.0,20.0,1094,a,7,3,2022,1,0,0
2022-07-03,18,24.01,0.0,VAR,Fair,55,3,0,29.58,0,30.0,20.0,1095,a,7,3,2022,1,0,0
2022-07-03,19,23.09,0.0,ENE,Fair,70,8,0,29.64,0,27.22,21.11,1096,a,7,3,2022,1,0,0
2022-07-03,20,10.82,0.0,NE,Fair,70,6,0,29.67,0,27.22,21.11,1097,a,7,3,2022,1,0,0
2022-08-03,6,6.56,0.0,N,Partly Cloudy,94,3,0,29.73,0,23.89,22.78,1098,a,8,3,2022,1,1,1
2022-08-03,7,5.96,0.0,CALM,Fair,94,0,0,29.75,0,23.89,22.78,1099,a,8,3,2022,1,1,1
2022-08-03,8,3.41,0.07,VAR,Fair,78,2,0,29.75,0,26.11,22.22,1100,a,8,3,2022,1,1,1
2022-08-03,9,20.32,0.0,VAR,Fair,70,3,0,29.78,0,27.78,22.22,1101,a,8,3,2022,1,1,1
2022-08-03,10,33.89,0.0,VAR,Fair,62,3,0,29.75,0,28.89,21.11,1102,a,8,3,2022,1,1,1
2022-08-03,11,34.33,0.0,VAR,Fair,46,3,0,29.75,0,32.22,18.89,1103,a,8,3,2022,1,1,1
2022-08-03,12,38.43,0.0,E,Fair,49,3,0,29.73,0,31.11,18.89,1104,a,8,3,2022,1,1,1
