new_date,hour,load_kW,demand_kWh,supply_kWh,net_kWh
15/6/2022,23,12.3,13.57,0,-13.57
16/6/2022,1,16.15,13.84,0,-13.84
16/6/2022,2,11.92,12.74,0,-12.74
16/6/2022,4,11.99,12.69,0,-12.69
16/6/2022,5,13.25,12.23,0,-12.23
16/6/2022,7,13.98,9.97,0,-9.97
16/6/2022,8,10.79,9.11,0,-9.11
16/6/2022,9,39,22.41,0,-22.41
16/6/2022,10,47.27,27.61,0,-27.61
16/6/2022,11,41.49,22.32,0,-22.32
16/6/2022,13,47.36,34.16,0,-34.16
16/6/2022,15,38.96,32.5,0,-32.5
16/6/2022,16,39.81,30.75,0,-30.75
16/6/2022,17,31.6,27.94,0,-27.94
16/6/2022,18,20.27,22.64,0,-22.64
16/6/2022,20,11.12,13.08,0,-13.08
16/6/2022,21,10.93,12.47,0,-12.47
16/6/2022,22,15.32,14.83,0,-14.83
16/6/2022,23,15.66,15.81,0,-15.81
17/6/2022,1,15.02,12.95,0,-12.95
17/6/2022,2,11.91,13.03,0,-13.03
17/6/2022,3,10.74,12,0,-12
17/6/2022,4,12.75,11.16,0,-11.16
17/6/2022,5,10.14,10.87,0,-10.87
17/6/2022,6,0.56,9.86,0,-9.86
17/6/2022,7,11.14,9.17,0,-9.17
17/6/2022,8,14.8,8.53,0,-8.53
17/6/2022,9,46.96,16.74,0,-16.74
17/6/2022,10,42.41,25.34,0,-25.34
17/6/2022,11,36.09,36.53,0,-36.53
17/6/2022,12,56.1,31.86,0.01,-31.85
17/6/2022,13,50.58,25.82,0,-25.82
17/6/2022,14,63.32,28.07,0,-28.07
17/6/2022,15,53.82,32.86,0,-32.86
17/6/2022,16,46.51,39.17,0,-39.17
17/6/2022,17,47.38,42.35,0,-42.35
17/6/2022,18,35.78,40.8,0,-40.8
17/6/2022,19,18.32,27.46,0,-27.46
17/6/2022,20,10.76,13.99,0,-13.99
17/6/2022,21,14.07,12.31,0,-12.31
17/6/2022,22,12.27,12.2,0,-12.2
17/6/2022,23,13.27,12.16,0,-12.16
18/6/2022,1,10.23,12.57,0,-12.57
18/6/2022,2,11.54,13.12,0,-13.12
18/6/2022,3,11.75,12.42,0,-12.42
18/6/2022,4,9.83,11.13,0,-11.13
18/6/2022,5,10.03,10.72,0,-10.72
18/6/2022,6,11,10.5,0,-10.5
18/6/2022,7,9.81,9.31,0,-9.31
18/6/2022,8,13.96,5.01,0.01,-5
18/6/2022,9,24.89,1.11,1.79,0.68
18/6/2022,10,25.18,4.6,0.54,-4.06
18/6/2022,11,20.76,2.89,0.84,-2.05
18/6/2022,12,33.98,4.8,1.26,-3.54
18/6/2022,13,26.78,11.29,0.27,-11.02
18/6/2022,14,35.88,19.31,0,-19.31
18/6/2022,15,32.71,19.41,0,-19.41
18/6/2022,16,21.48,12.25,0.06,-12.19
18/6/2022,17,14.74,8.28,0,-8.28
18/6/2022,18,14,11.1,0,-11.1
18/6/2022,19,13.26,14.36,0,-14.36
18/6/2022,20,14.29,15.01,0,-15.01
18/6/2022,21,21.49,18.78,0,-18.78
18/6/2022,22,19.14,22.25,0,-22.25
18/6/2022,23,18.34,16.91,0,-16.91
19/6/2022,1,15.35,16.86,0,-16.86
19/6/2022,2,10.89,14.72,0,-14.72
19/6/2022,3,10.54,12.95,0,-12.95
19/6/2022,4,12.79,11.89,0,-11.89
19/6/2022,5,10.91,11.63,0,-11.63
19/6/2022,6,9.33,11.36,0,-11.36
19/6/2022,7,10.06,8.33,0,-8.33
19/6/2022,8,13.98,3.26,0.05,-3.21
19/6/2022,9,17.43,1.53,0.43,-1.1
19/6/2022,10,25.35,0.03,3.97,3.94
19/6/2022,11,22.36,1.05,3.86,2.81
19/6/2022,12,30.46,0.33,3.09,2.76
19/6/2022,13,30.16,1.2,1.89,0.69
19/6/2022,14,27.12,3.33,1.75,-1.58
19/6/2022,15,25.19,0.7,3.12,2.42
19/6/2022,16,19.3,2.14,0.55,-1.59
19/6/2022,17,15.98,9.22,0,-9.22
19/6/2022,18,12.09,11.92,0,-11.92
19/6/2022,19,13.83,14.29,0,-14.29
19/6/2022,20,13.66,13.34,0,-13.34
19/6/2022,21,11.89,14,0,-14
19/6/2022,22,14.9,13.41,0,-13.41
19/6/2022,23,14.12,13.31,0,-13.31
20/6/2022,1,11.41,13.45,0,-13.45
20/6/2022,2,13.71,12.35,0,-12.35
20/6/2022,3,13.62,11.75,0,-11.75
20/6/2022,4,8.43,11.39,0,-11.39
20/6/2022,5,9.45,10.89,0,-10.89
20/6/2022,6,7.32,11.01,0,-11.01
20/6/2022,7,9.59,8.88,0,-8.88
20/6/2022,8,18.03,5.94,0,-5.94
20/6/2022,9,51.18,17.87,0,-17.87
20/6/2022,10,61.48,36.61,0,-36.61
20/6/2022,11,58.63,36.13,0,-36.13
20/6/2022,12,62.09,39.18,0,-39.18
20/6/2022,13,60.12,35.24,0,-35.24
20/6/2022,14,60.15,37.65,0,-37.65
20/6/2022,15,50.7,38.91,0,-38.91
20/6/2022,16,50.81,36.89,0,-36.89
20/6/2022,17,47.01,45.33,0,-45.33
20/6/2022,18,38.1,42.64,0,-42.64
20/6/2022,19,16.27,27.94,0,-27.94
20/6/2022,20,14.59,14.73,0,-14.73
20/6/2022,21,10.67,12.96,0,-12.96
20/6/2022,22,15.05,12.48,0,-12.48
20/6/2022,23,11.69,13.69,0,-13.69
21/6/2022,1,12.87,11.69,0,-11.69
21/6/2022,2,12.49,11.54,0,-11.54
21/6/2022,3,12.86,11.52,0,-11.52
21/6/2022,4,11.04,11.25,0,-11.25
21/6/2022,5,9.48,10.88,0,-10.88
21/6/2022,6,11.98,10.48,0,-10.48
21/6/2022,7,8.69,8.34,0,-8.34
21/6/2022,8,11.89,7.78,0,-7.78
21/6/2022,9,48,18.04,0.01,-18.03
21/6/2022,10,55.34,35.73,0,-35.73
21/6/2022,11,50.14,33.64,0,-33.64
21/6/2022,12,49.49,24.09,0,-24.09
21/6/2022,13,61.42,26.1,0,-26.1
21/6/2022,14,61.61,15.15,0,-15.15
21/6/2022,15,58.27,50.46,0,-50.46
21/6/2022,16,51.94,40.42,0,-40.42
21/6/2022,17,41.45,37.97,0,-37.97
21/6/2022,18,20.08,26.86,0,-26.86
21/6/2022,19,19.86,17.56,0,-17.56
21/6/2022,20,12.34,15.45,0,-15.45
21/6/2022,21,12.45,13.89,0,-13.89
21/6/2022,22,8.72,13.61,0,-13.61
21/6/2022,23,12.88,10.97,0,-10.97
22/6/2022,1,10.6,11.27,0,-11.27
22/6/2022,2,8.56,11.12,0,-11.12
22/6/2022,3,11.65,10.64,0,-10.64
22/6/2022,4,10.72,9.93,0,-9.93
22/6/2022,5,11.04,9.18,0,-9.18
22/6/2022,6,9.57,9.14,0,-9.14
22/6/2022,7,11,7.15,0,-7.15
22/6/2022,8,17.42,5.7,0,-5.7
22/6/2022,9,64.43,36.09,0,-36.09
22/6/2022,10,67.04,49.88,0,-49.88
22/6/2022,11,80,55.75,0,-55.75
22/6/2022,12,75.22,54.68,0,-54.68
22/6/2022,13,83.96,50.63,0,-50.63
22/6/2022,14,67.66,56.39,0,-56.39
22/6/2022,15,84.1,58.69,0,-58.69
22/6/2022,17,61.41,56.63,0,-56.63
22/6/2022,18,17.33,32.07,0,-32.07
22/6/2022,19,16.03,19.16,0,-19.16
22/6/2022,20,13.36,13.53,0,-13.53
22/6/2022,21,11.99,12.91,0,-12.91
22/6/2022,22,9.69,12.33,0,-12.33
22/6/2022,23,8.68,10.78,0,-10.78
23/6/2022,1,13.78,10.72,0,-10.72
23/6/2022,2,12.57,11.46,0,-11.46
23/6/2022,3,9.9,11.46,0,-11.46
23/6/2022,4,13.26,11.14,0,-11.14
23/6/2022,5,9.9,10.37,0,-10.37
23/6/2022,6,6.15,9.92,0,-9.92
23/6/2022,7,11.45,8.29,0,-8.29
23/6/2022,8,22.44,9.46,0,-9.46
23/6/2022,9,79.31,46.88,0,-46.88
23/6/2022,10,66.56,59.39,0,-59.39
23/6/2022,11,76.92,53.27,0,-53.27
23/6/2022,13,55.78,39.64,0,-39.64
23/6/2022,14,57.38,47.5,0,-47.5
23/6/2022,15,72.09,49.67,0,-49.67
23/6/2022,16,60.62,53.03,0,-53.03
23/6/2022,17,55.76,51.82,0,-51.82
23/6/2022,18,19.79,32.39,0,-32.39
23/6/2022,19,24.91,24.25,0,-24.25
23/6/2022,20,10.19,18,0,-18
23/6/2022,21,14.01,13.89,0,-13.89
23/6/2022,22,10.11,13.55,0,-13.55
23/6/2022,23,12.61,12.98,0,-12.98
24/6/2022,1,14.68,12.07,0,-12.07
24/6/2022,2,14.42,12.09,0,-12.09
24/6/2022,3,9.94,11.58,0,-11.58
24/6/2022,4,12.2,11.2,0,-11.2
24/6/2022,5,10.25,10.21,0,-10.21
24/6/2022,6,9.53,10.06,0,-10.06
24/6/2022,7,15.17,9.42,0,-9.42
24/6/2022,8,19.51,9.94,0,-9.94
24/6/2022,9,56.38,24.14,0,-24.14
24/6/2022,10,60.19,42.86,0,-42.86
24/6/2022,11,55.92,41.18,0,-41.18
24/6/2022,12,77.64,46.18,0,-46.18
24/6/2022,13,57.84,46.61,0,-46.61
24/6/2022,14,62.77,56.26,0,-56.26
24/6/2022,15,56.79,46.8,0,-46.8
24/6/2022,16,49.13,43.36,0,-43.36
24/6/2022,17,41.78,38.09,0,-38.09
24/6/2022,18,22.07,22.72,0,-22.72
24/6/2022,19,13.86,20.72,0,-20.72
24/6/2022,20,12.98,13.69,0,-13.69
24/6/2022,21,12.48,11.76,0,-11.76
24/6/2022,22,13.62,10.64,0,-10.64
24/6/2022,23,9.44,9.92,0,-9.92
25/6/2022,1,9.13,10.82,0,-10.82
25/6/2022,2,12.24,10.1,0,-10.1
25/6/2022,3,7.5,9.9,0,-9.9
25/6/2022,4,10.59,9.39,0,-9.39
25/6/2022,5,5.59,9.29,0,-9.29
25/6/2022,6,8.51,8.93,0,-8.93
25/6/2022,7,8.58,9.24,0,-9.24
25/6/2022,8,6.97,6.11,0,-6.11
25/6/2022,9,11.42,1.54,0.89,-0.65
25/6/2022,10,27.95,0,8.05,8.05
25/6/2022,11,38.16,1.71,6.1,4.39
25/6/2022,12,34.46,1.34,9.95,8.61
25/6/2022,13,29.87,0.31,8.95,8.64
25/6/2022,14,29.57,0,8.62,8.62
25/6/2022,15,20.15,0.19,6.12,5.93
25/6/2022,16,15.9,2.08,1.6,-0.48
25/6/2022,17,14.29,9.11,0,-9.11
25/6/2022,18,17.66,13.01,0,-13.01
25/6/2022,22,15.55,14.91,0,-14.91
26/6/2022,1,9.31,12.28,0,-12.28
26/6/2022,2,9.11,10.31,0,-10.31
26/6/2022,3,8.67,10.25,0,-10.25
26/6/2022,4,10.97,10.02,0,-10.02
26/6/2022,5,9.5,9.14,0,-9.14
26/6/2022,6,9.03,9.55,0,-9.55
26/6/2022,7,8.05,7.12,0,-7.12
26/6/2022,8,12.4,2.22,0.85,-1.37
26/6/2022,9,14.49,2.83,0.39,-2.44
26/6/2022,10,12.61,1.25,3.37,2.12
26/6/2022,11,39.87,1.01,6.3,5.29
26/6/2022,12,14.51,2.46,7.97,5.51
26/6/2022,14,36.49,2.32,5.16,2.84
26/6/2022,15,20.4,0.71,3.3,2.59
26/6/2022,16,12.84,2.78,1.03,-1.75
26/6/2022,17,11.83,2.44,0.31,-2.13
26/6/2022,18,12.86,7.17,0,-7.17
26/6/2022,19,15.96,12,0,-12
26/6/2022,20,15.21,13.48,0,-13.48
26/6/2022,21,13.7,12.89,0,-12.89
26/6/2022,22,10.04,12.47,0,-12.47
26/6/2022,23,12.92,12.64,0,-12.64
27/6/2022,1,13.58,11.17,0,-11.17
27/6/2022,2,9.02,11.34,0,-11.34
27/6/2022,3,9.07,11.07,0,-11.07
27/6/2022,4,10.09,11.03,0,-11.03
27/6/2022,5,13.61,11.36,0,-11.36
27/6/2022,6,11.87,10.94,0,-10.94
27/6/2022,7,7.15,7.7,0,-7.7
27/6/2022,8,11.18,5.86,0,-5.86
27/6/2022,9,44.89,19.01,0.03,-18.98
27/6/2022,10,49.27,42.41,0,-42.41
27/6/2022,11,62.84,39.56,0,-39.56
27/6/2022,12,66.68,34.47,0,-34.47
27/6/2022,13,63.73,35.03,0,-35.03
27/6/2022,14,63.95,36.41,0,-36.41
27/6/2022,15,57.3,38.83,0,-38.83
27/6/2022,17,56.35,43.34,0,-43.34
27/6/2022,18,26.5,41.25,0,-41.25
27/6/2022,19,16.58,24.11,0,-24.11
27/6/2022,20,13.61,14.02,0,-14.02
27/6/2022,21,14.26,13.05,0,-13.05
27/6/2022,22,13.44,12.64,0,-12.64
27/6/2022,23,12.06,12.07,0,-12.07
28/6/2022,1,12.48,11.51,0,-11.51
28/6/2022,2,13.45,11.49,0,-11.49
28/6/2022,3,10.72,10.33,0,-10.33
28/6/2022,4,8.09,9.92,0,-9.92
28/6/2022,5,8.83,9.75,0,-9.75
28/6/2022,6,9.78,8.97,0,-8.97
28/6/2022,7,10.75,6.65,0,-6.65
28/6/2022,8,10.66,5.67,0.01,-5.66
28/6/2022,9,52.17,23.66,0,-23.66
28/6/2022,10,62.2,37.13,0,-37.13
28/6/2022,11,57.59,43.21,0,-43.21
28/6/2022,13,53.57,41.31,0,-41.31
28/6/2022,14,56.02,41.89,0,-41.89
28/6/2022,16,57.33,39.61,0,-39.61
28/6/2022,17,41.07,37.89,0,-37.89
28/6/2022,18,18.52,22.09,0,-22.09
28/6/2022,19,10.41,12.88,0,-12.88
28/6/2022,20,9.02,12.67,0,-12.67
28/6/2022,21,12.66,11.93,0,-11.93
28/6/2022,22,9.31,11.41,0,-11.41
28/6/2022,23,11.59,11.2,0,-11.2
29/6/2022,1,7.68,9.99,0,-9.99
29/6/2022,2,11.64,9.68,0,-9.68
29/6/2022,3,10.8,9.53,0,-9.53
29/6/2022,4,11.43,9.16,0,-9.16
29/6/2022,5,10.13,8.92,0,-8.92
29/6/2022,7,8.32,6.86,0,-6.86
29/6/2022,8,10.13,5,0,-5
29/6/2022,9,42.84,22.85,0,-22.85
29/6/2022,10,56.91,37.06,0,-37.06
29/6/2022,11,42.45,30.45,0,-30.45
29/6/2022,12,56.29,24.92,0,-24.92
29/6/2022,13,65.68,34.8,0,-34.8
29/6/2022,14,69.45,48.02,0,-48.02
29/6/2022,15,71.07,55.42,0,-55.42
29/6/2022,16,64.53,45.06,0,-45.06
30/6/2022,22,56.76,0,0,0
30/6/2022,23,56.76,0,0,0
