date,hour,load_kW,demand(kWh),supply(kWh),Wind,Condition,humidity(%),temperature(°C),dew_point(°C),time_idx,group,wind_direction,weather_condition,hour_group,holiday,weekend,workday
2022-01-17,14,43.87,24.09,0.0,SW,Fair,38.0,32.22,16.11,238,a,14,0.0,1,1,1,1
2022-01-17,15,34.98,27.25,0.0,SW,Fair,38.0,32.22,16.11,239,a,14,0.0,1,1,1,1
2022-01-17,16,25.5,20.37,0.0,S,Fair,38.0,32.22,16.11,240,a,17,0.0,1,1,1,1
2022-01-17,17,34.3,21.21,0.0,SSW,Fair,40.0,31.11,16.11,241,a,16,0.0,1,1,1,1
2022-01-17,18,2.3,28.03,0.0,VAR,Fair,48.0,30.0,17.78,242,a,0,0.0,1,1,1,1
2022-01-17,19,10.36,15.46,0.0,VAR,Fair,58.0,27.22,17.78,243,a,0,0.0,1,1,1,1
2022-01-17,20,4.31,9.37,0.0,NW,Fair,65.0,26.11,18.89,244,a,11,0.0,1,1,1,1
2022-01-18,6,5.8,6.2,0.0,NW,Fair,100.0,21.11,21.11,245,a,11,0.0,0,1,1,1
2022-01-18,7,0.0,5.56,0.0,VAR,Fair,94.0,22.22,21.11,246,a,0,0.0,0,1,1,1
2022-01-18,8,7.17,5.63,0.0,VAR,Fair,88.0,22.78,21.11,247,a,0,0.0,0,1,1,1
2022-01-18,9,16.63,8.71,0.0,VAR,Fair,69.0,26.11,20.0,248,a,0,0.0,0,1,1,1
2022-01-18,10,26.14,9.95,0.03,S,Fair,58.0,27.78,18.89,249,a,17,0.0,0,1,1,1
2022-01-18,11,28.41,12.65,0.0,SSE,Fair,55.0,28.89,18.89,250,a,13,0.0,0,1,1,1
2022-01-18,12,28.94,13.14,0.0,SW,Fair,51.0,28.89,17.78,251,a,14,0.0,0,1,1,1
2022-01-18,13,32.64,11.85,0.0,SW,Fair,51.0,30.0,18.89,252,a,14,0.0,1,1,1,1
2022-01-18,14,29.95,14.56,0.0,SW,Fair,46.0,31.11,17.78,253,a,14,0.0,1,1,1,1
2022-01-18,15,34.37,20.89,0.0,S,Fair,46.0,31.11,17.78,254,a,17,0.0,1,1,1,1
2022-01-18,16,31.63,25.28,0.0,SW,Fair,46.0,31.11,17.78,255,a,14,0.0,1,1,1,1
2022-01-18,17,31.81,24.83,0.0,VAR,Fair,46.0,31.11,17.78,256,a,0,0.0,1,1,1,1
2022-01-18,18,0.0,21.43,0.0,ENE,Fair,58.0,27.78,18.89,257,a,2,0.0,1,1,1,1
2022-01-18,19,9.92,16.66,0.0,VAR,Fair,69.0,26.11,20.0,258,a,0,0.0,1,1,1,1
2022-01-18,20,10.09,9.11,0.0,VAR,Fair,74.0,25.0,20.0,259,a,0,0.0,1,1,1,1
2022-01-19,6,6.88,5.88,0.0,VAR,Fair,94.0,18.89,17.78,260,a,0,0.0,0,1,1,1
2022-01-19,7,2.77,5.42,0.0,VAR,Fair,69.0,22.22,16.11,261,a,0,0.0,0,1,1,1
2022-01-19,8,6.89,4.38,0.0,VAR,Fair,61.0,23.89,16.11,262,a,0,0.0,0,1,1,1
2022-01-19,9,24.43,11.53,0.0,SE,Fair,65.0,23.89,17.22,263,a,4,0.0,0,1,1,1
2022-01-19,10,22.2,10.95,0.02,SSE,Fair,57.0,26.11,17.22,264,a,13,0.0,0,1,1,1
2022-01-19,11,31.97,7.99,0.04,VAR,Fair,54.0,27.22,17.22,265,a,0,0.0,0,1,1,1
2022-01-19,12,32.29,8.18,0.05,W,Fair,51.0,27.78,17.22,266,a,7,0.0,0,1,1,1
2022-01-19,13,24.11,5.26,0.06,W,Fair,48.0,28.89,17.22,267,a,7,0.0,1,1,1,1
2022-01-19,14,34.53,8.82,0.01,VAR,Fair,48.0,30.0,17.78,268,a,0,0.0,1,1,1,1
2022-01-19,15,34.15,15.55,0.0,W,Fair,45.0,30.0,17.22,269,a,7,0.0,1,1,1,1
2022-01-19,16,25.63,21.54,0.0,W,Fair,45.0,30.0,17.22,270,a,7,0.0,1,1,1,1
2022-01-19,17,16.85,22.26,0.0,SW,Fair,45.0,30.0,17.22,271,a,14,0.0,1,1,1,1
2022-01-19,18,0.0,12.53,0.0,SSE,Fair,54.0,27.22,17.22,272,a,13,0.0,1,1,1,1
2022-01-20,11,34.36,12.12,0.0,WNW,Fair,48.0,27.78,16.11,273,a,5,0.0,0,1,1,1
2022-01-20,12,35.0,15.59,0.0,VAR,Fair,48.0,28.89,17.22,274,a,0,0.0,0,1,1,1
2022-01-20,13,38.9,16.24,0.0,VAR,Fair,51.0,28.89,17.78,275,a,0,0.0,1,1,1,1
2022-01-20,14,40.13,19.03,0.0,SSW,Fair,48.0,30.0,17.78,276,a,16,0.0,1,1,1,1
2022-01-24,8,6.62,3.24,0.0,VAR,Fair,83.0,20.0,17.22,277,a,0,0.0,0,1,1,1
2022-01-24,9,19.9,7.01,0.06,E,Fair,69.0,22.78,17.22,278,a,12,0.0,0,1,1,1
2022-01-24,10,22.41,5.5,0.09,S,Fair,61.0,26.11,17.78,279,a,17,0.0,0,1,1,1
2022-01-25,6,4.83,6.54,0.0,N,Fair,78.0,21.11,17.22,280,a,10,0.0,0,1,1,1
2022-01-25,8,8.89,4.9,0.0,VAR,Fair,73.0,22.78,17.78,281,a,0,0.0,0,1,1,1
2022-01-25,9,25.36,4.47,0.11,VAR,Fair,65.0,25.0,17.78,282,a,0,0.0,0,1,1,1
2022-01-25,10,36.26,13.17,0.0,E,Fair,57.0,26.11,17.22,283,a,12,0.0,0,1,1,1
2022-01-25,11,32.72,11.06,0.0,VAR,Fair,48.0,28.89,17.22,284,a,0,0.0,0,1,1,1
2022-01-25,16,39.56,14.98,0.0,SSW,Fair,33.0,32.22,13.89,285,a,16,0.0,1,1,1,1
2022-01-25,17,34.84,32.64,0.0,SE,Fair,36.0,32.22,15.0,286,a,4,0.0,1,1,1,1
2022-01-25,18,19.13,19.38,0.0,SE,Fair,45.0,28.89,16.11,287,a,4,0.0,1,1,1,1
2022-01-25,19,19.86,17.48,0.0,CALM,Fair,61.0,26.11,17.78,288,a,9,0.0,1,1,1,1
2022-01-25,20,13.03,10.92,0.0,VAR,Fair,61.0,25.0,17.22,289,a,0,0.0,1,1,1,1
2022-01-26,6,5.18,5.4,0.0,NE,Fair,88.0,18.89,17.22,290,a,3,0.0,0,1,1,1
2022-01-26,7,3.66,4.79,0.0,VAR,Fair,83.0,20.0,17.22,291,a,0,0.0,0,1,1,1
2022-01-26,8,5.72,4.23,0.03,VAR,Fair,69.0,22.78,17.22,292,a,0,0.0,0,1,1,1
2022-01-26,9,22.48,6.46,0.11,N,Fair,61.0,25.0,17.22,293,a,10,0.0,0,1,1,1
2022-01-26,10,25.74,11.95,0.0,VAR,Fair,54.0,27.22,17.22,294,a,0,0.0,0,1,1,1
2022-01-26,11,33.31,9.76,0.0,VAR,Fair,40.0,30.0,15.0,295,a,0,0.0,0,1,1,1
2022-01-26,12,34.43,10.39,0.0,VAR,Fair,36.0,32.22,15.0,296,a,0,0.0,0,1,1,1
2022-01-26,13,36.67,9.95,0.0,VAR,Fair,34.0,32.78,15.0,297,a,0,0.0,1,1,1,1
2022-01-26,14,46.3,25.93,0.0,VAR,Fair,34.0,32.78,15.0,298,a,0,0.0,1,1,1,1
2022-01-26,15,47.91,31.72,0.0,S,Fair,26.0,33.89,12.22,299,a,17,0.0,1,1,1,1
2022-01-26,16,51.86,33.17,0.0,SSE,Fair,28.0,32.78,12.22,300,a,13,0.0,1,1,1,1
2022-01-26,17,18.6,31.68,0.0,ESE,Fair,31.0,32.22,12.78,301,a,1,0.0,1,1,1,1
2022-01-26,18,14.11,16.42,0.0,N,Fair,35.0,31.11,13.89,302,a,10,0.0,1,1,1,1
2022-01-26,19,10.22,14.19,0.0,CALM,Fair,51.0,27.22,16.11,303,a,9,0.0,1,1,1,1
2022-01-26,20,6.93,11.23,0.0,NW,Fair,51.0,26.11,15.0,304,a,11,0.0,1,1,1,1
2022-01-27,6,6.11,5.22,0.0,NNW,Fair,73.0,21.11,16.11,305,a,8,0.0,0,1,1,1
2022-01-27,7,2.13,5.1,0.0,E,Fair,83.0,20.0,17.22,306,a,12,0.0,0,1,1,1
2022-01-27,8,6.32,5.0,0.0,VAR,Fair,78.0,22.22,17.78,307,a,0,0.0,0,1,1,1
2022-01-27,9,18.9,5.5,0.01,VAR,Fair,61.0,25.0,17.22,308,a,0,0.0,0,1,1,1
2022-01-27,10,39.68,15.71,0.0,ESE,Fair,51.0,27.22,16.11,309,a,1,0.0,0,1,1,1
2022-01-27,11,44.24,20.68,0.0,VAR,Fair,40.0,30.0,15.0,310,a,0,0.0,0,1,1,1
2022-01-27,12,39.95,13.56,0.0,VAR,Fair,35.0,31.11,13.89,311,a,0,0.0,0,1,1,1
2022-01-27,13,32.83,11.71,0.01,W,Fair,34.0,32.78,15.0,312,a,7,0.0,1,1,1,1
2022-01-27,14,50.56,20.62,0.0,VAR,Fair,36.0,32.78,16.11,313,a,0,0.0,1,1,1,1
2022-01-27,15,54.4,28.32,0.0,ESE,Fair,34.0,32.78,15.0,314,a,1,0.0,1,1,1,1
2022-01-27,16,55.36,34.85,0.0,SE,Fair,38.0,32.78,17.22,315,a,4,0.0,1,1,1,1
2022-01-27,17,23.04,32.71,0.0,VAR,Fair,36.0,32.78,16.11,316,a,0,0.0,1,1,1,1
2022-01-27,18,17.73,21.34,0.0,VAR,Fair,45.0,30.0,17.22,317,a,0,0.0,1,1,1,1
2022-01-27,19,9.87,17.36,0.0,WNW,Fair,54.0,27.78,17.78,318,a,5,0.0,1,1,1,1
2022-01-27,20,12.54,10.19,0.0,VAR,Fair,65.0,26.11,18.89,319,a,0,0.0,1,1,1,1
2022-01-28,6,8.15,5.5,0.0,CALM,Fair,83.0,21.11,17.78,320,a,9,0.0,0,1,1,1
2022-01-28,7,6.16,5.0,0.0,VAR,Fair,83.0,21.11,17.78,321,a,0,0.0,0,1,1,1
2022-01-28,8,9.85,4.85,0.0,SSE,Fair,83.0,22.22,18.89,322,a,13,0.0,0,1,1,1
2022-01-28,9,19.72,4.11,0.0,VAR,Fair,69.0,25.0,18.89,323,a,0,0.0,0,1,1,1
2022-01-28,10,17.77,9.43,0.03,VAR,Fair,51.0,27.78,17.22,324,a,0,0.0,0,1,1,1
2022-01-28,11,29.84,5.77,0.37,VAR,Fair,40.0,30.0,15.0,325,a,0,0.0,0,1,1,1
2022-01-28,12,24.98,8.54,0.17,VAR,Fair,38.0,32.22,16.11,326,a,0,0.0,0,1,1,1
2022-01-28,13,27.1,8.94,0.0,W,Fair,38.0,32.22,16.11,327,a,7,0.0,1,1,1,1
2022-01-28,14,33.15,12.29,0.0,W,Fair,36.0,32.78,16.11,328,a,7,0.0,1,1,1,1
2022-01-28,15,32.64,14.87,0.0,W,Fair,34.0,32.78,15.0,329,a,7,0.0,1,1,1,1
2022-01-28,16,30.05,21.45,0.0,VAR,Fair,34.0,32.78,15.0,330,a,0,0.0,1,1,1,1
2022-01-28,17,28.29,31.53,0.0,S,Fair,34.0,32.78,15.0,331,a,17,0.0,1,1,1,1
2022-01-28,18,12.16,17.68,0.0,ESE,Fair,48.0,30.0,17.78,332,a,1,0.0,1,1,1,1
2022-01-28,19,13.77,12.5,0.0,SE,Fair,58.0,27.78,18.89,333,a,4,0.0,1,1,1,1
2022-01-28,20,5.66,10.9,0.0,S,Fair,69.0,26.11,20.0,334,a,17,0.0,1,1,1,1
2022-01-29,8,5.4,4.74,0.0,CALM,Fair,83.0,22.22,18.89,335,a,9,0.0,0,1,0,0
2022-01-29,9,13.11,1.17,0.63,CALM,Fair,65.0,26.11,18.89,336,a,9,0.0,0,1,0,0
2022-01-29,10,26.61,0.0,5.03,ESE,Fair,48.0,27.78,16.11,337,a,1,0.0,0,1,0,0
2022-01-29,11,33.88,0.0,7.77,VAR,Fair,43.0,30.0,16.11,338,a,0,0.0,0,1,0,0
2022-01-29,12,31.95,0.0,9.77,VAR,Fair,38.0,31.11,15.0,339,a,0,0.0,0,1,0,0
2022-01-29,13,30.04,0.0,10.37,VAR,Fair,36.0,32.22,15.0,340,a,0,0.0,1,1,0,0
2022-01-29,14,25.75,0.0,8.42,WNW,Fair,31.0,32.78,13.89,341,a,5,0.0,1,1,0,0
2022-01-29,15,24.01,0.0,7.7,WNW,Fair,34.0,32.78,15.0,342,a,5,0.0,1,1,0,0
2022-01-29,16,14.15,0.99,3.06,W,Fair,34.0,32.78,15.0,343,a,7,0.0,1,1,0,0
2022-01-29,17,15.66,4.78,0.09,SSW,Fair,34.0,32.78,15.0,344,a,16,0.0,1,1,0,0
2022-01-29,18,14.64,11.09,0.0,SE,Fair,45.0,30.0,17.22,345,a,4,0.0,1,1,0,0
2022-01-29,19,13.48,13.38,0.0,E,Fair,58.0,27.78,18.89,346,a,12,0.0,1,1,0,0
2022-01-29,20,15.76,14.07,0.0,WNW,Fair,61.0,27.22,18.89,347,a,5,0.0,1,1,0,0
2022-01-30,6,8.3,11.04,0.0,ENE,Fair,94.0,20.0,18.89,348,a,2,0.0,0,1,0,0
2022-01-30,7,3.1,5.26,0.0,ESE,Fair,88.0,20.0,17.78,349,a,1,0.0,0,1,0,0
2022-01-30,8,5.18,3.53,0.07,E,Fair,88.0,22.22,20.0,350,a,12,0.0,0,1,0,0
2022-01-30,9,21.7,0.14,2.77,SE,Fair,69.0,25.0,18.89,351,a,4,0.0,0,1,0,0
2022-01-30,10,32.26,0.0,8.73,S,Fair,51.0,27.78,17.22,352,a,17,0.0,0,1,0,0
2022-01-30,11,32.77,0.0,13.04,S,Fair,48.0,28.89,17.22,353,a,17,0.0,0,1,0,0
2022-01-30,12,31.54,0.0,12.61,S,Fair,40.0,30.0,15.0,354,a,17,0.0,0,1,0,0
2022-01-30,13,32.37,0.0,11.63,S,Fair,38.0,31.11,15.0,355,a,17,0.0,1,1,0,0
2022-01-30,14,23.59,2.91,1.35,SSW,Fair,33.0,32.22,13.89,356,a,16,0.0,1,1,0,0
2022-01-30,15,23.94,5.77,0.06,SSE,Fair,36.0,32.22,15.0,357,a,13,0.0,1,1,0,0
2022-01-30,16,19.54,10.86,0.0,SSE,Fair,29.0,32.78,12.78,358,a,13,0.0,1,1,0,0
2022-01-30,17,8.02,8.91,0.0,SE,Fair,26.0,32.78,11.11,359,a,4,0.0,1,1,0,0
2022-01-30,18,13.12,8.61,0.0,SE,Fair,35.0,31.11,13.89,360,a,4,0.0,1,1,0,0
2022-01-30,19,12.35,10.89,0.0,WNW,Fair,51.0,27.22,16.11,361,a,5,0.0,1,1,0,0
2022-01-30,20,7.42,9.57,0.0,CALM,Fair,57.0,26.11,17.22,362,a,9,0.0,1,1,0,0
2022-01-31,6,5.71,5.54,0.0,ENE,Fair,88.0,17.78,16.11,363,a,2,0.0,0,1,1,1
2022-01-31,7,8.69,5.25,0.0,VAR,Fair,88.0,17.78,16.11,364,a,0,0.0,0,1,1,1
2022-01-31,8,4.55,5.62,0.0,VAR,Fair,78.0,21.11,17.22,365,a,0,0.0,0,1,1,1
2022-01-31,9,12.72,2.44,0.11,VAR,Fair,54.0,26.11,16.11,366,a,0,0.0,0,1,1,1
2022-01-31,10,31.0,13.02,0.0,VAR,Fair,39.0,27.78,12.78,367,a,0,0.0,0,1,1,1
2022-01-31,11,31.81,7.99,0.01,VAR,Fair,31.0,30.0,11.11,368,a,0,0.0,0,1,1,1
2022-01-31,12,24.19,7.44,0.0,VAR,Fair,33.0,31.11,12.78,369,a,0,0.0,0,1,1,1
2022-01-31,13,55.88,24.45,0.0,VAR,Fair,38.0,31.11,15.0,370,a,0,0.0,1,1,1,1
2022-01-31,14,49.27,21.72,0.0,SSE,Fair,38.0,32.22,16.11,371,a,13,0.0,1,1,1,1
2022-01-31,15,55.7,31.94,0.0,SSW,Fair,38.0,32.22,16.11,372,a,16,0.0,1,1,1,1
2022-01-31,16,41.73,27.85,0.0,SSE,Fair,31.0,32.22,12.78,373,a,13,0.0,1,1,1,1
2022-01-31,17,41.98,31.2,0.0,S,Fair,27.0,32.22,11.11,374,a,17,0.0,1,1,1,1
2022-01-31,18,28.78,25.15,0.0,SSE,Fair,37.0,30.0,13.89,375,a,13,0.0,1,1,1,1
2022-01-31,19,14.15,17.05,0.0,E,Fair,51.0,26.11,15.0,376,a,12,0.0,1,1,1,1
2022-01-31,20,13.4,11.56,0.0,CALM,Fair,57.0,23.89,15.0,377,a,9,0.0,1,1,1,1
2022-01-02,6,4.55,5.57,0.0,VAR,Fair,88.0,17.78,16.11,378,a,0,0.0,0,1,0,0
2022-01-02,10,37.7,26.54,0.0,S,Mostly Cloudy,79.0,27.22,22.78,379,a,17,4.0,0,1,0,0
2022-01-02,11,50.5,26.85,0.0,S,Mostly Cloudy,70.0,27.78,22.22,380,a,17,4.0,0,1,0,0
2022-01-02,12,49.66,30.09,0.0,S,Mostly Cloudy,62.0,30.0,22.22,381,a,17,4.0,0,1,0,0
2022-01-02,13,55.78,24.76,0.0,VAR,Mostly Cloudy,58.0,30.0,21.11,382,a,0,4.0,1,1,0,0
2022-01-02,14,52.48,28.63,0.0,SSE,Fair,52.0,31.11,20.0,383,a,13,0.0,1,1,0,0
2022-01-02,15,52.72,31.72,0.0,S,Fair,43.0,32.22,17.78,384,a,17,0.0,1,1,0,0
2022-01-02,16,46.53,34.62,0.0,SSE,Fair,46.0,32.22,18.89,385,a,13,0.0,1,1,0,0
2022-01-02,17,46.02,39.85,0.0,SE,Fair,46.0,32.22,18.89,386,a,4,0.0,1,1,0,0
2022-01-02,18,31.33,33.73,0.0,SE,Fair,51.0,30.0,18.89,387,a,4,0.0,1,1,0,0
2022-01-02,19,12.94,22.3,0.0,ESE,Fair,58.0,28.89,20.0,388,a,1,0.0,1,1,0,0
2022-01-02,20,8.51,12.36,0.0,ESE,Fair,61.0,27.22,18.89,389,a,1,0.0,1,1,0,0
2022-02-02,6,5.56,15.37,0.0,SE,Fair,94.0,22.78,22.22,390,a,4,0.0,0,1,1,1
2022-02-02,7,5.04,5.39,0.0,SSE,Mostly Cloudy,89.0,23.89,22.22,391,a,13,4.0,0,1,1,1
2022-02-02,8,7.82,5.81,0.0,SE,Mostly Cloudy,89.0,25.0,22.78,392,a,4,4.0,0,1,1,1
2022-02-02,9,21.95,5.11,0.02,SSE,Mostly Cloudy,79.0,27.22,22.78,393,a,13,4.0,0,1,1,1
2022-02-02,10,31.39,15.86,0.0,S,Mostly Cloudy,79.0,27.22,22.78,394,a,17,4.0,0,1,1,1
2022-02-02,11,28.39,25.55,0.01,W,Mostly Cloudy,70.0,28.89,22.78,395,a,7,4.0,0,1,1,1
2022-02-02,12,28.66,11.45,0.0,VAR,Fair,62.0,30.0,22.22,396,a,0,0.0,0,1,1,1
2022-02-02,13,32.37,7.75,0.05,VAR,Fair,55.0,31.11,21.11,397,a,0,0.0,1,1,1,1
2022-02-02,14,31.94,9.36,0.0,VAR,Fair,49.0,32.22,20.0,398,a,0,0.0,1,1,1,1
2022-02-02,15,37.57,14.25,0.0,SSW,Fair,46.0,32.22,18.89,399,a,16,0.0,1,1,1,1
2022-02-02,16,43.37,20.05,0.0,SW,Fair,43.0,32.22,17.78,400,a,14,0.0,1,1,1,1
2022-02-02,17,21.07,52.12,0.0,VAR,Fair,46.0,32.22,18.89,401,a,0,0.0,1,1,1,1
2022-02-02,18,16.72,14.32,0.0,E,Fair,55.0,30.0,20.0,402,a,12,0.0,1,1,1,1
2022-02-02,19,13.31,13.68,0.0,ESE,Fair,66.0,27.78,21.11,403,a,1,0.0,1,1,1,1
2022-02-02,20,13.86,12.62,0.0,E,Fair,70.0,27.22,21.11,404,a,12,0.0,1,1,1,1
2022-03-02,6,6.01,7.17,0.0,ESE,Fair,89.0,23.89,22.22,405,a,1,0.0,0,1,1,1
2022-03-02,7,7.49,7.16,0.0,CALM,Mostly Cloudy,89.0,23.89,22.22,406,a,9,4.0,0,1,1,1
2022-03-02,8,5.38,6.5,0.0,E,Mostly Cloudy,83.0,25.0,22.22,407,a,12,4.0,0,1,1,1
2022-03-02,9,13.14,6.89,0.0,SE,Mostly Cloudy,79.0,27.22,22.78,408,a,4,4.0,0,1,1,1
2022-03-02,10,20.3,14.16,0.0,SSE,Mostly Cloudy,70.0,28.89,22.78,409,a,13,4.0,0,1,1,1
2022-03-02,11,38.95,19.78,0.0,SSE,Mostly Cloudy,70.0,28.89,22.78,410,a,13,4.0,0,1,1,1
2022-03-02,12,33.56,17.79,0.0,S,Mostly Cloudy,66.0,30.0,22.78,411,a,17,4.0,0,1,1,1
2022-03-02,13,41.11,17.29,0.02,VAR,Partly Cloudy,58.0,31.11,22.22,412,a,0,5.0,1,1,1,1
2022-03-02,14,31.6,18.3,0.0,S,Partly Cloudy,55.0,32.22,22.22,413,a,17,5.0,1,1,1,1
2022-03-02,15,47.35,19.27,0.0,SSW,Fair,52.0,32.78,22.22,414,a,16,0.0,1,1,1,1
2022-03-02,16,44.28,23.82,0.0,SSW,Fair,49.0,32.78,21.11,415,a,16,0.0,1,1,1,1
2022-03-02,17,40.41,27.15,0.0,S,Fair,49.0,32.78,21.11,416,a,17,0.0,1,1,1,1
2022-03-02,18,37.99,27.23,0.0,SE,Fair,55.0,31.11,21.11,417,a,4,0.0,1,1,1,1
2022-03-02,19,34.52,30.49,0.0,CALM,Fair,66.0,28.89,22.22,418,a,9,0.0,1,1,1,1
2022-03-02,20,16.75,20.84,0.0,CALM,Fair,74.0,27.78,22.78,419,a,9,0.0,1,1,1,1
2022-04-02,6,7.64,6.69,0.0,ESE,Fair,100.0,22.78,22.78,420,a,1,0.0,0,1,0,0
2022-04-02,7,6.83,6.66,0.0,VAR,Partly Cloudy,100.0,22.78,22.78,421,a,0,5.0,0,1,0,0
2022-04-02,8,8.63,28.64,0.0,CALM,Mostly Cloudy,89.0,25.0,22.78,422,a,9,4.0,0,1,0,0
2022-04-02,9,31.77,17.41,0.0,VAR,Mostly Cloudy,79.0,27.22,22.78,423,a,0,4.0,0,1,0,0
2022-04-02,10,35.01,23.82,0.0,SSE,Mostly Cloudy,70.0,27.78,22.22,424,a,13,4.0,0,1,0,0
2022-04-02,11,38.52,20.91,0.0,NNW,Fair,66.0,28.89,22.22,425,a,8,0.0,0,1,0,0
2022-04-02,12,39.74,17.25,0.0,VAR,Mostly Cloudy,55.0,31.11,21.11,426,a,0,4.0,0,1,0,0
2022-04-02,13,49.64,16.66,0.0,WNW,Partly Cloudy,58.0,31.11,22.22,427,a,5,5.0,1,1,0,0
2022-04-02,14,39.86,27.47,0.0,SSE,Fair,52.0,32.22,21.11,428,a,13,0.0,1,1,0,0
2022-04-02,15,56.88,24.25,0.0,SSW,Fair,52.0,32.22,21.11,429,a,16,0.0,1,1,0,0
2022-04-02,16,55.52,30.89,0.0,SSW,Fair,55.0,32.22,22.22,430,a,16,0.0,1,1,0,0
2022-04-02,17,42.79,28.21,0.0,S,Fair,52.0,32.22,21.11,431,a,17,0.0,1,1,0,0
2022-04-02,18,40.04,29.51,0.0,ENE,Fair,70.0,27.22,21.11,432,a,2,0.0,1,1,0,0
2022-04-02,19,42.07,32.02,0.0,E,Fair,69.0,26.11,20.0,433,a,12,0.0,1,1,0,0
2022-04-02,20,18.55,19.93,0.0,VAR,Fair,74.0,26.11,21.11,434,a,0,0.0,1,1,0,0
2022-05-02,6,4.29,6.34,0.0,NNW,Light Rain,94.0,22.78,22.22,435,a,8,6.0,0,1,1,1
2022-05-02,7,3.83,6.12,0.0,VAR,Mostly Cloudy,100.0,22.22,22.22,436,a,0,4.0,0,1,1,1
2022-05-02,8,6.2,5.35,0.0,VAR,Light Rain,100.0,22.22,22.22,437,a,0,6.0,0,1,1,1
2022-05-02,9,9.54,5.78,0.0,N,Light Drizzle,94.0,22.78,22.22,438,a,10,7.0,0,1,1,1
2022-05-02,10,6.75,5.36,0.0,N,Mostly Cloudy,94.0,22.78,22.22,439,a,10,4.0,0,1,1,1
2022-05-02,11,5.63,5.08,0.0,VAR,Mostly Cloudy,89.0,23.89,22.22,440,a,0,4.0,0,1,1,1
2022-05-02,12,5.83,4.92,0.0,VAR,Fair,74.0,26.11,21.11,441,a,0,0.0,0,1,1,1
2022-05-02,13,10.64,4.83,0.0,N,Mostly Cloudy,65.0,26.11,18.89,442,a,10,4.0,1,1,1,1
2022-05-02,14,10.76,5.14,0.0,VAR,Mostly Cloudy,69.0,26.11,20.0,443,a,0,4.0,1,1,1,1
2022-05-02,15,8.67,3.81,0.05,E,Mostly Cloudy,65.0,26.11,18.89,444,a,12,4.0,1,1,1,1
2022-05-02,16,25.43,1.09,1.82,ENE,Mostly Cloudy,61.0,26.11,17.78,445,a,2,4.0,1,1,1,1
2022-05-02,17,14.3,0.01,8.04,ENE,Fair,65.0,26.11,18.89,446,a,2,0.0,1,1,1,1
2022-05-02,18,7.35,4.27,0.29,VAR,Fair,78.0,25.0,21.11,447,a,0,0.0,1,1,1,1
2022-05-02,19,12.04,6.07,0.0,VAR,Fair,89.0,23.89,22.22,448,a,0,0.0,1,1,1,1
2022-05-02,20,20.91,8.22,0.0,NW,Fair,88.0,22.78,21.11,449,a,11,0.0,1,1,1,1
2022-06-02,6,9.7,6.19,0.0,VAR,Fair,100.0,20.0,20.0,450,a,0,0.0,0,1,1,1
2022-06-02,7,8.25,6.27,0.0,NW,Fair,100.0,20.0,20.0,451,a,11,0.0,0,1,1,1
2022-06-02,8,7.38,6.3,0.0,NNW,Fair,88.0,21.11,18.89,452,a,8,0.0,0,1,1,1
2022-06-02,9,2.76,41.76,0.0,VAR,Fair,88.0,21.11,18.89,453,a,0,0.0,0,1,1,1
2022-06-02,10,8.53,3.41,0.0,VAR,Mostly Cloudy,88.0,22.22,20.0,454,a,0,4.0,0,1,1,1
2022-06-02,11,33.33,1.62,1.11,SSW,Fair,69.0,25.0,18.89,455,a,16,0.0,0,1,1,1
2022-06-02,12,24.61,0.0,12.47,W,Fair,61.0,26.11,17.78,456,a,7,0.0,0,1,1,1
2022-06-02,13,18.46,0.0,9.36,VAR,Fair,58.0,27.22,17.78,457,a,0,0.0,1,1,1,1
2022-06-02,14,24.71,0.03,7.79,VAR,Fair,54.0,27.78,17.78,458,a,0,0.0,1,1,1,1
2022-06-02,15,35.99,0.04,7.98,VAR,Fair,58.0,27.78,18.89,459,a,0,0.0,1,1,1,1
2022-06-02,16,17.71,0.84,1.75,VAR,Fair,58.0,27.78,18.89,460,a,0,0.0,1,1,1,1
2022-06-02,17,13.2,3.91,0.37,SSW,Fair,62.0,27.78,20.0,461,a,16,0.0,1,1,1,1
2022-06-02,18,22.67,12.55,0.0,S,Fair,65.0,27.22,20.0,462,a,17,0.0,1,1,1,1
2022-06-02,19,13.15,13.81,0.0,CALM,Fair,69.0,26.11,20.0,463,a,9,0.0,1,1,1,1
2022-06-02,20,17.93,12.84,0.0,E,Fair,74.0,26.11,21.11,464,a,12,0.0,1,1,1,1
2022-07-02,6,3.34,5.29,0.0,CALM,Fair,94.0,22.22,21.11,465,a,9,0.0,0,1,0,0
2022-07-02,7,6.34,4.61,0.0,N,Shallow Fog,94.0,22.22,21.11,466,a,10,1.0,0,1,0,0
2022-07-02,8,3.27,4.45,0.0,VAR,Fair,88.0,22.78,21.11,467,a,0,0.0,0,1,0,0
2022-07-02,9,4.13,4.39,0.0,VAR,Fair,74.0,26.11,21.11,468,a,0,0.0,0,1,0,0
2022-07-02,10,6.68,4.42,0.0,VAR,Fair,62.0,27.78,20.0,469,a,0,0.0,0,1,0,0
2022-07-02,11,3.22,4.44,0.0,VAR,Fair,55.0,30.0,20.0,470,a,0,0.0,0,1,0,0
2022-07-02,12,6.55,5.93,0.0,NW,Fair,49.0,31.11,18.89,471,a,11,0.0,0,1,0,0
